,MVT_GT_Philadelphia PA
2017-01-01,44.0
2017-01-08,43.0
2017-01-15,26.0
2017-01-22,50.0
2017-02-05,17.0
2017-02-12,38.0
2017-02-19,49.0
2017-03-05,30.0
2017-04-02,33.0
2017-04-16,18.0
2017-04-23,19.0
2017-05-07,20.0
2017-05-14,32.0
2017-05-21,57.0
2017-05-28,99.0
2017-06-04,18.0
2017-06-25,47.0
2017-07-02,31.0
2017-07-09,18.0
2017-07-16,17.0
2017-07-30,32.0
2017-08-06,37.0
2017-08-13,42.0
2017-08-20,71.0
2017-08-27,28.0
2017-09-03,37.0
2017-09-10,65.0
2017-09-24,27.0
2017-10-08,54.0
2017-10-22,30.0
2017-10-29,27.0
2017-11-12,32.0
2017-11-19,36.0
2017-11-26,20.0
2017-12-17,32.0
2017-12-24,56.0
2017-12-31,51.0
2018-01-21,52.699505666093785
2018-01-28,33.126609365021054
2018-02-18,24.592079538197133
2018-02-25,31.118936070171298
2018-03-04,35.13428265987082
2018-03-18,17.56522300622297
2018-03-25,36.138119307295696
2018-04-01,25.095916185622013
2018-04-08,31.118936070171298
2018-04-15,19.07289630107273
2018-04-29,26.099752833046892
2018-05-06,36.638119307295696
2018-05-13,39.64962924957034
2018-05-27,33.126609365021054
2018-06-10,25.095916185622013
2018-06-17,45.672649134119624
2018-06-24,32.12277271759618
2018-07-01,32.12277271759618
2018-07-08,41.157302544420105
2018-07-15,39.14962924957034
2018-07-22,30.615099422746418
2018-07-29,28.107426127896655
2018-08-05,47.18032242896939
2018-08-12,32.12277271759618
2018-08-19,29.611262775321535
2018-09-02,19.07289630107273
2018-09-09,68.76089202489187
2018-09-16,44.16881248669475
2018-09-23,60.730198845492836
2018-09-30,26.099752833046892
2018-10-07,16.06138635879809
2018-10-14,18.069059653647848
2018-10-28,43.164975839269864
2018-11-11,17.06522300622297
2018-11-18,38.14579260214546
2018-12-02,28.107426127896655
2018-12-09,45.672649134119624
2018-12-16,47.68032242896939
2018-12-23,18.069059653647848
2018-12-30,35.13428265987082
2019-01-13,24.092079538197133
2019-01-20,22.084406243347374
2019-01-27,24.092079538197133
2019-02-17,16.06138635879809
2019-03-03,76.79158520429093
2019-03-24,25.095916185622013
2019-04-07,27.103589480471776
2019-04-14,40.15346589699522
2019-04-28,17.06522300622297
2019-05-26,43.664975839269864
2019-06-16,25.095916185622013
2019-06-23,24.092079538197133
2019-07-07,39.14962924957034
2019-07-14,41.157302544420105
2019-07-21,60.730198845492836
2019-07-28,48.684159076394266
2019-08-04,26.099752833046892
2019-08-11,17.06522300622297
2019-08-18,32.12277271759618
2019-08-25,33.126609365021054
2019-09-01,51.19566901866891
2019-09-08,24.092079538197133
2019-09-15,30.115099422746418
2019-09-29,28.107426127896655
2019-10-06,32.12277271759618
2019-10-13,49.68799572381914
2019-10-20,18.069059653647848
2019-10-27,35.13428265987082
2019-11-03,23.088242890772253
2019-11-10,18.069059653647848
2019-11-24,22.084406243347374
2019-12-01,42.66113919184498
2019-12-08,16.06138635879809
2019-12-15,36.638119307295696
2019-12-29,27.103589480471776
2020-01-05,72.77623861459139
2020-01-12,29.111262775321535
2020-01-19,50.191832371244026
2020-01-26,32.62277271759618
2020-02-02,35.13428265987082
2020-02-16,22.084406243347374
2020-02-23,33.126609365021054
2020-03-01,22.084406243347374
2020-03-08,43.164975839269864
2020-03-15,27.103589480471776
2020-03-22,30.615099422746418
2020-03-29,29.111262775321535
2020-04-05,16.06138635879809
2020-04-19,20.07673294849761
2020-04-26,39.14962924957034
2020-05-03,20.07673294849761
2020-05-17,45.172649134119624
2020-05-24,27.103589480471776
2020-05-31,57.718688903218194
2020-06-07,29.111262775321535
2020-06-21,38.64579260214546
2020-07-26,16.06138635879809
2020-08-02,25.095916185622013
2020-08-09,81.31076844141532
2020-08-16,16.06138635879809
2020-08-23,15.057549711373209
2020-08-30,44.66881248669475
2020-09-06,56.21485225579331
2020-09-13,33.626609365021054
2020-09-20,40.15346589699522
2020-09-27,21.08056959592249
2020-10-04,25.095916185622013
2020-10-18,93.85680821051389
2020-10-25,41.157302544420105
2020-11-01,21.08056959592249
2020-11-15,42.16113919184498
2020-11-22,30.615099422746418
2020-11-29,58.22252555064307
2020-12-06,38.14579260214546
2020-12-13,18.569059653647848
2020-12-27,61.73403549291771
2021-01-03,66.25321873004211
2021-01-10,25.595916185622013
2021-01-17,45.672649134119624
2021-01-24,65.24938208261725
2021-01-31,18.569059653647848
2021-02-14,23.088242890772253
2021-02-28,20.57673294849761
2021-03-07,35.13428265987082
2021-03-14,48.684159076394266
2021-03-28,27.603589480471776
2021-04-04,43.164975839269864
2021-04-18,28.107426127896655
2021-05-02,15.057549711373209
2021-05-09,32.12277271759618
2021-05-16,51.19566901866891
2021-06-06,36.638119307295696
2021-06-20,17.06522300622297
2021-07-11,67.257055377467
2021-07-18,48.184159076394266
2021-07-25,53.20334231351867
2021-08-01,28.107426127896655
2021-08-08,18.069059653647848
2021-08-22,28.107426127896655
2021-08-29,31.118936070171298
2021-09-05,99.87982809506317
2021-09-12,35.63428265987082
2021-09-19,84.32227838368996
2021-10-10,39.14962924957034
2021-10-17,79.80309514656557
2021-10-24,21.58056959592249
2021-10-31,42.66113919184498
2021-11-07,86.82995167853973
2021-11-14,16.06138635879809
2021-11-28,39.14962924957034
2021-12-05,54.70717896094355
2021-12-12,56.21485225579331
2021-12-19,20.07673294849761
2021-12-26,34.13044601244594
2022-01-09,81.62153688283065
2022-01-16,71.54480393433303
2022-01-23,71.54480393433303
2022-01-30,59.452724396135906
2022-02-06,23.176485781544507
2022-02-13,29.22252555064307
2022-02-20,33.253218730042114
2022-02-27,38.291585204290925
2022-03-06,69.52945734463351
2022-03-13,29.22252555064307
2022-03-20,44.33762497338949
2022-03-27,26.19950566609379
2022-04-03,95.7289630107273
2022-04-10,17.130446012445937
2022-04-17,43.32995167853973
2022-04-24,47.36064485793877
2022-05-01,29.22252555064307
2022-05-08,44.33762497338949
2022-05-22,19.145792602145463
2022-05-29,47.36064485793877
2022-06-05,33.253218730042114
2022-06-12,38.291585204290925
2022-06-19,56.42970451158662
2022-06-26,75.57549711373208
2022-07-03,17.130446012445937
2022-07-10,27.20717896094355
2022-07-17,18.1381193072957
2022-07-24,40.306931793990444
2022-07-31,73.56015052403257
2022-08-07,60.460397690985666
2022-08-14,71.54480393433303
2022-08-21,76.58317040858185
2022-08-28,53.406684627037336
2022-09-04,62.47574428068519
2022-09-11,45.34529826823925
2022-09-18,71.54480393433303
2022-10-02,80.61386358798089
2022-10-09,93.71361642102778
2022-10-16,35.26856531974164
2022-10-23,23.176485781544507
2022-10-30,53.406684627037336
2022-11-06,80.61386358798089
2022-11-13,41.3146050888402
2022-11-20,100.7673294849761
2022-11-27,47.36064485793877
2022-12-04,81.62153688283065
2022-12-11,50.38366474248805
2022-12-18,42.32227838368996
2022-12-25,35.26856531974164
