,MVT_GT_Nashville TN
2017-01-01,50.0
2017-01-15,31.0
2017-02-12,30.0
2017-03-12,13.0
2017-03-19,27.0
2017-04-02,14.0
2017-04-09,16.0
2017-04-16,20.0
2017-04-23,45.0
2017-05-07,14.0
2017-05-14,27.0
2017-06-11,16.0
2017-06-18,100.0
2017-07-16,42.0
2017-08-06,22.0
2017-09-10,36.0
2017-11-05,20.0
2017-11-12,24.0
2017-11-19,56.0
2017-11-26,14.0
2017-12-24,24.0
2017-12-31,19.0
2018-01-07,21.813967490039374
2018-01-28,14.20931166002625
2018-02-18,27.197692154049875
2018-02-25,35.16281356706431
2018-03-11,43.98840056308006
2018-03-18,14.70931166002625
2018-03-25,15.069777243027563
2018-04-08,14.20931166002625
2018-04-15,57.837246640105
2018-05-06,16.790708409030188
2018-05-20,31.360485652057747
2018-06-03,35.16281356706431
2018-06-24,15.930242826028874
2018-07-08,18.872105158034124
2018-07-22,23.39536423904331
2018-08-05,27.197692154049875
2018-08-26,34.802347984063
2018-09-09,20.95350190703806
2018-10-07,24.255829822044625
2018-11-04,46.069797312084
2018-11-11,63.720971304115494
2018-11-18,15.069777243027563
2018-12-02,20.95350190703806
2018-12-16,43.98840056308006
2019-02-03,40.1860726480735
2019-02-10,19.23257074103544
2019-02-24,15.069777243027563
2019-03-17,15.930242826028874
2019-03-24,12.988380494023625
2019-03-31,15.069777243027563
2019-04-07,21.313967490039374
2019-04-21,18.872105158034124
2019-04-28,20.09303632403675
2019-05-26,41.04653823107481
2019-06-16,19.73257074103544
2019-07-21,34.802347984063
2019-07-28,30.139554486055125
2019-08-18,28.05815773705119
2019-09-15,15.930242826028874
2019-09-22,28.9186233200525
2019-09-29,16.790708409030188
2019-10-20,10.906983745019687
2019-11-10,15.069777243027563
2019-12-08,12.127914911022312
2019-12-29,10.906983745019687
2020-01-05,23.034898656042
2020-01-12,20.09303632403675
2020-01-26,18.01163957503281
2020-02-09,35.16281356706431
2020-03-01,24.755829822044625
2020-03-15,18.872105158034124
2020-03-29,28.9186233200525
2020-04-12,12.127914911022312
2020-04-26,10.046518162018375
2020-06-14,23.034898656042
2020-06-21,12.127914911022312
2020-07-05,12.127914911022312
2020-07-26,15.069777243027563
2020-08-02,23.034898656042
2020-08-23,11.267449328021
2020-08-30,31.000020069056436
2020-09-06,15.069777243027563
2020-09-13,45.20933172908269
2020-10-18,19.73257074103544
2020-11-08,28.05815773705119
2020-11-29,15.930242826028874
2020-12-06,16.790708409030188
2020-12-13,30.639554486055125
2020-12-27,62.36050572111419
2021-01-10,22.17443307304069
2021-03-21,27.197692154049875
2021-03-28,11.767449328021
2021-04-04,23.034898656042
2021-04-18,19.73257074103544
2021-05-09,33.081416818060376
2021-06-13,41.04653823107481
2021-06-27,12.988380494023625
2021-07-11,16.790708409030188
2021-07-25,12.127914911022312
2021-08-22,15.069777243027563
2021-09-12,15.930242826028874
2021-09-19,15.930242826028874
2021-10-10,21.813967490039374
2021-10-17,43.98840056308006
2021-11-14,22.67443307304069
2021-12-05,18.01163957503281
2021-12-19,54.034918725098436
2021-12-26,14.70931166002625
2022-01-02,72.09311660026249
2022-01-16,23.069797312084
2022-01-23,12.97676098804725
2022-01-30,18.744210316068248
2022-02-13,13.697692154049875
2022-02-27,11.534898656042
2022-04-17,46.139594624168
2022-04-24,16.581416818060376
2022-05-01,10.813967490039374
2022-05-08,25.9535219760945
2022-05-15,24.51165964408925
2022-05-22,22.348866146081374
2022-06-05,19.465141482070873
2022-06-26,31.000040138112873
2022-07-10,12.97676098804725
2022-07-17,20.186072648073498
2022-07-31,14.4186233200525
2022-08-28,57.67449328021
2022-09-11,34.604695968125995
2022-09-25,19.465141482070873
2022-10-09,20.907003814076123
2022-10-30,15.139554486055124
2022-11-13,14.4186233200525
2022-11-20,15.139554486055124
2022-11-27,18.023279150065623
2022-12-04,12.255829822044625
2022-12-11,25.232590810091875
