,MVT_GT_Portland OR
2017-01-01,30.0
2017-01-15,27.0
2017-02-12,72.0
2017-02-19,95.0
2017-02-26,38.0
2017-03-05,38.0
2017-03-19,37.0
2017-03-26,19.0
2017-04-02,32.0
2017-04-09,61.0
2017-04-16,36.0
2017-05-14,51.0
2017-05-21,37.0
2017-06-04,40.0
2017-06-11,49.0
2017-06-25,65.0
2017-07-02,30.0
2017-07-16,33.0
2017-07-23,29.0
2017-07-30,23.0
2017-08-06,42.0
2017-08-13,29.0
2017-08-20,28.0
2017-08-27,95.0
2017-09-17,37.0
2017-09-24,37.0
2017-10-08,30.0
2017-10-22,26.0
2017-11-05,23.0
2017-11-12,67.0
2017-12-03,43.0
2017-12-10,16.0
2017-12-17,66.0
2017-12-24,19.0
2017-12-31,33.0
2018-01-28,24.861856670891363
2018-02-04,38.10468758228666
2018-02-18,66.15225198102684
2018-03-04,46.038005613933905
2018-03-11,35.98088243038744
2018-03-18,15.866636063294504
2018-03-25,32.29517470253862
2018-04-08,20.114246367092935
2018-04-15,16.92853863924411
2018-04-22,21.67614894304254
2018-04-29,51.347518493681946
2018-05-06,39.16659015823626
2018-05-13,31.733272126589007
2018-05-27,23.799954094941757
2018-06-03,15.366636063294504
2018-06-10,39.16659015823626
2018-06-17,60.3427391012788
2018-06-24,95.76171895571663
2018-07-15,39.66659015823626
2018-07-22,55.53322622153077
2018-08-05,28.047564398740185
2018-08-12,31.733272126589007
2018-08-19,47.099908189883514
2018-08-26,19.05234379114333
2018-09-02,57.65703137342998
2018-09-09,24.861856670891363
2018-09-23,43.91420046203469
2018-09-30,38.10468758228666
2018-10-07,29.109466974689795
2018-10-14,17.99044121519372
2018-10-21,58.71893394937959
2018-10-28,33.85707727848822
2018-11-04,40.72849273418587
2018-11-11,29.109466974689795
2018-11-18,77.77127774052292
2018-11-25,59.28083652532919
2018-12-02,21.17614894304254
2018-12-09,41.79039531013548
2018-12-16,38.10468758228666
2018-12-30,21.17614894304254
2019-01-06,21.17614894304254
2019-01-20,33.35707727848822
2019-01-27,32.29517470253862
2019-02-03,29.609466974689795
2019-02-10,24.861856670891363
2019-03-03,70.89986228482528
2019-03-10,84.14269319622056
2019-04-07,48.161810765833124
2019-05-12,41.79039531013548
2019-05-19,95.76171895571663
2019-05-26,31.233272126589007
2019-06-02,22.23805151899215
2019-06-16,49.72371334178273
2019-06-30,42.85229788608508
2019-07-07,33.85707727848822
2019-07-21,19.05234379114333
2019-07-28,21.67614894304254
2019-08-04,74.08557001267408
2019-08-11,32.79517470253862
2019-08-25,47.099908189883514
2019-09-01,47.099908189883514
2019-09-15,25.423759246840973
2019-09-22,41.29039531013548
2019-09-29,23.299954094941757
2019-10-20,25.923759246840973
2019-10-27,22.23805151899215
2019-11-03,39.16659015823626
2019-11-10,34.918979854437836
2019-11-17,32.79517470253862
2019-11-24,35.98088243038744
2019-12-15,48.161810765833124
2019-12-29,48.161810765833124
2020-01-12,60.3427391012788
2020-01-19,19.05234379114333
2020-02-02,30.1713695506394
2020-02-09,49.72371334178273
2020-03-01,42.35229788608508
2020-03-15,57.15703137342998
2020-03-29,83.08079062027096
2020-04-05,29.609466974689795
2020-04-12,34.918979854437836
2020-04-26,21.17614894304254
2020-05-03,33.85707727848822
2020-05-17,25.923759246840973
2020-05-24,23.299954094941757
2020-05-31,20.114246367092935
2020-06-07,25.923759246840973
2020-06-14,17.99044121519372
2020-06-21,50.785615917732336
2020-06-28,49.22371334178273
2020-07-05,50.785615917732336
2020-07-12,30.1713695506394
2020-07-26,23.799954094941757
2020-08-02,31.733272126589007
2020-08-09,47.599908189883514
2020-08-30,20.114246367092935
2020-09-06,23.799954094941757
2020-09-13,42.85229788608508
2020-09-20,37.04278500633704
2020-10-04,60.8427391012788
2020-10-11,34.918979854437836
2020-10-25,57.65703137342998
2020-11-01,20.614246367092935
2020-11-08,34.918979854437836
2020-11-15,58.71893394937959
2020-11-29,28.047564398740185
2020-12-20,28.047564398740185
2020-12-27,70.89986228482528
2021-01-10,51.847518493681946
2021-01-17,24.861856670891363
2021-01-24,49.22371334178273
2021-02-07,58.21893394937959
2021-02-21,25.923759246840973
2021-03-14,19.05234379114333
2021-03-21,30.1713695506394
2021-03-28,52.90942106963155
2021-04-04,24.861856670891363
2021-04-18,21.67614894304254
2021-04-25,39.16659015823626
2021-05-02,40.22849273418587
2021-05-09,100.00932925951506
2021-05-30,51.847518493681946
2021-06-06,37.04278500633704
2021-06-20,39.16659015823626
2021-06-27,26.98566182279058
2021-07-04,33.85707727848822
2021-07-25,22.23805151899215
2021-08-01,34.918979854437836
2021-08-08,37.04278500633704
2021-08-15,71.96176486077488
2021-08-29,35.98088243038744
2021-09-12,39.16659015823626
2021-09-19,40.72849273418587
2021-10-17,48.161810765833124
2021-10-24,64.02844682912763
2021-11-07,48.161810765833124
2021-11-14,60.3427391012788
2021-12-05,39.16659015823626
2021-12-12,46.038005613933905
2021-12-19,32.79517470253862
2021-12-26,69.33795970887567
2022-01-30,25.847518493681942
2022-02-06,68.55211426585211
2022-02-13,44.9522060759686
2022-02-20,76.41875032914662
2022-02-27,53.94264729116232
2022-03-13,48.32362153166624
2022-03-20,26.97132364558116
2022-03-27,51.695036987363885
2022-04-10,19.104687582286655
2022-04-17,57.31406274685996
2022-04-24,20.22849273418587
2022-05-01,39.33318031647252
2022-05-15,57.31406274685996
2022-05-22,32.590349405077234
2022-05-29,43.828400924069385
2022-06-05,60.685478202557604
2022-06-12,29.21893394937959
2022-06-26,52.818842139263104
2022-07-17,32.590349405077234
2022-07-24,48.32362153166624
2022-07-31,59.56167305065839
2022-08-07,38.20937516457331
2022-08-14,26.97132364558116
2022-08-21,46.07601122786781
2022-08-28,17.98088243038744
2022-09-04,17.98088243038744
2022-09-11,46.07601122786781
2022-09-18,30.342739101278802
