,MVT_GT_Houston TX
2017-01-01,25.0
2017-01-08,71.0
2017-01-29,49.0
2017-02-12,25.0
2017-02-19,35.0
2017-02-26,55.0
2017-03-05,29.0
2017-03-12,51.0
2017-04-09,81.0
2017-04-16,29.0
2017-04-23,53.0
2017-04-30,45.0
2017-05-07,24.0
2017-05-14,100.0
2017-05-21,25.0
2017-05-28,34.0
2017-06-04,29.0
2017-06-11,43.0
2017-06-18,28.0
2017-06-25,41.0
2017-07-02,37.0
2017-07-09,47.0
2017-07-16,43.0
2017-07-23,22.0
2017-08-06,52.0
2017-08-13,37.0
2017-09-03,54.0
2017-09-17,44.0
2017-09-24,32.0
2017-10-15,44.0
2017-10-22,20.0
2017-10-29,37.0
2017-11-05,35.0
2017-11-12,66.0
2017-11-19,22.0
2017-11-26,31.0
2017-12-03,30.0
2017-12-10,58.0
2017-12-17,21.0
2017-12-24,25.0
2017-12-31,42.0
2018-01-07,29.002756622759385
2018-01-14,47.325957308818985
2018-01-21,26.46684543541943
2018-01-28,27.984801029089404
2018-02-04,24.930934248079474
2018-02-18,14.751378311379693
2018-03-04,33.074578997439296
2018-03-11,35.11049018477925
2018-03-18,80.90053630625829
2018-03-25,38.66435696578918
2018-04-01,43.254134934139074
2018-04-08,47.825957308818985
2018-04-15,30.020712216429363
2018-04-22,49.36186849615895
2018-04-29,44.772090527809056
2018-05-06,21.877067467069537
2018-05-13,49.86186849615895
2018-05-20,22.89502306073952
2018-05-27,39.68231255945916
2018-06-03,65.13120240120861
2018-06-10,69.20302477588854
2018-06-17,83.95440308726822
2018-06-24,36.62844577844923
2018-07-01,38.66435696578918
2018-07-08,42.7361793404691
2018-07-15,39.18231255945916
2018-07-22,34.09253459110927
2018-08-05,25.94888984174945
2018-08-12,26.96684543541943
2018-08-19,17.805245092389626
2018-08-26,32.05662340376932
2018-09-02,21.377067467069537
2018-09-09,23.412978654409493
2018-09-16,25.94888984174945
2018-09-23,34.09253459110927
2018-09-30,48.84391290248897
2018-10-07,22.89502306073952
2018-10-14,74.29280274423841
2018-11-11,27.984801029089404
2018-11-18,49.86186849615895
2018-12-02,34.59253459110927
2018-12-16,28.502756622759385
2018-12-23,23.912978654409493
2018-12-30,32.05662340376932
2019-01-06,20.85911187339956
2019-01-13,36.12844577844923
2019-01-20,41.71822374679912
2019-01-27,58.00551324551877
2019-02-03,41.71822374679912
2019-02-10,21.877067467069537
2019-02-17,32.05662340376932
2019-02-24,84.9723586809382
2019-03-03,80.40053630625829
2019-03-17,31.03866781009934
2019-03-24,52.91573527716888
2019-04-14,43.754134934139074
2019-04-21,22.89502306073952
2019-04-28,26.96684543541943
2019-05-05,22.89502306073952
2019-05-12,29.002756622759385
