,MVT_GT_Oklahoma City OK
2017-01-01,34.0
2017-01-08,17.0
2017-02-12,23.0
2017-02-26,22.0
2017-03-26,36.0
2017-04-02,27.0
2017-04-09,42.0
2017-05-14,29.0
2017-05-21,19.0
2017-05-28,39.0
2017-06-11,29.0
2017-06-18,35.0
2017-07-16,16.0
2017-07-23,18.0
2017-08-13,30.0
2017-08-27,100.0
2017-09-17,18.0
2017-10-08,29.0
2017-11-12,28.0
2017-11-26,16.0
2017-12-10,15.0
2017-12-17,14.0
2018-01-07,15.222779080616867
2018-01-21,15.722779080616867
2018-01-28,59.73269946037494
2018-02-04,26.128724437048675
2018-02-25,20.92575175883277
2018-03-18,18.76733489674024
2018-03-25,13.950501172555182
2018-04-08,13.064362218524337
2018-05-06,19.653473850771086
2018-05-20,65.82181109262169
2018-07-15,24.856446528986986
2018-07-22,37.03466979348048
2018-08-12,30.945558161233734
2018-09-02,28.287141299141204
2018-12-16,15.222779080616867
2018-12-30,37.92080874751132
2019-01-06,15.222779080616867
2019-02-03,13.064362218524337
2019-02-10,15.222779080616867
2019-02-17,20.039612804801926
2019-03-03,24.856446528986986
2019-07-07,25.74258548301783
2019-07-14,33.103975023326264
2019-08-04,31.33169711526458
2019-09-29,30.945558161233734
2019-10-13,16.995056988678556
2019-10-20,12.178223264493493
2019-11-03,12.178223264493493
2019-11-10,43.62378142572723
2019-12-08,41.85150351766554
2019-12-15,26.128724437048675
2019-12-29,23.0841686209253
2020-01-05,44.89605933378891
2020-03-08,26.128724437048675
2020-03-22,30.559419207202893
2020-03-29,10.905945356431808
2020-04-12,21.811890712863615
2020-07-19,12.678223264493493
2020-08-09,44.00992037975807
2020-08-16,27.901002345110363
2020-08-30,10.905945356431808
2020-10-04,31.83169711526458
2020-10-11,34.87625293138795
2020-11-08,16.995056988678556
2020-11-15,27.014863391079516
2020-12-13,77.61389540308434
2021-01-17,13.064362218524337
2021-02-07,37.53466979348048
2021-02-14,20.039612804801926
2021-02-21,14.836640126586023
2021-04-11,21.811890712863615
2021-05-02,27.014863391079516
2021-06-13,20.039612804801926
2021-07-11,22.198029666894456
2021-07-18,26.128724437048675
2021-08-01,15.222779080616867
2021-08-15,16.10891803464771
2021-08-29,13.064362218524337
2021-10-03,25.24258548301783
2021-10-10,16.10891803464771
2021-10-17,18.26733489674024
2022-01-23,30.891116322467468
2022-01-30,28.57428259828241
2022-02-13,12.356446528986988
2022-02-20,13.901002345110362
2022-03-06,13.128724437048675
2022-05-15,15.445558161233734
2022-07-31,28.57428259828241
2022-08-07,12.356446528986988
2022-08-21,17.762391885418793
2022-09-04,14.673280253172047
2022-09-25,11.5841686209253
2022-10-16,11.5841686209253
2022-11-13,26.25744887409735
2022-11-27,23.94061514991229
2022-12-04,19.306947701542168
