,MVT_GT_Las Vegas NV
2017-01-01,54.0
2017-01-08,42.0
2017-01-22,50.0
2017-02-19,40.0
2017-03-05,15.0
2017-03-12,30.0
2017-03-26,39.0
2017-04-02,48.0
2017-04-09,20.0
2017-04-23,19.0
2017-05-14,75.0
2017-05-28,100.0
2017-06-18,33.0
2017-06-25,18.0
2017-07-23,54.0
2017-08-20,40.0
2017-09-10,41.0
2017-09-24,18.0
2017-10-01,32.0
2017-10-08,71.0
2017-10-29,33.0
2017-11-12,35.0
2017-11-19,41.0
2017-12-17,18.0
2017-12-24,68.0
2018-01-07,16.172938184014868
2018-02-18,44.18368935661178
2018-03-11,19.72968831430341
2018-03-18,23.175625977164096
2018-03-25,24.954001042308366
2018-04-01,21.89725091201982
2018-04-08,44.68368935661178
2018-04-22,20.118875846875547
2018-04-29,48.12962701947246
2018-06-03,21.008063379447684
2018-07-08,21.89725091201982
2018-07-29,17.062125716587
2018-08-05,54.74312728004955
2018-08-19,24.954001042308366
2018-08-26,25.843188574880504
2018-09-02,66.0809402686316
2018-09-23,42.01612675889537
2018-11-18,31.956688835457594
2018-12-09,19.72968831430341
2018-12-16,24.954001042308366
2019-01-13,17.062125716587
2019-02-03,35.90262649831828
2019-03-10,21.89725091201982
2019-04-07,17.95131324915914
2019-04-28,17.062125716587
2019-05-05,25.343188574880504
2019-05-12,38.95937662860682
2019-06-09,24.06481350973623
2019-06-23,31.067501302885457
2019-07-14,21.89725091201982
2019-07-28,26.732376107452637
2019-08-04,28.89993870516905
2019-08-18,19.22968831430341
2019-11-03,21.89725091201982
2019-11-10,49.90800208461673
2019-12-01,57.7998774103381
2019-12-22,28.010751172596912
2020-01-19,49.90800208461673
2020-02-02,14.894563118870593
2020-03-15,32.845876368029735
2020-04-05,30.178313770313324
2020-04-12,38.07018909603468
2020-05-10,25.843188574880504
2020-05-24,17.95131324915914
2020-05-31,29.789126237741186
2020-06-07,13.116188053726319
2020-06-21,39.348564161178956
2020-07-12,51.18637714976101
2020-07-26,16.172938184014868
2020-08-02,35.90262649831828
2020-08-16,27.121563640024775
2020-08-23,19.22968831430341
2020-08-30,31.956688835457594
2020-09-13,21.008063379447684
2020-09-27,38.07018909603468
2020-10-04,31.956688835457594
2020-10-11,67.85931533377587
2020-10-25,21.89725091201982
2020-11-22,18.840500781731276
2020-12-27,32.845876368029735
2021-01-03,22.78643844459196
2021-02-28,23.175625977164096
2021-03-21,27.121563640024775
2021-03-28,46.85125195432819
2021-04-04,77.91875325721364
2021-04-25,21.89725091201982
2021-05-09,42.905314291467505
2021-05-16,35.01343896574614
2021-05-23,15.783750651442729
2021-06-06,26.732376107452637
2021-06-20,20.118875846875547
2021-07-04,16.172938184014868
2021-07-11,34.124251433174
2021-07-25,18.340500781731276
2021-08-29,24.06481350973623
2021-09-12,33.23506390060187
2021-09-19,17.062125716587
2021-09-26,25.843188574880504
2021-10-17,28.010751172596912
2021-10-24,31.067501302885457
2021-10-31,42.01612675889537
2021-11-07,17.062125716587
2021-11-21,42.905314291467505
2021-12-05,33.23506390060187
2022-01-09,38.918753257213645
2022-01-16,20.237751693751097
2022-01-23,16.34587636802973
2022-01-30,16.34587636802973
2022-02-06,35.02687793149228
2022-02-13,17.902626498318277
2022-02-27,49.816004169233466
2022-03-06,29.57825247548237
2022-03-13,29.57825247548237
2022-03-20,16.34587636802973
2022-03-27,26.46475221490528
2022-04-03,14.010751172596912
2022-04-10,17.124251433174003
2022-04-17,30.356627540626643
2022-05-01,41.25387845264646
2022-05-22,21.794501824039642
2022-06-12,13.23237610745264
2022-06-19,36.58362806178083
2022-07-03,34.248502866348005
2022-07-17,35.805252996636554
2022-07-31,20.237751693751097
2022-08-07,33.47012780120374
2022-08-21,28.021502345193824
2022-08-28,16.34587636802973
2022-09-04,25.686377149761007
2022-09-11,34.248502866348005
2022-09-25,35.805252996636554
2022-10-02,21.794501824039642
2022-10-09,31.135002605770914
2022-10-16,26.46475221490528
2022-10-23,35.02687793149228
2022-10-30,30.356627540626643
2022-11-06,21.794501824039642
2022-11-13,50.59437923437774
2022-11-20,28.799877410338098
2022-11-27,21.794501824039642
2022-12-18,15.567501302885457
