,MVT_GT_Memphis TN
2017-01-08,30.0
2017-01-22,28.0
2017-03-05,29.0
2017-03-19,23.0
2017-04-09,22.0
2017-05-21,45.0
2017-06-04,42.0
2017-07-02,51.0
2017-07-16,55.0
2017-08-06,24.0
2017-08-13,47.0
2017-08-20,23.0
2017-09-17,35.0
2017-11-12,51.0
2017-11-26,46.0
2017-12-03,34.0
2018-01-14,46.06272949143386
2018-01-21,49.06682054522303
2018-01-28,73.09954897553635
2018-03-25,22.030001061120544
2018-04-22,27.036819484102487
2018-06-17,34.0463652762772
2018-07-01,26.035455799506096
2018-07-08,41.05591106845192
2018-07-29,28.038183168698872
2018-08-05,23.03136474571693
2018-11-25,38.05182001466276
2019-02-03,41.05591106845192
2019-02-24,33.545001591680816
2019-03-17,36.04909264546998
2019-03-24,40.054547383855535
2019-03-31,43.0586384376447
2019-04-07,31.04227422248804
2019-04-28,25.53409211490971
2019-05-12,88.12000424448217
2019-05-19,32.04363790708443
2019-06-09,32.54363790708443
2019-07-07,52.07091159901219
2019-08-18,36.04909264546998
2019-09-01,36.04909264546998
2019-09-08,73.09954897553635
2019-09-15,42.05727475304831
2019-09-22,46.06272949143386
2019-10-20,31.04227422248804
2019-11-10,26.035455799506096
2019-12-15,30.04091053789165
2019-12-29,28.038183168698872
2020-01-26,43.0586384376447
2020-03-08,25.03409211490971
2020-05-10,24.03272843031332
2020-05-31,25.03409211490971
2020-07-05,41.05591106845192
2020-07-12,23.03136474571693
2020-08-02,69.0940942371508
2020-08-16,100.13636845963885
2020-08-23,33.045001591680816
2020-09-20,29.039546853295263
2020-10-11,21.028637376524156
2020-10-18,22.030001061120544
2020-11-29,20.027273691927768
2020-12-06,24.03272843031332
2021-01-17,24.03272843031332
2021-02-14,29.039546853295263
2021-02-28,45.06136580683747
2021-03-28,40.054547383855535
2021-04-18,44.06000212224109
2021-04-25,20.527273691927768
2021-05-02,21.028637376524156
2021-05-09,32.04363790708443
2021-06-27,57.577730021994135
2021-07-11,26.035455799506096
2021-08-29,45.06136580683747
2021-10-03,40.054547383855535
2021-10-31,32.04363790708443
2021-11-07,28.038183168698872
2021-11-14,21.028637376524156
2021-12-05,28.038183168698872
2021-12-12,26.035455799506096
2022-01-02,77.2100074278438
2022-01-09,29.079093706590523
2022-02-13,18.04909264546998
2022-02-20,23.062729491433863
2022-02-27,52.14182319802439
2022-04-10,19.05182001466276
2022-04-17,17.046365276277204
2022-05-01,34.09273055255441
2022-05-08,40.10909476771107
2022-05-15,38.10364002932552
2022-05-29,27.07363896820497
2022-06-12,82.2236442738077
2022-07-03,20.054547383855535
2022-07-10,33.09000318336163
2022-08-07,39.106367398518294
2022-08-14,31.08454844497608
2022-08-21,50.13636845963884
2022-08-28,45.12273161367495
2022-09-04,21.05727475304831
2022-09-18,29.079093706590523
2022-09-25,46.12545898286773
2022-10-09,22.060002122241087
2022-10-23,100.27273691927768
2022-10-30,25.06818422981942
2022-11-20,33.09000318336163
