,MVT_GT_Dallas-Ft. Worth TX
2017-01-01,53.0
2017-01-08,57.0
2017-01-15,17.0
2017-01-22,54.0
2017-01-29,25.0
2017-02-05,23.0
2017-02-12,43.0
2017-02-19,19.0
2017-02-26,95.0
2017-03-05,71.0
2017-03-19,40.0
2017-04-02,23.0
2017-04-09,63.0
2017-04-23,37.0
2017-04-30,39.0
2017-05-07,35.0
2017-05-14,52.0
2017-05-21,63.0
2017-05-28,47.0
2017-06-11,57.0
2017-06-18,79.0
2017-06-25,23.0
2017-07-09,34.0
2017-07-16,42.0
2017-07-23,100.0
2017-07-30,73.0
2017-08-06,25.0
2017-08-13,30.0
2017-08-27,41.0
2017-09-03,16.0
2017-09-10,15.0
2017-09-17,26.0
2017-09-24,57.0
2017-10-01,80.0
2017-10-08,14.0
2017-10-15,57.0
2017-10-22,40.0
2017-10-29,33.0
2017-11-12,63.0
2017-11-19,18.0
2017-11-26,30.0
2017-12-03,40.0
2017-12-10,63.0
2017-12-24,64.0
2017-12-31,24.0
2018-01-07,45.95152398366114
2018-01-14,37.72361167088145
2018-01-21,43.24354903715266
2018-01-28,64.01133608247474
2018-02-04,53.07544882318658
2018-02-11,39.93158661738994
2018-02-18,26.28772441159329
2018-02-25,21.87177451857633
2018-03-11,48.15949893016962
2018-03-18,49.26348640342386
2018-03-25,33.91164925111873
2018-04-01,20.767787045322088
2018-04-08,41.035574090644175
2018-04-15,28.995699358101774
2018-04-22,27.89171188484753
2018-05-06,67.32329850223746
2018-05-13,61.80336113596627
2018-05-27,55.78342376969506
2018-06-10,22.97576199183057
2018-06-17,47.05551145691538
2018-06-24,32.307661777864496
2018-07-01,26.28772441159329
2018-07-08,73.84323586850867
2018-07-15,43.74354903715266
2018-07-22,69.53127344874595
2018-07-29,22.97576199183057
2018-08-05,78.25918576152563
2018-08-19,54.17943629644083
2018-08-26,65.11532355572899
2018-09-02,53.07544882318658
2018-09-09,42.63956156389842
2018-09-16,39.43158661738994
2018-09-23,41.035574090644175
2018-09-30,61.30336113596627
2018-10-07,39.43158661738994
2018-10-14,25.183736938339052
2018-10-21,27.89171188484753
2018-10-28,35.015636724372975
2018-11-04,77.6551982882714
2018-11-11,57.99139871620355
2018-11-25,64.01133608247474
2018-12-09,42.13956156389842
2018-12-16,16.455824625559366
2018-12-23,19.16379957206785
2018-12-30,82.07114818128835
2019-01-06,31.703674304610253
2019-01-13,43.24354903715266
2019-01-20,49.76348640342386
2019-01-27,64.01133608247474
2019-02-03,64.01133608247474
2019-02-10,35.015636724372975
2019-02-17,53.07544882318658
2019-02-24,37.72361167088145
2019-03-03,38.8275991441357
2019-03-10,38.3275991441357
2019-03-17,83.1751356545426
2019-03-24,54.17943629644083
2019-03-31,88.09108554755956
2019-04-14,38.3275991441357
2019-04-21,78.75918576152563
2019-05-05,86.98709807430532
2019-05-12,54.67943629644083
2019-05-19,62.407348609220506
2019-05-26,32.807661777864496
2019-06-02,49.26348640342386
2019-06-09,55.78342376969506
2019-06-16,43.24354903715266
2019-06-23,25.183736938339052
2019-06-30,74.4472233417629
2019-07-07,70.03127344874595
2019-07-14,49.26348640342386
2019-07-21,31.703674304610253
2019-07-28,53.07544882318658
2019-08-04,66.71931102898323
2019-08-11,77.1551982882714
2019-08-18,61.80336113596627
2019-08-25,64.01133608247474
2019-09-01,69.53127344874595
2019-09-08,22.97576199183057
2019-09-15,43.74354903715266
2019-09-22,76.05121081501716
2019-09-29,33.91164925111873
2019-10-06,35.015636724372975
2019-10-13,47.55551145691538
2019-10-27,36.11962419762722
2019-11-03,39.93158661738994
2019-11-10,35.015636724372975
2019-11-17,44.3475365104069
2019-11-24,33.91164925111873
2019-12-01,73.84323586850867
2019-12-08,43.24354903715266
2019-12-15,31.703674304610253
2019-12-22,73.34323586850867
2019-12-29,43.74354903715266
2020-01-12,28.995699358101774
2020-01-26,57.99139871620355
2020-02-02,51.97146134993234
2020-02-09,20.267787045322088
2020-02-16,61.30336113596627
2020-02-23,37.22361167088145
2020-03-01,35.015636724372975
2020-03-08,59.095386189457784
2020-03-15,14.747849679050887
2020-04-05,33.91164925111873
2020-04-12,45.95152398366114
2020-04-19,36.11962419762722
2020-04-26,51.97146134993234
2020-05-03,38.8275991441357
2020-05-10,15.851837152305126
2020-05-17,65.11532355572899
2020-05-24,48.15949893016962
2020-05-31,33.91164925111873
2020-06-07,19.66379957206785
2020-06-14,79.86317323477988
2020-06-21,13.643862205796646
2020-06-28,16.955824625559366
2020-07-05,30.099686831356014
2020-07-12,18.55981209881361
2020-07-19,39.93158661738994
2020-07-26,25.183736938339052
2020-08-09,14.747849679050887
2020-08-16,22.97576199183057
2020-08-23,21.37177451857633
2020-08-30,48.15949893016962
2020-09-06,41.035574090644175
2020-09-13,60.19937366271203
2020-09-20,55.78342376969506
2020-09-27,21.87177451857633
2020-10-04,55.78342376969506
2020-10-11,19.16379957206785
2020-10-18,47.05551145691538
2020-10-25,36.61962419762722
2020-11-08,22.97576199183057
2020-11-15,86.98709807430532
2020-11-22,27.89171188484753
2020-11-29,38.3275991441357
2020-12-06,14.747849679050887
2020-12-13,15.851837152305126
2020-12-20,38.8275991441357
2020-12-27,73.84323586850867
2021-01-03,43.74354903715266
2021-01-10,61.30336113596627
