,MVT_GT_Baltimore MD
2017-01-22,17.0
2017-01-29,39.0
2017-02-12,41.0
2017-03-05,15.0
2017-03-26,29.0
2017-04-02,15.0
2017-04-09,21.0
2017-04-23,100.0
2017-06-25,26.0
2017-07-02,22.0
2017-07-16,18.0
2017-08-13,38.0
2017-08-20,50.0
2017-09-17,53.0
2017-11-19,53.0
2017-12-03,25.0
2017-12-24,55.0
2017-12-31,24.0
2018-01-14,18.980554779647587
2018-01-21,32.93296161805581
2018-01-28,20.928610257612345
2018-02-11,22.876665735577106
2018-03-11,39.09314654460501
2018-03-25,16.716480809027907
2018-04-15,33.74898011071073
2018-05-27,56.12564584628784
2018-06-17,51.913516397703404
2018-06-24,50.281479412393566
2018-07-29,30.668887647436136
2018-08-12,16.716480809027907
2018-09-02,18.980554779647587
2018-09-16,23.192684228232025
2018-09-30,39.90916503725993
2018-11-04,15.900462316372987
2018-11-25,25.956758198851702
2018-12-09,25.140739706196783
2018-12-16,32.116943125400894
2018-12-30,30.168887647436136
2019-02-10,33.74898011071073
2019-03-03,51.913516397703404
2019-03-17,37.145091066640255
2019-05-05,30.168887647436136
2019-05-26,22.060647242922187
2019-06-02,18.980554779647587
2019-06-23,24.324721213541864
2019-06-30,33.74898011071073
2019-07-21,29.352869154781217
2019-08-18,32.93296161805581
2019-08-25,59.705738309562435
2019-09-01,41.04120202256977
2019-09-29,48.83342393442881
2019-10-20,20.928610257612345
2019-10-27,26.27277669150662
2019-11-03,22.060647242922187
2019-11-10,29.036850662126298
2019-12-01,18.164536286992664
2019-12-22,26.77277669150662
2019-12-29,37.145091066640255
2020-01-05,15.900462316372987
2020-01-12,17.848517794337745
2020-01-19,27.90481367681646
2020-02-09,52.22953489035832
2020-03-29,15.900462316372987
2020-04-12,25.140739706196783
2020-04-19,23.192684228232025
2020-04-26,20.112591764957426
2020-05-03,15.900462316372987
2020-05-10,27.08879518416154
2020-05-17,17.848517794337745
2020-05-24,13.13638834575331
2020-05-31,20.928610257612345
2020-06-14,15.900462316372987
2020-07-05,15.084443823718068
2020-07-12,31.300924632745975
2020-07-26,44.12129448584437
2020-08-02,26.27277669150662
2020-08-09,22.876665735577106
2020-08-16,16.216480809027907
2020-09-06,24.008702720886944
2020-10-18,19.796573272302506
2020-11-22,22.876665735577106
2020-12-06,15.900462316372987
2020-12-13,28.22083216947138
2021-01-03,22.060647242922187
2021-01-31,15.084443823718068
2021-02-07,17.032499301682826
2021-03-21,27.08879518416154
2021-03-28,17.848517794337745
2021-04-11,16.216480809027907
2021-04-18,20.612591764957426
2021-05-02,20.112591764957426
2021-05-09,13.13638834575331
2021-05-23,17.348517794337745
2021-05-30,24.824721213541864
2021-06-06,26.27277669150662
2021-06-13,27.58879518416154
2021-08-08,41.85722051522469
2021-08-22,17.848517794337745
2021-08-29,43.80527599318945
2021-10-24,33.24898011071073
2021-11-07,28.72083216947138
2021-12-26,15.084443823718068
2022-01-02,19.593146544605013
2022-01-09,20.85722051522469
2022-01-23,34.76203419204115
2022-01-30,39.186293089210025
2022-02-13,19.593146544605013
2022-02-20,16.432961618055817
2022-02-27,14.5368506621263
2022-03-13,16.432961618055817
2022-03-27,12.008702720886943
2022-04-03,10.112591764957426
2022-04-10,14.5368506621263
2022-05-01,17.064998603365655
2022-05-08,20.85722051522469
2022-06-19,25.281479412393566
2022-06-26,25.913516397703404
2022-07-03,36.026108162660826
2022-08-07,49.29888485416745
2022-08-14,15.168887647436138
2022-08-21,42.978515001069056
2022-08-28,19.593146544605013
2022-10-02,18.329072573985332
2022-10-09,21.489257500534528
2022-10-16,16.432961618055817
2022-10-30,22.12129448584437
2022-11-06,63.20369853098391
2022-11-13,46.138699927618255
2022-11-20,44.24258897168874
2022-11-27,45.50666294230842
2022-12-11,17.064998603365655
2022-12-18,15.800924632745977
