,MVT_GT_Ontario
2017-01-01,6.0
2017-01-08,15.0
2017-01-15,34.0
2017-01-29,8.0
2017-02-19,11.0
2017-02-26,15.0
2017-03-05,100.0
2017-03-12,21.0
2017-03-19,19.0
2017-03-26,16.0
2017-04-02,26.0
2017-04-09,10.0
2017-04-16,15.0
2017-04-23,11.0
2017-04-30,21.0
2017-05-07,12.0
2017-05-21,7.0
2017-05-28,18.0
2017-06-04,28.0
2017-06-18,13.0
2017-07-02,25.0
2017-07-09,10.0
2017-07-16,12.0
2017-07-23,25.0
2017-07-30,9.0
2017-08-06,9.0
2017-08-13,17.0
2017-09-10,18.0
2017-09-17,14.0
2017-09-24,20.0
2017-10-01,7.0
2017-10-08,16.0
2017-10-15,16.0
2017-10-22,20.0
2017-10-29,8.0
2017-11-05,10.0
2017-11-19,21.0
2017-12-10,26.0
2017-12-17,12.0
2017-12-24,18.0
2017-12-31,12.0
2018-01-07,9.200136429178686
2018-01-14,15.072442024787883
2018-01-21,6.894542976629051
2018-01-28,12.766848572238247
2018-02-11,15.072442024787883
2018-02-18,19.1613915488673
2018-02-25,30.144884049575765
2018-03-11,6.894542976629051
2018-03-18,16.855798096317663
2018-03-25,5.8723055956091965
2018-04-01,16.855798096317663
2018-04-08,10.72237381019854
2018-04-15,11.244611191218393
2018-04-22,12.766848572238247
2018-04-29,20.94474762039708
2018-05-06,12.766848572238247
2018-05-13,6.133424286119124
2018-05-20,23.750341072946714
2018-05-27,19.922510239377225
2018-06-03,9.700136429178686
2018-06-10,13.789085953258102
2018-06-17,34.99495226416511
2018-06-24,11.744611191218393
2018-07-08,15.072442024787883
2018-07-22,31.667121430595618
2018-07-29,25.033697144476495
2018-08-05,39.84502047875445
2018-08-12,28.100409287536056
2018-08-19,10.983492500708467
2018-08-26,19.922510239377225
2018-09-02,10.22237381019854
2018-09-09,9.200136429178686
2018-09-16,41.12837655028423
2018-09-30,20.183628929887153
2018-10-07,15.833560715297809
2018-10-14,13.289085953258102
2018-10-21,24.011459763456642
2018-10-28,15.833560715297809
2018-11-04,20.183628929887153
2018-11-18,31.167121430595618
2018-12-02,52.111869050992695
2018-12-09,43.17285131232394
2018-12-30,17.87803547733752
2019-01-06,16.09467940580774
2019-01-13,18.900272858357372
2019-01-20,19.1613915488673
2019-01-27,13.027967262748174
2019-02-03,25.294815834986423
2019-02-10,12.005729881728321
2019-02-17,38.06166440722467
2019-02-24,6.894542976629051
2019-03-03,8.93901773866876
2019-03-10,21.205866310907005
2019-03-17,17.87803547733752
2019-03-31,18.139154167847444
2019-04-07,28.861527978045984
2019-04-14,25.794815834986423
2019-04-21,5.8723055956091965
2019-04-28,16.855798096317663
2019-05-05,31.167121430595618
2019-05-12,10.983492500708467
2019-05-19,16.09467940580774
2019-05-26,6.133424286119124
2019-06-02,18.900272858357372
2019-06-09,26.317053216006276
2019-06-16,13.789085953258102
2019-06-23,15.072442024787883
2019-06-30,24.011459763456642
2019-07-07,11.744611191218393
2019-07-14,23.250341072946714
2019-07-21,24.272578453966567
2019-07-28,20.183628929887153
2019-08-11,25.033697144476495
2019-08-18,19.1613915488673
2019-08-25,32.950477502125395
2019-09-01,6.894542976629051
2019-09-08,9.961255119688612
2019-09-15,15.072442024787883
2019-09-22,6.133424286119124
2019-09-29,20.683628929887153
2019-10-06,20.183628929887153
2019-10-13,25.294815834986423
2019-10-20,22.72810369192686
2019-10-27,16.09467940580774
2019-11-03,25.033697144476495
2019-11-10,8.177899048158832
2019-11-17,28.861527978045984
2019-11-24,22.22810369192686
2019-12-01,25.794815834986423
2019-12-08,22.989222382436786
2019-12-22,15.833560715297809
2019-12-29,28.861527978045984
2020-01-05,19.922510239377225
2020-01-12,16.09467940580774
2020-02-02,8.93901773866876
2020-02-09,19.922510239377225
2020-02-16,21.966985001416933
2020-03-01,12.266848572238247
2020-03-08,18.139154167847444
2020-03-15,21.205866310907005
2020-03-22,8.677899048158832
2020-03-29,22.22810369192686
2020-04-05,12.266848572238247
2020-04-12,6.894542976629051
2020-04-19,18.139154167847444
2020-04-26,33.21159619263533
2020-05-03,22.989222382436786
2020-05-10,18.900272858357372
2020-05-17,15.833560715297809
2020-05-24,12.266848572238247
2020-05-31,5.11118690509927
2020-06-07,14.811323334277954
2020-06-14,39.083901788244525
2020-06-21,15.072442024787883
2020-06-28,20.183628929887153
2020-07-05,20.94474762039708
2020-07-12,18.139154167847444
2020-07-19,9.961255119688612
2020-07-26,20.94474762039708
2020-08-02,17.116916786827588
2020-08-16,23.250341072946714
2020-08-23,16.855798096317663
2020-08-30,20.94474762039708
2020-09-06,19.1613915488673
2020-09-13,19.1613915488673
2020-09-20,21.966985001416933
2020-09-27,27.839290597026128
2020-10-04,18.139154167847444
2020-10-11,38.8227830977346
2020-10-18,24.772578453966567
2020-10-25,17.116916786827588
2020-11-01,7.916780357648904
2020-11-08,12.005729881728321
2020-11-15,5.11118690509927
2020-11-22,18.139154167847444
2020-11-29,36.77830833569489
2020-12-06,25.294815834986423
2020-12-13,22.22810369192686
2020-12-20,18.139154167847444
2020-12-27,6.894542976629051
2021-01-03,18.900272858357372
2021-01-10,28.100409287536056
2021-01-17,19.922510239377225
2021-01-24,15.333560715297809
2021-01-31,16.855798096317663
2021-02-07,16.09467940580774
2021-02-21,17.116916786827588
2021-03-07,36.017189645184956
2021-03-14,27.078171906516204
2021-03-21,10.983492500708467
2021-03-28,10.22237381019854
2021-04-11,9.700136429178686
2021-04-18,14.811323334277954
2021-04-25,7.916780357648904
2021-05-02,5.11118690509927
2021-05-09,36.017189645184956
2021-05-16,21.705866310907005
2021-05-23,26.055934525496347
2021-06-06,7.916780357648904
2021-06-13,25.033697144476495
2021-06-20,11.744611191218393
2021-06-27,10.22237381019854
2021-07-11,19.1613915488673
2021-07-18,17.116916786827588
