,MVT_GT_Nashville TN
2017-01-01,30.0
2017-02-12,28.0
2017-03-12,22.0
2017-03-19,39.0
2017-04-02,82.0
2017-04-09,26.0
2017-04-16,29.0
2017-04-23,74.0
2017-05-07,31.0
2017-05-14,28.0
2017-06-04,40.0
2017-06-11,37.0
2017-06-18,28.0
2017-07-09,81.0
2017-09-10,56.0
2017-09-17,25.0
2017-10-15,47.0
2017-10-29,61.0
2017-11-12,42.0
2017-12-03,56.0
2017-12-10,21.0
2017-12-24,42.0
2018-01-07,21.782431579568836
2018-02-11,57.25315087885022
2018-02-25,26.678527486139686
2018-03-04,25.079503509496973
2018-03-11,92.12484620148891
2018-04-01,38.168767252566816
2018-04-22,23.98047953285426
2018-05-20,47.46095906570852
2018-05-27,56.15412690220751
2018-06-03,23.98047953285426
2018-06-17,22.88145555621155
2018-07-08,33.27267134599596
2018-07-22,49.059983042351234
2018-07-29,21.282431579568836
2018-08-12,57.25315087885022
2018-08-26,64.8472947387065
2018-09-16,53.956078948922084
2018-09-30,39.76779122920953
2018-10-14,44.663887135780385
2018-11-04,25.079503509496973
2018-12-09,38.668767252566816
2019-01-06,22.88145555621155
2019-01-20,20.68340760292612
2019-02-10,22.88145555621155
2019-02-24,17.985359649640696
2019-03-03,52.85705497227937
2019-03-10,43.06486315913767
2019-04-21,43.56486315913767
2019-04-28,28.37657543942511
2019-05-12,53.956078948922084
2019-05-19,38.168767252566816
2019-06-02,34.37169532263867
2019-06-16,68.14436666863463
2019-07-14,26.178527486139686
2019-07-21,35.47071929928139
2019-07-28,17.985359649640696
2019-08-04,19.084383626283408
2019-09-01,22.88145555621155
2019-09-29,28.87657543942511
2019-10-13,34.87169532263867
2019-10-20,32.17364736935325
2019-10-27,16.88633567299798
2019-11-03,27.777551462782398
2019-11-10,24.48047953285426
2019-11-17,41.96583918249496
2019-12-08,28.87657543942511
2019-12-15,52.35705497227937
2019-12-22,15.28731169635527
2019-12-29,26.678527486139686
2020-01-12,37.069743275924104
2020-01-19,41.96583918249496
2020-01-26,51.75803099563666
2020-02-02,40.86681520585224
2020-02-09,37.069743275924104
2020-02-16,38.168767252566816
2020-03-01,26.178527486139686
2020-03-08,21.282431579568836
2020-03-15,19.084383626283408
2020-03-29,31.07462339271054
2020-04-12,37.069743275924104
2020-05-17,85.03070234163263
2020-05-24,29.975599416067823
2020-06-14,25.579503509496973
2020-06-28,28.87657543942511
2020-07-05,63.74827076206379
2020-08-30,57.25315087885022
2020-09-06,23.48047953285426
2020-09-13,20.18340760292612
2020-10-04,40.86681520585224
2020-10-18,52.85705497227937
2020-10-25,76.33753450513363
2020-11-08,99.71899006134518
2020-11-15,35.97071929928139
2020-11-29,20.18340760292612
2021-01-10,57.75315087885022
2021-01-17,20.68340760292612
2021-01-24,41.96583918249496
2021-03-07,29.975599416067823
2021-04-04,29.975599416067823
2021-04-11,61.050222808778365
2021-05-02,53.956078948922084
2021-06-27,34.37169532263867
2021-07-04,25.579503509496973
2021-07-18,29.975599416067823
2021-07-25,33.77267134599596
2021-08-01,20.68340760292612
2021-08-08,46.86193508906581
2021-09-19,26.178527486139686
2021-10-17,20.18340760292612
2021-11-07,52.85705497227937
2021-11-21,26.178527486139686
2021-11-28,59.951198832135645
2021-12-05,29.475599416067823
2022-01-02,25.159007018993947
2022-01-16,44.32777427156076
2022-01-23,27.5551029255648
2022-01-30,55.1102058511296
2022-02-06,62.298493570842155
2022-02-13,35.94143859856278
2022-02-27,22.762911112423094
2022-03-13,31.149246785421077
2022-03-27,23.960959065708522
2022-04-24,64.694589477413
2022-05-08,21.56486315913767
2022-05-22,47.921918131417044
2022-06-05,28.753150878850224
2022-06-19,21.56486315913767
2022-06-26,33.54534269199193
2022-07-10,19.168767252566816
2022-07-17,67.09068538398385
2022-07-24,19.168767252566816
2022-08-21,44.32777427156076
2022-08-28,51.51606199127332
2022-09-11,31.149246785421077
2022-10-09,119.8047953285426
2022-10-16,51.51606199127332
2022-10-23,28.753150878850224
2022-10-30,32.3472947387065
2022-11-13,44.32777427156076
2022-11-20,52.71410994455874
2022-11-27,23.960959065708522
2022-12-11,39.53558245841906
