,MVT_GT_Wichita-Hutchinson KS
2017-01-08,27.0
2017-02-05,20.0
2017-02-19,42.0
2017-02-26,23.0
2017-03-26,26.0
2017-04-02,100.0
2017-04-16,31.0
2017-05-14,43.0
2017-05-21,81.0
2017-05-28,76.0
2017-06-04,29.0
2017-07-09,23.0
2017-10-01,56.0
2017-10-22,32.0
2017-11-12,23.0
2017-12-31,44.0
2018-01-28,23.950048187671026
2018-03-18,22.06485943302873
2018-03-25,37.088963847488266
2018-05-13,40.85934135677286
2018-05-20,34.261180715524816
2018-06-10,56.826040148553545
2018-07-22,20.67967067838643
2018-09-02,82.16127709086686
2018-09-09,28.163020074276773
2018-09-30,25.835236942313326
2018-12-09,18.794481923744133
2018-12-30,30.048208828919073
2019-02-17,22.06485943302873
2019-03-31,19.23707630106528
2019-04-14,23.00745381034988
2019-06-23,37.088963847488266
2019-07-14,21.62226505570758
2019-07-28,38.97415260213056
2019-09-01,64.30938954444389
2019-09-15,29.105614451597923
2019-09-22,25.835236942313326
2019-11-10,30.99080320624022
2019-11-24,35.203775092845966
2019-12-15,22.06485943302873
2020-01-05,32.875991960882516
2020-03-08,20.67967067838643
2020-05-17,47.40009637534205
2020-08-09,35.203775092845966
2020-08-16,21.12226505570758
2020-08-23,34.761180715524816
2020-09-20,36.146369470167116
2020-10-11,49.28528512998435
2020-10-18,23.950048187671026
2020-11-01,15.966698791780685
2020-11-29,19.23707630106528
2020-12-06,20.17967067838643
2020-12-13,39.916746979451716
2020-12-20,35.203775092845966
2021-02-07,88.25943773211492
2021-02-28,26.777831319634473
2021-03-14,63.86679516712274
2021-03-21,31.93339758356137
2021-05-02,21.12226505570758
2021-09-05,56.826040148553545
2021-09-12,34.761180715524816
2022-01-02,26.55566263926895
2022-01-09,76.12623289923765
2022-01-23,58.42245780639169
2022-02-06,77.89661040852225
2022-02-20,34.52236143104963
2022-02-27,32.75198392176504
2022-05-01,23.014907620699756
2022-05-08,16.818586338203666
2022-05-15,56.65208029710709
2022-06-12,21.24453011141516
2022-06-19,16.818586338203666
2022-07-10,17.703775092845966
2022-07-17,40.71868271354572
2022-09-04,57.53726905174939
2022-10-16,31.86679516712274
2022-12-11,42.48906022283032
