,MVT_GT_Denver CO
2022-05-22,29.79886102356267
2022-06-05,46.82678160845562
2022-06-12,25.54188087733943
2022-06-19,41.15080808015797
2022-06-26,49.66476837260444
2022-07-03,29.79886102356267
2022-07-10,42.569801462232384
2022-07-17,35.47483455186032
2022-07-24,42.569801462232384
2022-07-31,26.960874259413842
2022-08-07,53.921748518827684
2022-08-14,35.47483455186032
2022-08-21,43.988794844306796
2022-08-28,11.351947056595302
2022-09-04,66.6926889574974
2022-09-11,38.31282131600914
2022-09-18,25.54188087733943
2022-09-25,38.31282131600914
2022-10-02,21.284900731116192
2022-10-09,62.43570881127416
2022-10-16,65.27369557542299
2022-10-23,45.40778822638121
2022-10-30,53.921748518827684
2022-11-13,69.53067572164622
2022-11-27,32.636847787711496
2022-12-04,51.08376175467886
2022-12-11,32.636847787711496
2022-12-18,43.988794844306796
2022-12-25,34.05584116978591
