,MVT_GT_Philadelphia PA
2017-01-01,81.0
2017-01-08,60.0
2017-01-15,30.0
2017-01-22,47.0
2017-02-12,38.0
2017-02-19,30.0
2017-03-12,23.0
2017-03-19,20.0
2017-03-26,65.0
2017-04-02,24.0
2017-04-16,50.0
2017-04-23,36.0
2017-05-07,39.0
2017-05-14,20.0
2017-05-28,59.0
2017-06-18,31.0
2017-07-02,53.0
2017-07-23,25.0
2017-07-30,17.0
2017-08-06,17.0
2017-08-13,100.0
2017-08-20,62.0
2017-08-27,31.0
2017-09-03,29.0
2017-10-08,16.0
2017-10-15,28.0
2017-10-22,29.0
2017-10-29,37.0
2017-11-12,40.0
2017-11-26,35.0
2017-12-03,20.0
2017-12-10,19.0
2017-12-17,50.0
2017-12-24,29.0
2017-12-31,36.0
2018-01-07,39.91698765159332
2018-01-21,14.742540964215753
2018-01-28,32.79571716948544
2018-02-04,41.32230527212029
2018-02-11,24.72178787711408
2018-02-18,28.03242311816802
2018-02-25,15.195199774479235
2018-03-18,14.242540964215753
2018-03-25,43.227622892647254
2018-04-01,32.79571716948544
2018-04-08,19.95849382579666
2018-04-29,17.100517395006207
2018-05-06,38.96432884132983
2018-05-13,66.99675195949786
2018-05-27,21.863811446323627
2018-06-03,27.079764307904533
2018-06-10,16.14785858474272
2018-06-17,50.848893374755136
2018-06-24,37.05901122080286
2018-07-01,47.99091694396468
2018-07-08,42.774964082383775
2018-07-29,38.011670031066345
2018-08-05,47.99091694396468
2018-08-12,32.79571716948544
2018-08-19,54.659528615809066
2018-09-02,22.81647025658711
2018-09-09,72.21270482107876
2018-09-16,26.62710549764105
2018-09-23,52.2542109952821
2018-09-30,28.985081928431505
2018-10-21,30.89039954895847
2018-10-28,31.343058359221956
2018-11-11,29.937740738694988
2018-11-18,18.05317620526969
2018-11-25,19.95849382579666
2018-12-02,48.94357575422816
2018-12-09,36.10635241053938
2018-12-30,22.81647025658711
2019-01-13,30.89039954895847
2019-01-20,29.937740738694988
2019-01-27,38.011670031066345
2019-02-03,26.12710549764105
2019-02-10,27.079764307904533
2019-02-17,38.011670031066345
2019-02-24,46.085599323437705
2019-03-03,90.26588102634844
2019-03-10,18.05317620526969
2019-03-17,19.005835015533172
2019-03-31,37.05901122080286
2019-04-14,15.695199774479235
2019-04-21,36.10635241053938
2019-05-05,22.31647025658711
2019-05-12,28.03242311816802
2019-05-26,37.05901122080286
2019-06-16,47.03825813370119
2019-06-23,17.100517395006207
2019-07-07,20.911152636060145
2019-07-14,57.017505046599524
2019-07-21,22.31647025658711
2019-07-28,39.41698765159332
2019-08-04,27.079764307904533
2019-08-11,48.94357575422816
2019-08-18,19.95849382579666
2019-09-01,52.2542109952821
2019-09-08,28.985081928431505
2019-09-15,27.079764307904533
2019-09-29,50.348893374755136
2019-10-06,50.848893374755136
2019-10-13,32.29571716948544
2019-10-20,61.78079909791694
2019-11-03,20.911152636060145
2019-11-10,32.29571716948544
2019-11-17,23.769129066850596
2019-11-24,26.62710549764105
2019-12-01,52.2542109952821
2019-12-15,86.00258697503102
2019-12-22,47.99091694396468
2019-12-29,23.769129066850596
2020-01-05,41.32230527212029
2020-01-12,37.05901122080286
2020-01-19,48.44357575422816
2020-01-26,39.91698765159332
2020-02-02,23.769129066850596
2020-02-09,27.579764307904533
2020-02-16,44.18028170291074
2020-03-01,14.742540964215753
2020-03-08,38.011670031066345
2020-03-22,47.03825813370119
2020-03-29,23.269129066850596
2020-04-05,19.45849382579666
2020-04-12,33.74837597974893
2020-04-26,20.911152636060145
2020-05-03,22.31647025658711
2020-05-10,16.64785858474272
2020-05-24,11.884564533425298
2020-05-31,23.769129066850596
2020-06-21,33.74837597974893
2020-07-05,16.14785858474272
2020-07-12,64.6387755287074
2020-07-26,27.079764307904533
2020-08-02,30.89039954895847
2020-08-09,28.985081928431505
2020-08-16,13.289882153952266
2020-08-23,18.05317620526969
2020-08-30,51.301552185018615
2020-09-06,38.96432884132983
2020-09-13,21.363811446323627
2020-09-20,52.2542109952821
2020-09-27,18.05317620526969
2020-10-11,17.100517395006207
2020-10-18,44.18028170291074
2020-11-08,20.911152636060145
2020-11-15,47.03825813370119
2020-11-22,44.18028170291074
2020-11-29,45.13294051317422
2020-12-06,57.017505046599524
2020-12-13,29.937740738694988
2020-12-20,57.97016385686301
2020-12-27,59.875481477389975
2021-01-03,42.774964082383775
2021-01-10,28.985081928431505
2021-01-17,26.12710549764105
2021-01-24,17.600517395006207
2021-02-07,27.079764307904533
2021-02-14,17.100517395006207
2021-02-28,38.96432884132983
2021-03-07,37.05901122080286
2021-03-14,57.97016385686301
2021-03-21,16.64785858474272
2021-03-28,24.72178787711408
2021-04-04,42.774964082383775
2021-04-25,24.72178787711408
2021-05-02,77.92865768265966
2021-05-16,47.99091694396468
2021-05-23,32.29571716948544
2021-06-06,18.05317620526969
2021-06-13,25.174446687377568
2021-06-20,14.242540964215753
2021-07-04,65.09143433897088
2021-07-11,62.733457908180426
2021-07-18,20.411152636060145
2021-07-25,43.227622892647254
2021-08-01,23.769129066850596
2021-08-15,16.64785858474272
2021-08-22,52.2542109952821
2021-09-12,43.727622892647254
2021-09-19,41.82230527212029
2021-09-26,14.242540964215753
2021-10-03,46.085599323437705
2021-10-10,67.94941076976133
2021-10-17,66.99675195949786
2021-10-24,78.88131649292315
2021-10-31,36.10635241053938
2021-11-14,56.06484623633604
2021-11-28,59.375481477389975
2021-12-05,51.801552185018615
2021-12-12,40.8696464618568
2021-12-26,36.60635241053938
2022-01-02,52.5084219905642
2022-01-09,46.17119864687542
2022-01-16,15.390399548958472
2022-01-23,61.56159819583389
2022-01-30,41.64461054424057
2022-02-13,30.780799097916944
2022-02-20,45.265881026348445
2022-02-27,31.686116718443913
2022-03-06,47.981833887929355
2022-03-13,23.53825813370119
2022-03-20,60.65628057530692
2022-03-27,14.485081928431503
2022-04-03,42.54992816476754
2022-04-10,16.295717169485442
2022-04-17,19.916987651593317
2022-04-24,47.07651626740238
2022-05-01,26.2542109952821
2022-05-08,53.41373961109117
2022-05-15,11.769129066850596
2022-05-22,66.9935039189957
2022-05-29,28.064846236336038
2022-06-05,47.07651626740238
2022-06-12,28.064846236336038
2022-06-19,35.30738720055179
2022-07-10,38.0233400621327
2022-07-17,65.18286867794177
2022-07-24,29.875481477389975
2022-07-31,53.41373961109117
2022-08-07,65.18286867794177
2022-08-14,54.31905723161814
2022-08-21,72.42540964215752
2022-09-04,17.20103479001241
2022-09-11,28.064846236336038
2022-09-18,73.33072726268449
2022-10-02,50.697786749510264
2022-10-09,72.42540964215752
2022-10-16,86.91049157058902
2022-10-23,47.07651626740238
2022-10-30,44.36056340582148
2022-11-06,64.2775510574148
2022-11-13,40.739292923713606
2022-11-20,52.5084219905642
2022-11-27,44.36056340582148
2022-12-04,74.23604488321145
2022-12-11,19.01167003106635
2022-12-18,40.739292923713606
2022-12-25,38.0233400621327
