,MVT_GT_Houston TX
2017-01-01,100.0
2017-01-08,34.0
2017-01-15,19.0
2017-01-29,36.0
2017-02-12,28.0
2017-02-26,63.0
2017-03-05,39.0
2017-03-12,18.0
2017-03-19,30.0
2017-03-26,34.0
2017-04-02,41.0
2017-04-09,29.0
2017-04-30,35.0
2017-05-14,53.0
2017-05-21,41.0
2017-05-28,34.0
2017-06-04,33.0
2017-06-11,34.0
2017-06-18,25.0
2017-06-25,31.0
2017-07-02,52.0
2017-07-09,15.0
2017-07-16,38.0
2017-07-23,33.0
2017-08-06,19.0
2017-08-13,43.0
2017-08-20,34.0
2017-08-27,16.0
2017-09-03,62.0
2017-09-10,31.0
2017-09-17,29.0
2017-09-24,18.0
2017-10-08,35.0
2017-10-15,14.0
2017-10-22,55.0
2017-10-29,28.0
2017-11-05,15.0
2017-11-12,90.0
2017-11-26,27.0
2017-12-03,15.0
2017-12-10,61.0
2017-12-31,26.0
2018-01-07,23.14281988611247
2018-01-14,17.008214532159112
2018-01-21,25.038421415813428
2018-01-28,38.755432888570624
2018-02-04,58.10704971528117
2018-02-11,43.9422374776735
2018-02-18,42.04663594797254
2018-02-25,11.821409943056235
2018-03-04,44.39003824252398
2018-03-11,27.881823710364866
2018-03-18,25.038421415813428
2018-04-01,60.00265124498213
2018-04-08,52.920245126178294
2018-04-15,25.98622218066391
2018-04-22,25.038421415813428
2018-04-29,27.881823710364866
2018-05-06,12.769210707906714
2018-05-13,44.89003824252398
2018-05-27,23.14281988611247
2018-06-03,51.97244436132782
2018-06-10,44.89003824252398
2018-06-17,18.90381606186007
2018-06-24,39.2032336534211
2018-07-01,30.725226004916305
2018-07-08,14.164812237607673
2018-07-15,35.912030594019186
2018-07-22,24.090620650962947
2018-07-29,21.74721835641151
2018-08-05,15.612613002458152
2018-08-12,26.934022945514386
2018-08-19,17.956015297009593
2018-08-26,37.80763212372014
2018-09-02,17.956015297009593
2018-09-09,17.956015297009593
2018-09-30,37.30763212372014
2018-10-07,29.277425240065824
2018-10-14,54.315846655879255
2018-10-21,14.664812237607673
2018-10-28,23.14281988611247
2018-11-04,17.008214532159112
2018-11-11,55.26364742072973
2018-11-18,15.612613002458152
2018-12-02,68.03285812863645
2018-12-09,13.217011472757193
2018-12-16,19.85161682671055
2018-12-23,41.59883518312206
2018-12-30,27.881823710364866
2019-01-06,34.016429064318224
2019-01-13,33.06862829946775
2019-01-20,28.829624475215347
2019-01-27,73.21966271773933
2019-02-03,37.80763212372014
2019-02-10,19.85161682671055
2019-02-17,19.85161682671055
2019-02-24,64.24165506923453
2019-03-10,15.112613002458152
2019-03-24,41.09883518312206
2019-04-07,39.7032336534211
2019-04-14,19.85161682671055
2019-04-28,40.15103441827158
2019-05-12,45.337839007374455
2019-05-19,42.04663594797254
2019-05-26,21.24721835641151
2019-06-02,66.1372565989355
2019-06-09,27.381823710364866
