,MVT_GT_Austin TX
2017-01-01,49.0
2017-01-08,28.0
2017-02-12,23.0
2017-02-26,58.0
2017-03-05,34.0
2017-03-26,25.0
2017-04-23,53.0
2017-04-30,79.0
2017-05-21,38.0
2017-06-04,24.0
2017-06-11,48.0
2017-07-02,100.0
2017-07-09,23.0
2017-07-30,35.0
2017-08-20,46.0
2017-09-10,17.0
2017-10-01,35.0
2017-10-15,21.0
2017-10-29,32.0
2017-11-26,25.0
2017-12-03,22.0
2017-12-17,35.0
2018-01-14,20.127932219018
2018-02-25,33.37988703169667
2018-03-11,19.6456497323981
2018-04-01,22.09249719225781
2018-04-22,17.68108475915829
2018-04-29,32.89760454507676
2018-05-13,41.73814692465591
2018-05-27,47.13184184437534
2018-06-03,60.883796657054006
2018-06-10,20.127932219018
2018-06-24,23.074779678877718
2018-07-01,57.936949197194295
2018-07-08,32.89760454507676
2018-07-15,52.04325427747486
2018-07-22,39.2735819514161
2018-08-05,96.22824866199048
2018-08-19,41.73814692465591
2018-08-26,23.074779678877718
2018-09-02,73.65346898311276
2018-09-09,27.98619211197724
2018-09-16,37.80901697817629
2018-09-30,20.127932219018
2018-10-28,31.91532205845686
2018-11-11,58.919231683814196
2018-12-16,79.0471639028322
2019-01-06,26.02162713873743
2019-01-20,18.16336724577819
2019-01-27,23.574779678877718
2019-02-03,80.0294463894521
2019-02-17,29.95075708521705
2019-03-10,38.7912994647962
2019-04-07,36.82673449155638
2019-04-14,32.89760454507676
2019-04-28,66.77749157677343
2019-05-05,25.039344652117528
2019-05-12,21.110214705637908
2019-06-02,31.91532205845686
2019-06-23,26.02162713873743
2019-06-30,25.039344652117528
2019-07-28,44.18499438451562
2019-08-11,27.98619211197724
2019-09-08,28.968474598597147
2019-09-22,27.98619211197724
2019-10-06,18.16336724577819
2019-11-03,22.09249719225781
2019-12-01,34.86216951831658
2019-12-08,25.039344652117528
2019-12-22,22.09249719225781
2020-01-05,23.074779678877718
2020-01-19,25.039344652117528
2020-02-16,63.83064411691372
2020-02-23,85.92314130917154
2020-03-08,49.09640681761515
2020-04-26,19.6456497323981
2020-06-21,52.04325427747486
2020-07-12,19.1456497323981
2020-08-02,41.73814692465591
2020-08-23,26.02162713873743
2020-08-30,52.04325427747486
2020-09-27,24.05706216549762
2020-10-04,35.34445200493648
2020-10-11,78.0648814162123
2020-10-25,43.20271189789572
2020-11-01,27.003909625357338
2020-11-22,21.110214705637908
2020-12-20,31.41532205845686
2020-12-27,21.110214705637908
2021-01-03,25.039344652117528
2021-01-10,27.003909625357338
2021-01-17,17.68108475915829
2021-01-31,69.22433903663315
2021-02-14,19.6456497323981
2021-02-28,31.91532205845686
2021-03-07,25.039344652117528
2021-03-14,51.06097179085496
2021-03-28,20.127932219018
2021-04-04,45.16727687113553
2021-04-11,24.05706216549762
2021-04-18,16.69880227253838
2021-05-09,27.98619211197724
2021-05-16,22.09249719225781
2021-06-06,36.32673449155638
2021-06-20,27.98619211197724
2021-07-04,43.70271189789572
2021-08-08,49.09640681761515
2021-08-22,27.003909625357338
2021-09-05,27.98619211197724
2021-09-19,25.039344652117528
2021-09-26,30.433039571836957
2021-10-03,27.98619211197724
2021-11-14,36.82673449155638
2021-11-21,17.18108475915829
2021-11-28,39.2735819514161
2021-12-12,49.09640681761515
2021-12-19,43.70271189789572
2022-01-09,31.83064411691372
2022-01-23,23.149559357755432
2022-01-30,34.72433903663315
2022-02-06,25.078689304235052
2022-02-13,27.97238422395448
2022-02-27,24.114124330995242
2022-03-13,16.397604545076764
2022-04-03,14.468474598597146
2022-04-17,12.539344652117526
2022-05-15,39.547163902832196
2022-06-19,28.93694919719429
2022-07-17,25.078689304235052
2022-07-24,49.192813635230294
2022-07-31,16.397604545076764
2022-08-07,29.9015141704341
2022-08-21,20.255864438036003
2022-09-04,23.149559357755432
2022-09-18,33.75977406339334
2022-09-25,31.83064411691372
2022-10-02,28.93694919719429
2022-10-23,27.00781925071467
2022-10-30,29.9015141704341
2022-11-13,17.362169518316573
2022-11-20,33.75977406339334
2022-11-27,35.68890400987296
2022-12-18,42.440858822551625
2022-12-25,57.87389839438858
