,MVT_GT_Ontario
2017-01-08,13.0
2017-01-15,52.0
2017-01-22,12.0
2017-01-29,25.0
2017-02-05,10.0
2017-02-12,21.0
2017-02-19,6.0
2017-02-26,20.0
2017-03-05,100.0
2017-03-12,19.0
2017-03-19,28.0
2017-03-26,10.0
2017-04-02,26.0
2017-04-09,10.0
2017-04-16,18.0
2017-04-23,8.0
2017-05-07,12.0
2017-05-14,7.0
2017-05-21,20.0
2017-06-11,8.0
2017-07-02,48.0
2017-07-09,21.0
2017-07-16,7.0
2017-07-23,7.0
2017-07-30,21.0
2017-08-06,9.0
2017-08-13,9.0
2017-08-20,15.0
2017-09-10,15.0
2017-09-17,21.0
2017-09-24,22.0
2017-10-08,21.0
2017-10-15,22.0
2017-10-22,14.0
2017-10-29,30.0
2017-11-05,12.0
2017-11-12,18.0
2017-11-19,26.0
2017-12-03,16.0
2017-12-10,12.0
2017-12-17,9.0
2017-12-31,26.0
2018-01-07,8.938132482973803
2018-01-14,17.098881685761743
2018-02-04,9.715515763159665
2018-02-11,21.317947927248646
2018-02-18,14.989348565018293
2018-02-25,25.759630888549683
2018-03-11,11.047665603717252
2018-03-18,13.934582004646566
2018-03-25,8.16074920278794
2018-04-08,19.708414806505193
2018-04-15,7.1059826424162145
2018-04-22,22.87271448762037
2018-04-29,33.92038009133762
2018-05-06,8.16074920278794
2018-05-13,13.157198724460704
2018-05-20,30.756080410222445
2018-05-27,24.98224760836382
2018-06-10,15.766731845204156
2018-06-17,18.153648246133468
2018-06-24,16.32149840557588
2018-07-01,6.05121608204449
2018-07-08,19.708414806505193
2018-07-15,36.807296492266936
2018-07-22,26.314397448921408
2018-07-29,27.869164009293133
2018-08-05,22.095331207434505
2018-08-12,29.70131384985072
2018-08-19,12.10243216408898
2018-09-02,8.938132482973803
2018-09-09,14.711965284832429
2018-09-16,44.968045695054876
2018-09-23,39.97159617338211
2018-09-30,13.934582004646566
2018-10-07,11.047665603717252
2018-10-14,11.047665603717252
2018-10-21,18.153648246133468
2018-10-28,28.923930569664858
2018-11-04,16.32149840557588
2018-11-11,12.10243216408898
2018-11-18,20.76318136687692
2018-11-25,8.938132482973803
2018-12-02,39.69421289319625
2018-12-09,38.916829613010385
2018-12-16,8.938132482973803
2018-12-23,12.879815444274842
2018-12-30,9.992899043345528
2019-01-06,24.20486432817796
2019-01-13,12.879815444274842
2019-01-20,13.157198724460704
2019-01-27,21.04056464706278
2019-02-03,20.76318136687692
2019-02-10,12.10243216408898
2019-02-17,12.879815444274842
2019-02-24,26.037014168735546
2019-03-03,21.04056464706278
2019-03-10,31.03346369040831
2019-03-17,23.927481047992096
2019-03-31,10.77028232353139
2019-04-07,36.807296492266936
2019-04-14,21.04056464706278
2019-04-21,13.157198724460704
2019-04-28,24.20486432817796
2019-05-05,30.256080410222445
2019-05-12,10.27028232353139
2019-05-19,24.98224760836382
2019-05-26,11.047665603717252
2019-06-02,19.208414806505193
2019-06-09,22.095331207434505
2019-06-16,19.208414806505193
2019-06-23,19.708414806505193
2019-06-30,17.098881685761743
2019-07-07,15.266731845204156
2019-07-14,24.70486432817796
2019-07-21,23.15009776780623
2019-07-28,36.02991321208107
2019-08-04,25.259630888549683
2019-08-11,24.20486432817796
2019-08-18,16.044115125390018
2019-08-25,26.814397448921408
2019-09-01,19.208414806505193
2019-09-08,12.879815444274842
2019-09-15,20.76318136687692
2019-09-29,14.989348565018293
2019-10-06,18.93103152631933
2019-10-13,12.879815444274842
2019-10-27,9.992899043345528
2019-11-03,25.759630888549683
2019-11-10,22.095331207434505
2019-11-17,31.81084697059417
2019-11-24,32.088230250780036
2019-12-01,29.978697130036586
2019-12-08,23.15009776780623
2019-12-15,24.20486432817796
2019-12-22,18.153648246133468
2019-12-29,21.817947927248646
2020-01-05,13.157198724460704
2020-01-12,18.153648246133468
2020-01-19,13.157198724460704
2020-01-26,12.10243216408898
2020-02-02,12.10243216408898
2020-02-09,29.978697130036586
2020-02-16,16.044115125390018
2020-02-23,14.211965284832429
2020-03-01,15.766731845204156
2020-03-08,15.766731845204156
2020-03-15,9.992899043345528
2020-03-22,12.10243216408898
2020-03-29,28.146547289478995
2020-04-05,25.259630888549683
2020-04-12,8.938132482973803
2020-04-19,14.211965284832429
2020-04-26,17.876264965947605
2020-05-03,16.82149840557588
2020-05-10,13.934582004646566
2020-05-17,11.047665603717252
2020-05-24,15.266731845204156
2020-05-31,5.773832801858626
2020-06-07,4.719066241486901
2020-06-14,8.938132482973803
2020-06-21,9.215515763159665
2020-06-28,34.97514665170935
2020-07-05,16.044115125390018
2020-07-12,22.87271448762037
2020-07-19,19.208414806505193
2020-07-26,20.76318136687692
2020-08-02,13.934582004646566
2020-08-09,11.047665603717252
2020-08-16,12.10243216408898
2020-08-23,19.985798086691055
2020-08-30,21.04056464706278
2020-09-06,15.766731845204156
2020-09-13,18.653648246133468
2020-09-20,20.76318136687692
2020-09-27,22.095331207434505
2020-10-04,23.927481047992096
2020-10-11,17.098881685761743
