,MVT_GT_Sacramento-Stockton-Modesto CA
2017-01-01,43.0
2017-01-08,28.0
2017-01-29,20.0
2017-02-05,22.0
2017-02-19,39.0
2017-02-26,16.0
2017-03-05,17.0
2017-03-12,46.0
2017-03-19,33.0
2017-03-26,38.0
2017-04-02,70.0
2017-04-09,36.0
2017-04-23,33.0
2017-04-30,21.0
2017-05-07,31.0
2017-05-14,65.0
2017-05-21,39.0
2017-05-28,30.0
2017-06-04,55.0
2017-06-18,30.0
2017-06-25,68.0
2017-07-09,30.0
2017-07-16,18.0
2017-07-23,65.0
2017-07-30,47.0
2017-08-27,48.0
2017-09-17,34.0
2017-09-24,39.0
2017-10-01,46.0
2017-10-08,39.0
2017-10-15,32.0
2017-10-22,30.0
2017-10-29,74.0
2017-11-19,36.0
2017-12-03,20.0
2017-12-10,48.0
2018-01-07,55.40205849331922
2018-01-21,23.668133551751673
2018-01-28,41.299716331383415
2018-02-04,52.88012803004726
2018-02-11,34.74854525041552
2018-03-11,47.84357725792733
2018-03-25,23.168133551751673
2018-04-08,20.646203088479716
2018-04-15,19.13889293405573
2018-04-29,38.27778586811146
2018-05-13,27.197374169447613
2018-06-03,34.74854525041552
2018-06-17,27.197374169447613
2018-06-24,18.131582779631742
2018-07-01,24.675443706175656
2018-07-08,34.74854525041552
2018-07-15,29.211994478295587
2018-07-22,29.211994478295587
2018-08-05,28.2046843238716
2018-08-12,42.8070264858074
2018-08-19,49.3581975667753
2018-08-26,38.27778586811146
2018-09-02,44.82164679465537
2018-09-09,61.94591941986313
2018-09-16,43.81433664023139
2018-09-23,35.7558554048395
2018-09-30,42.3070264858074
2018-10-07,49.8581975667753
2018-10-21,37.770475713687475
2018-10-28,44.82164679465537
2018-11-11,20.646203088479716
2018-11-25,47.84357725792733
2018-12-02,45.828956949079355
2018-12-09,100.22370528797458
2018-12-16,95.68715451585466
2018-12-30,20.146203088479716
2019-01-06,26.19006401502363
2019-01-20,42.3070264858074
2019-02-03,36.263165559263484
2019-02-10,18.131582779631742
2019-02-17,40.29240617695943
2019-03-31,34.24854525041552
2019-04-07,54.394748338895226
2019-04-14,29.711994478295587
2019-04-21,55.90205849331922
2019-04-28,28.2046843238716
2019-05-19,27.197374169447613
2019-05-26,38.77778586811146
2019-06-02,72.01902096410299
2019-06-23,46.836267103503346
2019-07-07,36.263165559263484
2019-07-14,35.7558554048395
2019-07-21,43.31433664023139
2019-07-28,32.233924941567544
2019-08-18,40.79240617695943
2019-09-08,30.71930463271957
2019-09-15,46.836267103503346
2019-09-22,14.1023421619358
2019-09-29,37.770475713687475
2019-10-06,15.609652316359785
2019-10-13,25.182753860599643
2019-10-20,21.6535132429037
2019-10-27,54.894748338895226
2019-11-10,60.93860926543914
2019-11-24,17.12427262520776
2019-12-01,27.197374169447613
2019-12-08,20.146203088479716
2019-12-15,16.116962470783772
2019-12-22,26.19006401502363
2020-01-05,23.668133551751673
2020-01-12,30.21930463271957
2020-01-19,19.13889293405573
2020-01-26,20.646203088479716
2020-02-02,32.733924941567544
2020-02-09,18.131582779631742
2020-02-16,14.6023421619358
2020-02-23,33.74123509599153
2020-03-01,42.3070264858074
2020-03-08,21.1535132429037
2020-03-15,23.168133551751673
2020-04-05,26.69006401502363
2020-04-12,16.116962470783772
2020-04-19,16.116962470783772
2020-05-03,50.865507721199286
2020-05-10,20.146203088479716
2020-05-17,24.675443706175656
2020-05-31,47.84357725792733
2020-06-07,33.74123509599153
2020-06-14,29.711994478295587
2020-06-21,26.19006401502363
2020-06-28,40.79240617695943
2020-07-05,23.168133551751673
2020-07-12,26.19006401502363
2020-07-19,26.19006401502363
2020-07-26,15.109652316359785
2020-08-02,12.087721853087828
2020-08-09,86.12136312603879
2020-08-16,12.587721853087828
2020-09-06,22.160823397327686
2020-09-13,30.21930463271957
2020-09-20,15.109652316359785
2020-09-27,24.175443706175656
2020-11-01,15.109652316359785
2020-11-15,16.616962470783772
2020-11-22,17.12427262520776
2020-11-29,27.697374169447613
2020-12-06,41.299716331383415
2020-12-13,57.91667880216718
2020-12-20,53.38743818447124
2020-12-27,21.1535132429037
2021-01-03,20.146203088479716
2021-01-10,18.131582779631742
2021-01-17,36.763165559263484
2021-01-24,22.160823397327686
2021-02-14,44.82164679465537
2021-02-21,24.675443706175656
2021-03-07,46.836267103503346
2021-03-14,29.211994478295587
2021-03-21,23.168133551751673
2021-03-28,16.116962470783772
2021-04-04,47.84357725792733
2021-04-18,17.62427262520776
2021-04-25,19.63889293405573
2021-05-16,55.90205849331922
2021-05-30,27.697374169447613
2021-06-13,54.894748338895226
2021-06-20,26.19006401502363
2021-07-04,26.19006401502363
2021-08-01,14.1023421619358
2021-09-12,27.197374169447613
2021-09-19,28.2046843238716
2021-09-26,33.74123509599153
2021-10-31,25.182753860599643
2021-11-07,38.27778586811146
2021-11-14,28.2046843238716
2021-11-21,33.74123509599153
2021-11-28,19.13889293405573
2021-12-19,36.763165559263484
2021-12-26,49.3581975667753
2022-01-02,35.511710809679
2022-01-23,16.233924941567544
2022-02-06,21.307026485807402
2022-02-13,31.453229574287118
2022-02-27,13.19006401502363
2022-03-06,28.4093686477432
2022-03-13,33.48247019198306
2022-03-20,18.263165559263488
2022-04-03,34.49709050083103
2022-04-10,17.248545250415514
2022-04-17,21.307026485807402
2022-05-01,22.321646794655372
2022-05-08,23.336267103503346
2022-05-22,29.423988956591174
2022-05-29,29.423988956591174
2022-06-05,15.219304632719572
2022-06-19,39.57019204507089
2022-06-26,16.233924941567544
2022-07-03,14.2046843238716
2022-07-10,18.263165559263488
2022-07-17,23.336267103503346
2022-07-31,19.277785868111458
2022-08-07,22.321646794655372
2022-08-14,38.555571736222916
2022-08-21,15.219304632719572
2022-08-28,37.54095142737494
2022-09-11,47.68715451585466
2022-09-18,29.423988956591174
2022-09-25,87.25734656092555
2022-10-02,49.716395133550606
2022-10-09,27.39474833889523
2022-10-16,40.58481235391886
2022-10-23,32.46784988313509
2022-10-30,34.49709050083103
2022-11-06,42.614052971614804
2022-11-13,18.263165559263488
2022-11-20,101.46203088479714
2022-12-11,44.643293589310744
2022-12-25,24.350887412351316
