,MVT_GT_Raleigh-Durham (Fayetteville) NC
2017-01-01,49.0
2017-03-12,30.0
2017-03-19,58.0
2017-04-30,23.0
2017-05-21,49.0
2017-06-04,62.0
2017-06-11,35.0
2017-06-25,51.0
2017-07-02,39.0
2017-07-23,100.0
2017-07-30,34.0
2017-09-03,42.0
2017-09-17,24.0
2017-10-15,45.0
2017-10-29,64.0
2017-11-19,22.0
2017-12-10,35.0
2018-01-21,43.12749849233141
2018-03-04,49.65534828125781
2018-05-20,38.03219867325164
2018-06-10,20.881199276319077
2018-06-17,84.88989704496956
2018-06-24,40.82984858279153
2018-07-15,40.82984858279153
2018-07-29,24.11139915570559
2018-09-23,70.96909752742351
2018-10-07,48.72279831141118
2018-10-14,25.043949125552217
2018-10-21,34.801998793865124
2018-11-04,34.801998793865124
2018-12-23,40.32984858279153
2018-12-30,70.03654755757688
2019-01-13,19.01609933662582
2019-01-27,76.99694731634992
2019-02-03,25.976499095398847
2019-03-03,63.07614779880386
2019-03-31,19.948649306472447
2019-04-07,18.08354936677919
2019-04-28,27.841599035092102
2019-05-05,21.313749246165706
2019-06-02,22.746299216012332
2019-06-16,33.8694488240185
2019-07-14,30.139248944631987
2019-07-21,34.801998793865124
2019-08-04,23.17884918585896
2019-08-11,41.76239855263815
2019-08-18,20.881199276319077
2019-08-25,30.139248944631987
2019-09-08,16.718449427085936
2019-09-22,60.778497889263974
2019-10-20,28.774149004938728
2019-11-03,21.813749246165706
2019-11-10,24.61139915570559
2019-11-17,51.95299819079769
2019-12-01,32.00434888432524
2019-12-08,44.06004846217804
2019-12-22,26.909049065245476
2020-01-05,32.93689885417187
2020-01-12,51.02044822095107
2020-01-19,29.706698974785358
2020-02-02,20.381199276319077
2020-02-09,37.09964870340501
2020-03-15,17.150999396932562
2020-04-05,31.071798914478613
2020-04-12,34.801998793865124
2020-04-26,16.718449427085936
2020-05-03,25.976499095398847
2020-05-31,86.25499698466282
2020-06-14,26.909049065245476
2020-06-21,17.650999396932562
2020-06-28,19.948649306472447
2020-07-19,35.73454876371176
2020-07-26,16.218449427085936
2020-08-16,29.206698974785358
2020-08-23,63.07614779880386
2020-09-13,19.948649306472447
2020-09-20,37.09964870340501
2020-09-27,27.341599035092102
2020-10-11,29.206698974785358
2020-10-25,30.139248944631987
2020-11-29,35.23454876371176
2020-12-13,41.76239855263815
2020-12-27,51.95299819079769
2021-01-17,52.88554816064432
2021-01-31,45.9251484018713
2021-02-28,25.043949125552217
2021-04-04,55.183198070184204
2021-05-09,44.06004846217804
2021-05-16,33.8694488240185
2021-05-23,19.948649306472447
2021-06-06,29.206698974785358
2021-06-20,23.17884918585896
2021-06-27,40.32984858279153
2021-07-11,80.22714719573642
2021-07-18,56.11574804003084
2021-07-25,22.246299216012332
2021-08-01,25.043949125552217
2021-08-29,62.143597828957226
2021-09-26,78.86204725604316
2021-10-17,53.31809813049095
2021-10-24,23.17884918585896
2021-10-31,83.0247971052763
2021-11-14,28.274149004938728
2021-12-05,49.15534828125781
2021-12-12,76.06439734650328
2021-12-26,30.139248944631987
2022-01-09,53.6361962609819
2022-01-23,20.762398552638153
2022-01-30,29.413397949570715
2022-02-06,35.469097527423514
2022-02-20,42.389897044969565
2022-03-20,32.008697768650485
2022-04-03,19.897298612944898
2022-04-10,62.28719565791446
2022-05-01,35.469097527423514
2022-05-08,28.54829800987746
2022-06-12,22.492598432024664
2022-06-26,32.873797708343744
2022-07-10,26.81809813049095
2022-07-17,63.15229559760772
2022-07-24,64.88249547699422
2022-08-07,28.54829800987746
2022-08-21,70.07309511515376
2022-09-04,40.65969716558305
2022-09-18,30.278497889263974
2022-10-23,36.334197467116766
2022-11-20,44.98519686404933
2022-12-18,36.334197467116766
2022-12-25,36.334197467116766
