,MVT_GT_Kansas City MO
2017-01-01,39.0
2017-01-08,30.0
2017-01-29,54.0
2017-02-05,63.0
2017-02-12,24.0
2017-02-26,52.0
2017-03-05,35.0
2017-04-30,31.0
2017-05-14,30.0
2017-05-28,69.0
2017-07-09,43.0
2017-09-03,28.0
2017-09-17,100.0
2017-09-24,50.0
2017-11-19,30.0
2017-12-03,51.0
2017-12-31,44.0
2018-01-07,24.132560126523554
2018-01-28,26.56583398240998
2018-02-04,78.19750194722994
2018-02-18,25.099197054466767
2018-03-25,31.865655550069263
2018-04-01,38.132114045671756
2018-04-08,29.932381694182837
2018-04-29,54.06494182070639
2018-05-06,21.73264934269391
2018-05-13,75.7975911634003
2018-06-03,27.032470910353194
2018-06-10,31.865655550069263
2018-06-17,53.098304892763174
2018-06-24,34.7655663338989
2018-07-08,32.83229247801248
2018-07-22,36.19884018978533
2018-08-05,42.46529868538782
2018-08-12,52.13166796481996
2018-08-19,27.032470910353194
2018-09-16,44.89857254127425
2018-10-21,25.099197054466767
2018-11-04,27.032470910353194
2018-11-11,27.032470910353194
2018-11-18,22.199286270637124
2018-12-09,21.23264934269391
2019-01-06,20.766012414750698
2019-01-13,55.49821567659282
2019-01-20,67.09785881191138
2019-02-03,28.965744766239624
2019-02-10,27.99910783829641
2019-02-17,63.73131110013853
2019-03-10,42.96529868538782
2019-03-17,53.098304892763174
2019-03-31,73.86431730751387
2019-05-12,28.965744766239624
2019-05-19,47.798483325103895
2019-06-16,37.16547711772854
2019-07-07,23.165923198580337
2019-07-14,23.665923198580337
2019-07-21,69.99776959574102
2019-07-28,48.76512025304711
2019-08-04,26.06583398240998
2019-08-18,39.59875097361497
2019-09-01,21.23264934269391
2019-09-29,36.69884018978533
2019-10-06,76.26422809134351
2019-10-13,26.06583398240998
2019-11-03,23.165923198580337
2019-11-10,57.43148953247925
2019-12-01,40.06538790155818
2019-12-08,32.83229247801248
2019-12-15,24.132560126523554
2019-12-29,27.99910783829641
2020-01-12,33.79892940595569
2020-01-19,34.7655663338989
2020-01-26,20.766012414750698
2020-02-09,20.766012414750698
2020-02-23,23.165923198580337
2020-03-08,34.2655663338989
2020-03-22,20.766012414750698
2020-03-29,54.06494182070639
2020-04-05,21.23264934269391
2020-04-12,21.23264934269391
2020-05-03,53.098304892763174
2020-05-10,49.23175718099032
2020-06-07,23.165923198580337
2020-06-21,18.83273855886427
2020-06-28,70.46440652368423
2020-07-12,26.06583398240998
2020-07-19,58.39812646042246
2020-08-09,64.19794802808174
2020-08-16,51.66503103687675
2020-08-30,36.69884018978533
2020-10-04,25.099197054466767
2020-11-15,41.032024829501395
2020-11-22,24.132560126523554
2020-12-20,34.7655663338989
2021-01-24,50.198394108933535
2021-02-14,30.89901862212605
2021-02-21,41.032024829501395
2021-03-07,32.83229247801248
2021-03-14,27.99910783829641
2021-03-21,38.132114045671756
2021-04-18,43.931935613331035
2021-05-16,93.16369279432135
2021-05-30,28.965744766239624
2021-06-13,29.932381694182837
2021-07-04,76.76422809134351
2021-07-18,45.86520946921746
2021-08-01,25.599197054466767
2021-08-15,29.932381694182837
2021-08-22,40.06538790155818
2021-09-12,27.032470910353194
2021-09-26,55.0315787486496
2021-10-24,22.199286270637124
2021-11-07,35.232203261842116
2021-11-28,69.99776959574102
2022-01-16,32.66458495602495
2022-01-23,55.996431353185635
2022-02-20,15.865655550069262
2022-03-20,22.398572541274252
2022-04-03,15.865655550069262
2022-04-10,36.39768037957066
2022-04-17,26.13166796481996
2022-04-24,41.997323514889224
2022-05-15,28.931489532479244
2022-05-22,40.13077580311637
2022-05-29,25.198394108933535
2022-06-05,22.398572541274252
2022-06-19,26.13166796481996
2022-07-03,49.46351436198064
2022-07-10,20.5320248295014
2022-07-24,28.931489532479244
2022-07-31,33.59785881191138
2022-08-14,34.531132667797806
2022-08-21,49.46351436198064
2022-09-11,67.19571762382276
2022-10-02,24.265120253047108
2022-10-09,81.19482546211917
2022-11-20,22.398572541274252
2022-12-18,26.13166796481996
2022-12-25,35.46440652368423
