,MVT_GT_Minneapolis-St. Paul MN
2017-01-01,42.0
2017-01-08,57.0
2017-01-15,41.0
2017-01-29,43.0
2017-02-05,49.0
2017-02-12,20.0
2017-03-12,23.0
2017-03-19,16.0
2017-03-26,31.0
2017-04-02,44.0
2017-04-09,31.0
2017-04-23,49.0
2017-04-30,56.0
2017-05-14,31.0
2017-06-18,70.0
2017-07-02,34.0
2017-07-09,30.0
2017-07-16,30.0
2017-08-06,19.0
2017-08-13,60.0
2017-08-20,38.0
2017-09-03,34.0
2017-09-17,47.0
2017-10-15,17.0
2017-11-05,71.0
2017-11-12,22.0
2017-11-26,25.0
2017-12-10,22.0
2017-12-31,28.0
2018-01-07,19.95901725628223
2018-02-11,55.28041655699781
2018-02-18,30.20060528590446
2018-02-25,18.43485845332001
2018-03-11,40.94219331552669
2018-04-08,29.176446482942236
2018-04-15,31.72476408886668
2018-04-22,25.079811271093345
2018-04-29,29.176446482942236
2018-05-06,27.62812887701779
2018-05-20,22.007334862206676
2018-05-27,26.103970074055567
2018-06-03,20.983176059244457
2018-06-17,17.910699650357785
2018-06-24,15.86238204443334
2018-07-01,51.183781345148915
2018-07-15,26.603970074055567
2018-07-22,33.77308169479113
2018-07-29,25.079811271093345
2018-08-05,18.93485845332001
2018-08-12,47.087146133300024
2018-09-16,30.70060528590446
2018-09-23,80.36022782809115
2018-09-30,32.248922891828904
2018-10-21,37.86971690664002
2018-11-04,45.03882852737558
2018-11-11,32.248922891828904
2018-11-18,17.910699650357785
2018-12-23,23.031493665168902
2019-01-13,19.95901725628223
2019-01-27,19.95901725628223
2019-02-03,40.94219331552669
2019-02-10,25.579811271093345
2019-02-17,32.248922891828904
2019-03-03,25.579811271093345
2019-04-07,57.828734162922245
2019-05-12,31.72476408886668
2019-06-09,22.007334862206676
2019-06-23,23.031493665168902
2019-06-30,29.676446482942236
2019-07-14,26.603970074055567
2019-08-04,38.89387570960224
2019-08-25,25.079811271093345
2019-09-01,40.94219331552669
2019-09-08,28.152287679980013
2019-09-29,23.031493665168902
2019-10-06,23.031493665168902
2019-10-13,24.05565246813112
2019-10-27,20.983176059244457
2019-11-03,22.007334862206676
2019-11-10,48.11130493626224
2019-11-17,47.087146133300024
2019-12-08,14.338223241471118
2019-12-15,17.410699650357785
2019-12-29,23.031493665168902
2020-01-12,28.152287679980013
2020-01-26,59.8770517688467
2020-02-02,13.814064438508895
2020-02-23,56.304575359960026
2020-03-01,19.95901725628223
2020-03-08,28.152287679980013
2020-03-22,56.804575359960026
2020-03-29,15.86238204443334
2020-04-12,13.314064438508895
2020-04-19,29.176446482942236
2020-04-26,20.983176059244457
2020-05-03,33.27308169479113
2020-05-10,13.314064438508895
2020-05-17,47.087146133300024
2020-05-24,57.328734162922245
2020-05-31,44.01466972441335
2020-06-07,29.676446482942236
2020-06-14,38.89387570960224
2020-06-28,18.93485845332001
2020-08-02,38.39387570960224
2020-08-09,15.86238204443334
2020-08-23,23.031493665168902
2020-08-30,17.910699650357785
2020-09-06,33.77308169479113
2020-09-13,31.72476408886668
2020-09-20,40.94219331552669
2020-09-27,48.11130493626224
2020-10-04,58.85289296588447
2020-10-11,23.031493665168902
2020-10-18,26.103970074055567
2020-10-25,43.49051092145113
2020-11-08,44.01466972441335
2020-11-22,19.95901725628223
2020-11-29,31.22476408886668
2020-12-06,40.94219331552669
2020-12-13,22.007334862206676
2020-12-27,68.07032219254447
2021-01-10,47.087146133300024
2021-01-17,68.07032219254447
2021-01-24,30.70060528590446
2021-01-31,46.062987330337805
2021-02-07,37.36971690664002
2021-02-14,52.207940148111135
2021-02-21,18.93485845332001
2021-02-28,34.79724049775335
2021-03-14,59.8770517688467
2021-03-21,17.910699650357785
2021-04-04,31.22476408886668
2021-04-11,39.91803451256446
2021-04-18,17.410699650357785
2021-04-25,76.26359261624225
2021-05-09,44.01466972441335
2021-05-16,39.91803451256446
2021-05-23,87.00518064586448
2021-05-30,25.079811271093345
2021-06-06,51.683781345148915
2021-06-13,23.031493665168902
2021-06-27,31.22476408886668
2021-07-18,28.152287679980013
2021-08-01,33.77308169479113
2021-08-08,32.748922891828904
2021-08-15,32.748922891828904
2021-08-29,64.99784578365781
2021-09-05,99.79508628141116
2021-09-19,55.28041655699781
2021-10-03,24.55565246813112
2021-10-17,22.007334862206676
2021-10-31,45.03882852737558
2021-11-14,84.95686303994003
2021-11-21,57.828734162922245
2021-12-05,59.8770517688467
2021-12-12,42.99051092145113
2022-01-02,104.83176059244454
2022-01-09,36.69111620735559
2022-01-16,34.5944809955067
2022-02-06,41.93270423697782
2022-02-13,22.014669724413356
2022-02-20,41.93270423697782
2022-03-06,37.73943381328004
2022-03-13,36.69111620735559
2022-03-20,20.96635211848891
2022-03-27,18.86971690664002
2022-04-10,15.724764088866682
2022-04-17,28.304575359960026
2022-04-24,38.78775141920448
2022-05-01,40.884386631053374
2022-05-08,64.99569156731562
2022-05-15,16.773081694791127
2022-05-22,53.464197902146715
2022-06-05,18.86971690664002
2022-06-12,56.60915071992005
2022-06-19,18.86971690664002
2022-07-03,49.27092747844894
2022-07-10,44.02933944882671
2022-07-17,48.222609872524494
2022-07-24,57.6574683258445
2022-07-31,24.111304936262247
2022-08-07,84.91372607988008
2022-08-14,36.69111620735559
2022-08-21,17.821399300715573
2022-08-28,30.401210571808917
2022-09-11,26.207940148111135
2022-09-25,20.96635211848891
2022-10-02,25.15962254218669
2022-10-09,57.6574683258445
2022-10-16,54.51251550807116
2022-10-23,32.49784578365781
2022-10-30,44.02933944882671
2022-11-06,23.0629873303378
2022-11-13,42.981021842902265
2022-11-20,19.918034512564464
2022-11-27,36.69111620735559
2022-12-04,26.207940148111135
2022-12-11,51.367562690297824
2022-12-18,18.86971690664002
