,MVT_GT_Chicago IL
2017-01-01,30.0
2017-01-08,19.0
2017-01-15,57.0
2017-01-22,11.0
2017-01-29,46.0
2017-02-05,22.0
2017-02-12,21.0
2017-02-19,23.0
2017-02-26,26.0
2017-03-05,44.0
2017-03-12,39.0
2017-03-19,33.0
2017-03-26,44.0
2017-04-02,20.0
2017-04-09,18.0
2017-04-23,41.0
2017-04-30,28.0
2017-05-07,31.0
2017-05-14,59.0
2017-05-21,28.0
2017-05-28,13.0
2017-06-04,23.0
2017-06-11,16.0
2017-06-18,16.0
2017-06-25,12.0
2017-07-02,99.0
2017-07-09,64.0
2017-07-16,36.0
2017-07-23,26.0
2017-07-30,31.0
2017-08-06,34.0
2017-08-13,27.0
2017-08-20,17.0
2017-09-03,13.0
2017-09-10,48.0
2017-09-17,23.0
2017-09-24,17.0
2017-10-01,17.0
2017-10-08,20.0
2017-10-15,24.0
2017-10-22,37.0
2017-10-29,23.0
2017-11-05,69.0
2017-11-12,42.0
2017-11-19,14.0
2017-11-26,30.0
2017-12-10,34.0
2017-12-17,28.0
2017-12-24,29.0
2017-12-31,51.0
2018-01-07,29.130693924533638
2018-01-14,17.07661367989903
2018-01-21,22.099147115163447
2018-02-04,27.121680550427868
2018-02-11,27.621680550427868
2018-02-18,34.15322735979806
2018-02-25,36.16224073390383
2018-03-04,21.094640428110566
2018-03-11,16.072106992846145
2018-03-18,48.716320978538434
2018-03-25,14.063093618740377
2018-04-01,65.29293465843746
2018-04-08,27.121680550427868
2018-04-15,35.15773404685094
2018-04-29,34.65322735979806
2018-05-06,56.252374474961506
2018-05-13,11.049573557581724
2018-05-27,15.06760030579326
2018-06-03,31.639707298639404
2018-06-10,27.121680550427868
2018-06-17,18.581120366951914
2018-06-24,25.612667176322102
2018-07-01,20.09013374105768
2018-07-08,14.063093618740377
2018-07-15,17.07661367989903
2018-07-22,30.63520061158652
2018-07-29,11.049573557581724
2018-08-05,43.69378754327401
2018-08-12,42.68928085622113
2018-08-19,33.14872067274517
2018-08-26,23.603653802216332
2018-09-02,34.65322735979806
2018-09-09,31.139707298639404
2018-09-16,28.126187237480753
2018-09-23,44.198294230326894
2018-09-30,30.13520061158652
2018-10-14,18.081120366951914
2018-10-21,22.599147115163447
2018-10-28,67.30194803254324
2018-11-11,26.617173863374987
2018-11-18,27.621680550427868
2018-12-02,35.65773404685094
2018-12-09,23.103653802216332
2018-12-16,53.738854413802855
2018-12-23,24.108160489269217
2018-12-30,55.24786778790862
2019-01-06,34.15322735979806
2019-01-13,23.103653802216332
