,MVT_GT_Los Angeles CA
2017-01-01,39.0
2017-01-08,51.0
2017-01-15,54.0
2017-01-22,34.0
2017-01-29,41.0
2017-02-05,28.0
2017-02-12,28.0
2017-02-19,24.0
2017-02-26,40.0
2017-03-05,37.0
2017-03-12,28.0
2017-03-19,63.0
2017-03-26,31.0
2017-04-02,49.0
2017-04-09,44.0
2017-04-16,44.0
2017-04-23,11.0
2017-04-30,35.0
2017-05-07,40.0
2017-05-14,48.0
2017-05-21,54.0
2017-05-28,47.0
2017-06-04,41.0
2017-06-11,46.0
2017-06-18,35.0
2017-06-25,50.0
2017-07-02,49.0
2017-07-09,37.0
2017-07-16,57.0
2017-07-23,55.0
2017-07-30,45.0
2017-08-06,45.0
2017-08-13,100.0
2017-08-20,35.0
2017-08-27,27.0
2017-09-03,34.0
2017-09-10,34.0
2017-09-17,28.0
2017-09-24,53.0
2017-10-01,51.0
2017-10-08,33.0
2017-10-15,38.0
2017-10-22,45.0
2017-10-29,64.0
2017-11-05,50.0
2017-11-12,61.0
2017-11-19,47.0
2017-11-26,61.0
2017-12-03,38.0
2017-12-10,23.0
2017-12-17,43.0
2017-12-24,52.0
2017-12-31,38.0
2018-01-07,32.175078255182626
2018-01-14,43.836355644496535
2018-01-21,35.792586080700886
2018-01-28,56.30638694656959
2018-02-04,57.710763902949154
2018-02-11,33.07945521156219
2018-02-18,57.210763902949154
2018-02-25,49.6669943391535
2018-03-04,44.7407326008761
2018-03-11,29.961947386043924
2018-03-18,29.961947386043924
2018-03-25,41.62322477535784
2018-04-01,39.81447086259871
2018-04-08,45.14510955725567
2018-04-15,33.07945521156219
2018-04-22,29.961947386043924
2018-04-29,28.653193473284794
2018-05-06,33.07945521156219
2018-05-13,34.88820912432132
2018-05-20,74.20267998692003
2018-05-27,46.9538634700148
2018-06-03,63.94577955398568
2018-06-10,39.81447086259871
2018-06-17,38.00571694983958
2018-06-24,45.64510955725567
2018-07-01,28.153193473284794
2018-07-08,44.7407326008761
2018-07-15,63.94577955398568
2018-07-22,46.9538634700148
2018-07-29,41.12322477535784
2018-08-05,45.14510955725567
2018-08-12,54.093256077430894
2018-08-19,30.86632434242349
2018-08-26,38.00571694983958
2018-09-02,33.983832167941756
2018-09-09,39.31447086259871
2018-09-16,25.9400626041461
2018-09-23,49.1669943391535
2018-09-30,34.88820912432132
2018-10-07,26.344439560525664
2018-10-14,25.9400626041461
2018-10-21,51.8801252082922
2018-10-28,33.07945521156219
2018-11-04,35.792586080700886
2018-11-11,28.153193473284794
2018-11-18,32.175078255182626
2018-11-25,39.81447086259871
2018-12-02,52.784502164671764
2018-12-09,47.85824042639437
2018-12-16,52.784502164671764
2018-12-23,61.73264868484698
2018-12-30,51.8801252082922
2019-01-06,50.975748251912634
2019-01-13,49.1669943391535
2019-01-20,29.961947386043924
2019-01-27,46.04948651363524
2019-02-03,53.18887912105133
2019-02-10,32.175078255182626
2019-02-17,22.322554778627836
2019-02-24,50.07137129553307
2019-03-03,59.019517815708284
2019-03-10,24.131308691386966
2019-03-17,54.093256077430894
2019-03-24,25.9400626041461
2019-03-31,35.792586080700886
2019-04-07,16.087539127591313
2019-04-14,41.62322477535784
2019-04-21,33.07945521156219
2019-04-28,48.76261738277393
2019-05-05,46.04948651363524
2019-05-12,50.975748251912634
2019-05-19,59.019517815708284
2019-05-26,34.88820912432132
2019-06-02,52.284502164671764
2019-06-09,37.601339993460016
2019-06-16,47.35824042639437
2019-06-23,37.101339993460016
2019-06-30,21.013800865868703
2019-07-07,44.2407326008761
2019-07-14,26.844439560525664
2019-07-21,42.93197868811697
2019-07-28,52.784502164671764
2019-08-04,51.8801252082922
2019-08-11,46.04948651363524
2019-08-18,63.04140259760611
2019-08-25,51.8801252082922
2019-09-01,50.975748251912634
2019-09-08,52.284502164671764
2019-09-15,45.14510955725567
2019-09-22,38.910093906219146
2019-09-29,56.80638694656959
2019-10-06,18.300669996730008
2019-10-13,16.087539127591313
2019-10-20,46.9538634700148
2019-10-27,41.12322477535784
2019-11-03,50.975748251912634
2019-11-10,29.961947386043924
2019-11-17,48.26261738277393
2019-11-24,25.035685647766535
2019-12-01,29.05757042966436
2019-12-08,42.93197868811697
2019-12-15,25.035685647766535
2019-12-22,29.05757042966436
2019-12-29,24.131308691386966
2020-01-05,50.07137129553307
2020-01-12,56.30638694656959
2020-01-19,49.1669943391535
2020-01-26,22.822554778627836
2020-02-02,50.07137129553307
2020-02-09,39.81447086259871
2020-02-16,47.85824042639437
2020-02-23,54.99763303381046
2020-03-01,38.00571694983958
2020-03-08,25.035685647766535
2020-03-15,44.7407326008761
2020-03-22,24.131308691386966
2020-03-29,33.983832167941756
2020-04-05,47.85824042639437
2020-04-12,19.205046953109573
2020-04-19,23.2269317350074
2020-04-26,48.26261738277393
2020-05-03,48.76261738277393
2020-05-10,23.7269317350074
2020-05-17,38.910093906219146
2020-05-24,47.85824042639437
2020-05-31,65.75453346674482
2020-06-07,26.844439560525664
2020-06-14,25.9400626041461
2020-06-21,48.76261738277393
2020-06-28,28.153193473284794
2020-07-05,44.7407326008761
2020-07-12,38.910093906219146
2020-07-19,51.8801252082922
2020-07-26,59.019517815708284
2020-08-02,43.836355644496535
2020-08-09,36.69696303708045
2020-08-16,30.86632434242349
2020-08-23,42.93197868811697
2020-08-30,24.131308691386966
2020-09-06,26.844439560525664
2020-09-13,29.961947386043924
2020-09-20,33.983832167941756
2020-09-27,45.14510955725567
2020-10-04,46.04948651363524
2020-10-11,38.910093906219146
2020-10-18,38.910093906219146
2020-10-25,27.24881651690523
2020-11-01,28.153193473284794
2020-11-08,51.3801252082922
2020-11-15,25.035685647766535
2020-11-22,43.836355644496535
2020-11-29,29.961947386043924
2020-12-06,21.918177822248268
2020-12-13,52.284502164671764
2020-12-20,25.9400626041461
2020-12-27,57.710763902949154
2021-01-03,56.80638694656959
2021-01-10,44.2407326008761
2021-01-17,30.36632434242349
2021-01-24,36.69696303708045
2021-01-31,50.07137129553307
2021-02-07,53.68887912105133
2021-02-14,46.9538634700148
2021-02-21,30.36632434242349
2021-02-28,29.961947386043924
2021-03-07,29.961947386043924
2021-03-14,63.94577955398568
2021-03-21,33.983832167941756
2021-03-28,42.93197868811697
2021-04-04,31.270701298803054
2021-04-11,32.175078255182626
2021-04-18,49.1669943391535
2021-04-25,51.8801252082922
2021-05-02,42.93197868811697
2021-05-09,42.43197868811697
2021-05-16,48.26261738277393
2021-05-23,48.76261738277393
2021-05-30,64.85015651036525
2021-06-06,39.81447086259871
2021-06-13,52.784502164671764
2021-06-20,41.12322477535784
2021-06-27,47.85824042639437
2021-07-04,60.82827172846741
2021-07-11,45.14510955725567
2021-07-18,39.81447086259871
2021-07-25,34.38820912432132
2021-08-01,57.710763902949154
2021-08-08,42.93197868811697
2021-08-15,25.4400626041461
2021-08-22,51.8801252082922
2021-08-29,59.92389477208785
2021-09-05,36.69696303708045
2021-09-12,54.99763303381046
2021-09-19,54.093256077430894
2021-09-26,54.093256077430894
2021-10-03,31.770701298803054
2021-10-10,37.101339993460016
2021-10-17,29.05757042966436
2021-10-24,54.99763303381046
2021-10-31,40.218847818978276
2021-11-07,42.027601731737406
2021-11-14,48.76261738277393
2021-11-21,51.8801252082922
2021-11-28,58.11514085932872
2021-12-05,64.35015651036525
2021-12-12,29.05757042966436
2021-12-19,30.86632434242349
2021-12-26,26.844439560525664
2022-01-02,46.907726940029605
2022-01-09,70.3615904100444
2022-01-16,63.89155910797136
2022-01-23,49.333988678306994
2022-01-30,51.76025041658439
2022-02-06,61.465297369693964
2022-02-13,45.290219114511345
2022-02-20,46.907726940029605
2022-02-27,19.410093906219146
2022-03-06,63.082805195212224
2022-03-13,59.847789544175704
2022-03-20,48.525234765547864
2022-03-27,34.776418248642635
2022-04-03,45.290219114511345
2022-04-10,59.039035631416574
2022-04-17,40.43769563795656
2022-04-24,68.74408258452614
2022-05-01,54.18651215486179
2022-05-08,60.656543456934834
2022-05-15,50.14274259106613
2022-05-22,43.67271128899308
2022-05-29,51.76025041658439
2022-06-05,39.62894172519742
2022-06-12,63.082805195212224
2022-06-19,54.18651215486179
2022-06-26,43.67271128899308
2022-07-03,54.18651215486179
2022-07-10,46.098973027270475
2022-07-17,56.61277389313918
2022-07-24,58.23028171865744
2022-07-31,43.67271128899308
2022-08-07,57.42152780589831
2022-08-14,46.098973027270475
2022-08-21,64.70031302073049
2022-08-28,27.49763303381046
2022-09-04,46.098973027270475
2022-09-11,49.333988678306994
2022-09-18,42.05520346347482
2022-09-25,80.87539127591312
2022-10-02,59.039035631416574
2022-10-09,65.50906693348962
2022-10-16,59.847789544175704
2022-10-23,50.95149650382526
2022-10-30,54.99526606762092
2022-11-06,50.95149650382526
2022-11-13,66.31782084624875
2022-11-20,56.61277389313918
2022-11-27,59.039035631416574
2022-12-04,16.983832167941753
2022-12-11,38.01143389967916
2022-12-18,38.01143389967916
2022-12-25,50.14274259106613
