,MVT_GT_Ontario
2017-01-08,13.0
2017-01-15,16.0
2017-01-22,12.0
2017-01-29,20.0
2017-02-05,13.0
2017-02-12,21.0
2017-02-19,6.0
2017-02-26,20.0
2017-03-05,100.0
2017-03-12,19.0
2017-03-19,21.0
2017-03-26,18.0
2017-04-02,26.0
2017-04-09,10.0
2017-04-16,18.0
2017-04-23,8.0
2017-04-30,25.0
2017-05-07,12.0
2017-05-14,7.0
2017-05-21,20.0
2017-06-11,30.0
2017-07-02,21.0
2017-07-09,21.0
2017-07-16,7.0
2017-07-23,7.0
2017-08-06,9.0
2017-08-13,6.0
2017-08-20,15.0
2017-09-03,7.0
2017-09-10,15.0
2017-09-17,21.0
2017-09-24,22.0
2017-10-08,22.0
2017-10-15,8.0
2017-10-22,14.0
2017-11-05,12.0
2017-11-12,8.0
2017-11-19,26.0
2017-12-10,22.0
2017-12-17,9.0
2017-12-31,23.0
2018-01-07,11.025876222518407
2018-01-14,17.095807457250856
2018-01-28,9.104896852098673
2018-02-04,14.867834963357877
2018-02-11,18.709793704197345
2018-02-18,15.174828086831122
2018-02-25,25.893711185876285
2018-03-11,11.025876222518407
2018-03-18,13.753848716411387
2018-03-25,7.990910605152184
2018-04-08,19.823779951143834
2018-04-15,6.876924358205693
2018-04-22,22.85874556851006
2018-04-29,33.884621791028465
2018-05-06,7.990910605152184
2018-05-13,13.253848716411387
2018-05-20,30.042663050189
2018-05-27,25.08671806240304
2018-06-10,15.981821210304368
2018-06-17,18.209793704197345
2018-06-24,7.990910605152184
2018-07-01,6.069931234732449
2018-07-08,5.762938111259204
2018-07-15,36.91958740839469
2018-07-22,26.20070430934953
2018-07-29,12.946855592938142
2018-08-05,22.051752445036815
2018-08-12,29.735669926715754
2018-08-19,12.139862469464898
2018-09-02,9.104896852098673
2018-09-09,14.867834963357877
2018-09-16,44.91049801354687
2018-09-30,15.981821210304368
2018-10-07,11.025876222518407
2018-10-14,11.025876222518407
2018-10-21,18.209793704197345
2018-10-28,28.92867680324251
2018-11-04,16.288814333777612
2018-11-11,12.139862469464898
2018-11-18,20.937766198090326
2018-11-25,8.797903728625428
2018-12-02,38.033573655341186
2018-12-09,38.84056677881443
2018-12-16,9.104896852098673
2018-12-23,12.946855592938142
2018-12-30,9.911889975571917
2019-01-06,24.279724938929796
2019-01-13,12.946855592938142
2019-01-20,12.946855592938142
2019-02-03,20.937766198090326
2019-02-10,15.174828086831122
