,MVT_GT_Memphis TN
2017-01-01,50.0
2017-01-29,49.0
2017-02-05,33.0
2017-03-19,25.0
2017-04-02,80.0
2017-04-16,39.0
2017-05-28,47.0
2017-06-11,26.0
2017-07-09,27.0
2017-07-16,80.0
2017-08-06,52.0
2017-09-17,33.0
2017-10-08,33.0
2017-10-15,43.0
2017-12-31,100.0
2018-01-07,32.84442788867106
2018-01-21,31.349142195074975
2018-01-28,49.764284679804646
2018-04-01,22.39157095271014
2018-04-15,52.250141760592925
2018-04-22,63.19828439014995
2018-06-03,57.226570228573394
2018-07-01,28.863285114286697
2018-08-05,51.75485606699684
2018-08-26,35.33028496945934
2018-09-02,63.19828439014995
2018-09-30,38.81614205024762
2018-12-09,27.8679994206906
2018-12-23,41.8019991310359
2019-01-06,45.28314190542028
2019-01-13,60.21242730936167
2019-01-27,61.20771300295776
2019-02-17,36.32557066305544
2019-03-03,29.85857080788279
2019-03-17,40.80671343743981
2019-03-31,52.250141760592925
2019-04-07,34.834999275863254
2019-04-14,35.33028496945934
2019-05-12,99.02856935960929
2019-06-09,63.19828439014995
2019-06-23,24.882142339902323
2019-07-21,41.8019991310359
2019-08-04,24.382142339902323
2019-08-25,39.811427743843716
2019-09-22,35.83028496945934
2019-10-27,38.81614205024762
2019-11-24,38.81614205024762
2019-12-08,36.82557066305544
2019-12-29,90.07099811724446
2020-01-05,20.90099956551795
2020-03-08,22.89157095271014
2020-04-05,25.87742803349842
2020-05-03,32.84442788867106
2020-07-05,50.759570373400734
2020-07-12,22.39157095271014
2020-07-26,25.87742803349842
2020-08-16,49.764284679804646
2020-08-23,68.67471285813042
2020-08-30,54.240713147785115
2020-09-13,22.89157095271014
2020-09-20,44.28785621182418
2020-10-25,25.37742803349842
2020-11-08,19.905713871921858
2020-11-15,20.90099956551795
2020-11-22,36.82557066305544
2021-01-03,39.811427743843716
2021-01-17,25.87742803349842
2021-01-31,43.79257051822809
2021-02-14,67.17942716453432
2021-02-21,66.18414147093823
2021-03-14,40.80671343743981
2021-03-21,38.31614205024762
2021-05-02,82.10871256847571
2021-06-06,41.3019991310359
2021-06-27,43.79257051822809
2021-07-04,25.87742803349842
2021-07-18,24.882142339902323
2021-07-25,31.849142195074975
2021-10-10,27.3679994206906
2021-10-24,29.85857080788279
2021-11-21,39.811427743843716
2021-12-12,38.81614205024762
2021-12-26,56.23128453497729
2022-01-09,36.651141326110874
2022-02-13,23.77371329261246
2022-03-20,29.717141615765577
2022-05-08,16.83971358226716
2022-05-15,34.66999855172651
2022-06-05,25.754856066996833
2022-06-12,85.18913929852798
2022-06-26,22.783141905420276
2022-07-10,85.18913929852798
2022-07-17,32.688855777342134
2022-07-31,32.688855777342134
2022-08-14,41.603998262071805
2022-08-21,53.49085490837803
2022-09-18,40.61342687487962
2022-10-16,23.77371329261246
2022-10-23,45.56628381084055
2022-11-13,56.46256906995459
2022-11-20,26.745427454189016
2022-11-27,20.801999131035902
2022-12-11,24.764284679804646
2022-12-18,22.783141905420276
