,MVT_GT_Louisville KY
2017-01-15,45.0
2017-02-26,57.0
2017-03-12,100.0
2017-04-30,79.0
2017-05-14,48.0
2017-05-21,25.0
2017-06-04,38.0
2017-07-02,73.0
2017-07-30,33.0
2017-08-13,28.0
2017-09-17,18.0
2017-11-12,29.0
2017-11-26,18.0
2017-12-31,29.0
2018-01-07,32.13242702777666
2018-02-04,20.964276990990264
2018-04-22,43.30057706456304
2018-04-29,16.784219284533958
2018-05-06,43.80057706456304
2018-05-27,28.888380862611612
2018-06-10,49.852657853601876
2018-06-24,40.99254244068926
2018-08-26,17.22023082582522
2018-09-02,25.144334697446567
2018-09-09,20.964276990990264
2018-09-16,21.90028853228152
2018-11-11,20.028265449699003
2018-11-18,24.70832315615531
2018-12-09,63.82884251426205
2018-12-30,40.99254244068926
2019-02-03,20.964276990990264
2019-02-10,47.98063477101935
2019-03-10,53.096704018766914
2019-04-07,27.95236932132035
2019-07-21,20.028265449699003
2019-07-28,20.028265449699003
2019-08-04,61.02080789038827
2019-08-11,18.15624236711648
2019-08-25,27.01635778002909
2019-09-29,22.836300073572787
2019-10-06,25.144334697446567
2019-10-20,30.260403945194135
2019-10-27,32.13242702777666
2019-11-17,40.056530899398005
2019-12-01,20.964276990990264
2019-12-08,16.284219284533958
2019-12-15,36.81248473423296
2019-12-22,19.09225390840774
2020-03-01,21.90028853228152
2020-03-08,31.196415486485392
2020-03-22,20.028265449699003
2020-04-05,52.160692477475656
2020-05-10,19.09225390840774
2020-05-17,14.912196201951437
2020-05-24,29.824392403902873
2020-05-31,14.912196201951437
2020-06-14,17.22023082582522
2020-08-02,27.95236932132035
2020-09-06,24.20832315615531
2020-09-20,26.080346238737828
2020-09-27,29.824392403902873
2020-11-08,28.888380862611612
2020-11-22,23.772311614864044
2020-12-06,31.196415486485392
2020-12-13,42.864565523271786
2021-01-03,61.95681943167953
2021-01-17,17.22023082582522
2021-01-24,24.70832315615531
2021-01-31,20.028265449699003
2021-02-28,74.06098100975719
2021-03-07,55.9047386426407
2021-04-18,38.18450781681548
2021-04-25,23.772311614864044
2021-05-02,27.01635778002909
2021-05-09,28.888380862611612
2021-05-30,87.10115412912609
2021-06-13,26.080346238737828
2021-07-25,21.90028853228152
2021-08-01,27.01635778002909
2021-09-05,59.14878480780575
2021-09-26,20.964276990990264
2021-10-03,67.5728886794271
2021-10-10,45.17260014714557
2021-10-31,27.95236932132035
2021-12-05,28.888380862611612
2021-12-19,29.824392403902873
2022-01-09,31.39283097297079
2022-03-06,17.440461651650438
2022-03-27,15.696415486485394
2022-04-03,15.696415486485394
2022-05-08,29.648784807805747
2022-05-22,20.056530899398005
2022-06-05,48.83329262462123
2022-07-03,24.416646312310615
2022-07-17,34.00890022071835
2022-08-28,43.601154129126094
2022-09-04,25.288669394893137
2022-09-25,23.544623229728092
2022-10-02,20.056530899398005
2022-10-16,64.52970811110663
2022-10-30,35.7529463858834
2022-11-27,20.056530899398005
