,MVT_GT_Austin TX
2017-01-29,68.0
2017-02-12,28.0
2017-02-19,20.0
2017-02-26,52.0
2017-03-05,27.0
2017-03-26,26.0
2017-05-07,80.0
2017-05-14,42.0
2017-05-21,41.0
2017-06-04,18.0
2017-06-11,47.0
2017-07-02,37.0
2017-07-09,52.0
2017-07-30,35.0
2017-08-06,25.0
2017-08-13,25.0
2017-10-08,48.0
2017-10-22,42.0
2017-10-29,31.0
2017-12-03,77.0
2018-02-25,31.0
2018-03-04,25.0
2018-04-01,24.285396560857812
2018-04-08,32.0
2018-04-15,24.0
2018-04-22,30.0
2018-04-29,23.711005037488736
2018-05-13,23.711005037488736
2018-05-20,30.0
2018-07-08,20.0
2018-07-15,39.12444398150117
2018-07-22,51.0
2018-07-29,33.0
2018-08-05,62.0
2018-08-12,26.0
2018-08-19,49.49640159834655
2018-09-16,51.0
2018-09-23,22.785396560857812
2018-09-30,57.0
2018-10-14,17.0
2018-11-18,49.76105749562083
2018-12-02,25.33904742064336
2019-01-06,47.880528747810416
2019-02-24,23.0
2019-03-24,44.0
2019-04-21,21.48783046738151
2019-05-12,52.934179607595965
2019-06-23,39.83904742064336
2019-06-30,34.0
2019-08-11,47.409840542358985
2019-09-08,51.0
2019-10-06,25.0
2019-10-13,46.0
2019-11-24,60.0
2019-12-08,52.909840542358985
2019-12-15,100.0
2019-12-22,97.0
2020-01-19,38.50857113096504
2020-01-26,60.0
2020-02-23,22.934179607595965
2020-03-01,28.0
2020-04-05,26.731745701072263
2020-04-12,20.062221990750587
2020-05-10,27.285396560857812
2020-05-24,52.0
2020-06-07,33.0
2020-06-21,33.73174570107226
2020-07-26,19.913438944012434
2020-08-23,29.582962654334114
2020-09-27,36.19026437390521
2020-10-25,30.98783046738151
2020-11-15,28.0
2020-12-06,43.0
2021-01-03,20.83904742064336
2021-02-28,35.02931179454857
2021-03-14,52.68666597225176
2021-04-04,22.062221990750587
2021-04-11,24.0
2021-04-18,32.5500524581321
2021-04-25,17.0
2021-05-02,40.02931179454857
2021-06-06,36.0
2021-06-20,53.0
2021-07-04,38.27322702823932
2021-08-01,19.0
2021-09-12,46.82687788802487
2021-09-19,22.0
2021-10-03,21.562221990750587
2021-10-24,41.0
2021-11-07,40.0
2021-11-14,27.508571130965038
2021-12-26,29.0
2018-01-21,44.80253882278789
2018-01-28,24.124443981501173
2018-02-04,43.653755776049735
2018-02-18,26.42201007497747
2018-06-03,25.273227028239322
2018-07-01,28.719576168453777
2018-08-26,20.67809484128672
2018-10-28,27.570793121715624
2018-11-04,39.05862358909714
2018-12-30,48.248887963002346
2019-02-10,37.909840542358985
2019-02-17,34.46349140214453
2019-03-31,20.67809484128672
2019-05-05,32.16592530866823
2019-05-26,21.826877888024868
2019-06-02,33.31470835540638
2019-07-21,59.73671843038385
2019-07-28,29.868359215191926
2019-10-27,19.52931179454857
2019-11-10,24.124443981501173
2019-11-17,35.61227444888268
2020-01-12,58.5879353836457
2020-02-02,28.719576168453777
2020-02-09,21.826877888024868
2020-02-16,95.34899287926653
2020-03-08,18.380528747810416
2020-03-22,19.52931179454857
2020-03-29,32.16592530866823
2020-07-12,25.273227028239322
2020-08-02,62.03428452386015
2020-08-09,42.50497272931159
2020-09-13,39.05862358909714
2020-10-04,114.87830467381511
2020-11-22,41.35618968257344
2020-12-13,36.76105749562083
2021-01-31,27.570793121715624
2021-02-14,21.826877888024868
2021-03-21,67.77819975755091
2021-06-13,20.67809484128672
2021-07-18,20.67809484128672
2021-12-05,25.273227028239322
2021-12-12,32.16592530866823
2021-12-19,27.570793121715624
2022-01-23,73.52211499124166
2022-01-30,50.546454056478645
2022-02-13,49.39767100974049
2022-02-27,18.380528747810416
2022-03-06,33.31470835540638
2022-03-13,26.42201007497747
2022-03-20,34.46349140214453
2022-04-03,36.76105749562083
2022-04-10,13.785396560857812
2022-04-24,21.826877888024868
2022-05-15,48.248887963002346
2022-06-05,36.76105749562083
2022-06-19,50.546454056478645
2022-06-26,48.248887963002346
2022-07-24,34.46349140214453
2022-07-31,21.826877888024868
2022-08-07,20.67809484128672
2022-08-14,28.719576168453777
2022-08-21,18.380528747810416
2022-09-18,39.05862358909714
2022-09-25,19.52931179454857
2022-10-09,29.868359215191926
2022-10-16,18.380528747810416
2022-10-23,21.826877888024868
2022-10-30,25.273227028239322
2022-11-13,17.231745701072263
2022-11-20,66.62941671081276
2022-12-18,74.67089803797981
