,MVT_GT_Kansas City MO
2017-01-08,18.0
2017-01-22,31.0
2017-02-26,15.0
2017-04-02,15.0
2017-04-16,33.0
2017-04-30,18.0
2017-05-07,44.0
2017-05-14,18.0
2017-05-21,60.0
2017-05-28,19.0
2017-07-02,23.0
2017-07-09,27.0
2017-07-23,20.0
2017-07-30,24.0
2017-08-27,100.0
2017-09-10,14.0
2017-09-17,19.0
2017-09-24,40.0
2017-10-01,41.0
2017-10-22,14.0
2017-11-05,30.0
2017-11-12,36.0
2017-11-19,20.0
2017-12-03,18.0
2017-12-31,37.0
2018-01-07,17.865563836410523
2018-01-14,28.104306103380377
2018-01-21,18.76854401079282
2018-01-28,20.97748453393971
2018-02-04,19.171524185175116
2018-02-11,19.171524185175116
2018-02-18,13.85066296449904
2018-02-25,20.074504359557412
2018-04-08,15.156623313263633
2018-04-29,25.895365580233488
2018-05-06,23.1864250570866
2018-05-13,41.95496906787942
2018-05-20,14.753643138881337
2018-06-03,29.007286277762674
2018-06-10,17.865563836410523
2018-07-01,20.97748453393971
2018-07-29,18.26854401079282
2018-08-05,30.813246626527267
2018-09-16,21.880464708322005
2018-09-23,42.35794924226171
2018-09-30,62.02947342743683
2018-10-14,21.380464708322005
2018-10-28,17.865563836410523
2018-11-04,19.171524185175116
2018-11-18,16.962583662028226
2018-12-16,28.104306103380377
2018-12-23,58.41755272990764
2018-12-30,21.880464708322005
2019-01-06,23.1864250570866
2019-01-20,12.947682790116744
2019-02-03,17.365563836410523
2019-02-10,29.41026645214497
2019-02-17,20.97748453393971
2019-02-24,24.99238540585119
2019-03-17,35.231127672821046
2019-03-24,40.649008719114825
2019-04-14,18.76854401079282
2019-04-21,20.97748453393971
2019-05-12,38.84304837035023
2019-05-26,15.156623313263633
2019-06-16,45.9698699397909
2019-07-14,20.97748453393971
2019-07-21,62.93245360181913
2019-08-25,20.074504359557412
2019-09-01,22.283444882704302
2019-09-08,15.156623313263633
2019-10-06,49.98477081170238
2019-10-13,14.753643138881337
2019-10-20,17.865563836410523
2019-11-03,12.947682790116744
2019-11-10,14.753643138881337
2019-11-17,20.97748453393971
2019-12-01,57.111592381143055
2019-12-29,13.85066296449904
2020-01-05,29.007286277762674
2020-01-12,14.753643138881337
2020-01-26,29.007286277762674
2020-02-02,20.97748453393971
2020-02-09,14.253643138881337
2020-02-16,36.13410784720334
2020-02-23,25.895365580233488
2020-03-01,12.044702615734447
2020-03-15,35.231127672821046
2020-03-29,14.753643138881337
2020-04-12,13.85066296449904
2020-04-26,38.84304837035023
2020-05-03,10.738742266969854
2020-05-10,34.82814749843875
2020-05-24,29.91026645214497
2020-05-31,27.20132592899808
2020-06-07,27.20132592899808
2020-06-21,12.947682790116744
2020-07-26,12.947682790116744
2020-08-02,36.13410784720334
2020-08-09,29.91026645214497
2020-08-16,15.656623313263633
2020-08-30,23.1864250570866
2020-09-06,48.17881046293779
2020-09-20,18.26854401079282
2020-10-04,20.97748453393971
2020-11-22,20.074504359557412
2020-12-20,27.20132592899808
2021-01-10,36.13410784720334
2021-01-24,15.156623313263633
2021-02-14,29.91026645214497
2021-02-21,23.6864250570866
2021-02-28,16.05960348764593
2021-03-07,33.92516732405645
2021-03-14,12.044702615734447
2021-03-21,13.85066296449904
2021-03-28,20.074504359557412
2021-04-04,80.29801743822965
2021-05-02,45.066889765408604
2021-05-16,13.85066296449904
2021-05-23,27.20132592899808
2021-05-30,17.865563836410523
2021-06-13,17.865563836410523
2021-06-20,53.09669150923157
2021-07-11,24.089405231468895
2021-07-25,45.9698699397909
2021-09-05,54.90265185799616
2021-10-31,16.962583662028226
2021-11-07,24.089405231468895
2021-11-28,21.380464708322005
2021-12-05,53.99967168361387
2021-12-12,17.365563836410523
2022-01-02,15.313246626527267
2022-01-09,16.925167324056453
2022-01-16,19.343048370350232
2022-01-23,24.984770811702383
2022-02-13,29.014572555525348
2022-02-20,22.566889765408604
2022-02-27,12.895365580233488
2022-03-13,11.283444882704302
2022-04-03,10.477484533939709
2022-04-17,31.432453601819127
2022-04-24,34.6562949968775
2022-05-01,10.477484533939709
2022-05-08,20.149008719114825
2022-06-05,28.208612206760755
2022-06-26,12.895365580233488
2022-07-03,28.208612206760755
2022-07-17,14.507286277762674
2022-08-14,13.70132592899808
2022-08-21,29.014572555525348
2022-08-28,35.46225534564209
2022-09-04,19.343048370350232
2022-09-11,12.895365580233488
2022-10-02,20.954969067879418
2022-10-09,16.11920697529186
2022-10-30,19.343048370350232
2022-11-06,20.954969067879418
2022-11-20,37.07417604317128
2022-12-04,12.089405231468895
2022-12-25,47.55166057711099
