,MVT_GT_Baltimore MD
2017-01-01,100.0
2017-01-08,43.0
2017-01-29,29.0
2017-02-26,32.0
2017-04-02,24.0
2017-04-09,22.0
2017-05-07,40.0
2017-06-04,30.0
2017-07-16,59.0
2017-07-30,27.0
2017-08-06,43.0
2017-08-27,55.0
2017-09-03,40.0
2017-09-10,26.0
2017-09-17,25.0
2017-10-08,21.0
2017-10-15,74.0
2017-11-19,62.0
2017-11-26,23.0
2017-12-17,45.0
2017-12-24,40.0
2017-12-31,20.0
2018-01-07,19.724061499407117
2018-02-25,25.965415332542822
2018-04-01,20.084211925311084
2018-04-08,48.13007853556581
2018-04-15,48.13007853556581
2018-04-22,32.20676916567852
2018-06-03,17.143610221695216
2018-07-08,30.986468313870596
2018-07-22,19.224061499407117
2018-08-12,29.26616746206266
2018-09-16,23.88496405483092
2018-10-28,30.986468313870596
2018-11-25,18.003760647599183
2018-12-02,37.2278221470063
2018-12-09,33.92707001748646
2019-01-20,20.084211925311084
2019-02-03,72.01504259039673
2019-02-17,17.143610221695216
2019-04-07,22.664663203022986
2019-04-28,53.15113151689358
2019-05-12,56.951883646413414
2019-07-07,69.93459131268483
2019-07-14,35.1473708692944
2019-08-04,30.986468313870596
2019-09-22,36.007521295198366
2019-09-29,34.28722044339043
2019-11-03,41.028574276526136
2019-12-01,34.78722044339043
2019-12-29,17.143610221695216
2020-01-05,22.664663203022986
2020-01-12,38.948122998814235
2020-01-19,26.82556575844679
2020-01-26,27.685716184350756
2020-02-02,16.283459795791245
2020-02-16,26.82556575844679
2020-03-01,19.724061499407117
2020-03-15,19.224061499407117
2020-04-19,18.86391107350315
2020-04-26,28.90601703615869
2020-05-10,30.12631788796663
2020-05-17,23.024813628926953
2020-05-31,35.1473708692944
2020-10-11,29.26616746206266
2021-01-03,19.724061499407117
2021-01-24,20.94436235121505
2021-01-31,33.06691959158249
2021-02-14,30.12631788796663
2021-02-21,28.045866610254723
2021-03-28,23.88496405483092
2021-04-04,17.143610221695216
2021-04-18,24.245114480734888
2021-05-09,49.85037938737374
2021-05-23,38.08797257291027
2021-05-30,25.965415332542822
2021-06-06,23.88496405483092
2021-07-11,30.986468313870596
2021-07-18,15.923309369887281
2021-07-25,15.063158943983314
2021-08-01,49.85037938737374
2021-08-22,21.80451277711902
2021-08-29,52.79098109098961
2021-09-12,44.32932640604597
2021-09-19,17.143610221695216
2021-09-26,19.724061499407117
2021-10-10,20.084211925311084
2021-10-17,63.193237479549126
2021-11-14,18.86391107350315
2021-12-26,15.923309369887281
2022-01-02,33.85414003497292
2022-02-06,26.651131516893578
2022-02-13,19.448122998814235
2022-02-20,17.28722044339043
2022-03-06,18.7278221470063
2022-04-03,34.57444088678086
2022-04-10,26.651131516893578
2022-05-01,72.03008518079346
2022-05-08,25.21052981327771
2022-05-15,13.685716184350756
2022-05-29,17.28722044339043
2022-06-12,18.7278221470063
2022-06-19,27.371432368701512
2022-07-10,34.57444088678086
2022-07-17,17.28722044339043
2022-07-24,20.16842385062217
2022-07-31,16.566919591582494
2022-08-14,28.81203407231738
2022-09-11,47.53985621932368
2022-09-25,20.888724702430103
2022-10-09,19.448122998814235
2022-10-23,23.049627257853906
2022-10-30,58.344368996442704
2022-11-06,36.735343442204666
2022-11-20,16.566919591582494
2022-11-27,23.049627257853906
2022-12-11,32.41353833135705
