,MVT_GT_Philadelphia PA
2017-01-15,60.0
2017-01-22,51.0
2017-01-29,49.0
2017-02-05,67.0
2017-02-12,52.0
2017-03-05,22.0
2017-03-19,27.0
2017-03-26,25.0
2017-04-02,37.0
2017-04-16,27.0
2017-05-07,40.0
2017-05-14,30.0
2017-05-21,48.0
2017-05-28,69.0
2017-06-18,43.0
2017-07-02,47.0
2017-07-09,27.0
2017-08-13,58.0
2017-08-20,64.0
2017-09-03,74.0
2017-09-10,94.0
2017-09-24,21.0
2017-10-01,18.0
2017-10-08,22.0
2017-10-15,30.0
2017-10-22,62.0
2017-10-29,16.0
2017-11-12,23.0
2017-12-17,57.0
2017-12-24,55.0
2017-12-31,32.0
2018-01-07,29.813883816088648
2018-01-14,33.39199269516765
2018-01-21,30.129215931949922
2018-01-28,55.364990868959566
2018-02-11,20.0
2018-02-18,39.97154987401928
2018-02-25,37.99710340045474
2018-03-04,59.0
2018-03-11,25.55110705287092
2018-03-18,21.0
2018-03-25,39.12921593194992
2018-04-08,15.0
2018-04-22,19.156217758158007
2018-04-29,39.39199269516765
2018-05-06,74.0
2018-05-13,41.0
2018-05-20,28.944548047811196
2018-05-27,34.0
2018-06-03,30.78688198988056
2018-06-17,52.28543369010793
2018-07-01,48.864990868959566
2018-07-08,44.049658753098285
2018-07-22,18.893440994940278
2018-07-29,46.337989042751474
2018-08-05,40.470101574246655
2018-08-12,37.0
2018-08-19,43.0226569268902
2018-09-02,25.893440994940278
2018-09-09,57.44309974803856
2018-09-16,58.25988016367247
2018-09-23,82.70297991171104
2018-09-30,19.0
2018-10-07,40.890544395395025
2018-10-21,21.313883816088648
2018-10-28,28.445996347583826
2018-11-11,68.0
2018-11-18,47.0
2018-11-25,36.99855170022737
2018-12-02,47.23432663723701
2018-12-09,59.04821045332566
2018-12-16,58.575212279533744
2018-12-30,43.68177128459347
2019-01-20,27.893440994940278
2019-01-27,30.23432663723701
2019-02-03,60.75988016367247
2019-02-24,50.837989042751474
2019-03-03,64.83798904275147
2019-03-10,26.313883816088648
2019-03-31,53.758431863899844
2019-04-07,28.129215931949922
2019-05-05,28.313883816088648
2019-05-12,35.944548047811196
2019-05-26,38.0
2019-06-02,35.12921593194992
2019-06-09,25.0
2019-06-16,25.418994521375737
2019-06-30,22.945996347583826
2019-07-14,35.049658753098285
2019-07-21,32.286881989880555
2019-07-28,21.7613284634451
2019-08-04,20.55110705287092
2019-08-11,50.25988016367247
2019-08-18,45.312435516316015
2019-09-01,68.09931750619657
2019-09-08,29.73432663723701
2019-09-29,34.97154987401928
2019-10-06,42.5226569268902
2019-10-13,35.81388381608865
2019-10-20,48.470101574246655
2019-11-03,34.761328463445096
2019-11-10,55.546762153553026
2019-11-17,53.44309974803856
2019-12-01,41.786881989880555
2019-12-08,40.0
2019-12-15,33.25988016367247
2019-12-22,33.34088564229673
2019-12-29,32.524105226662826
2020-01-05,48.864990868959566
2020-01-12,25.97154987401928
2020-01-19,47.44309974803856
2020-01-26,36.786881989880555
2020-02-02,51.60221410574184
2020-02-09,26.78688198988056
2020-02-16,18.656217758158007
2020-02-23,61.0
2020-03-01,25.129215931949922
2020-03-08,31.52410522666283
2020-03-15,45.470101574246655
2020-03-22,64.91899452137574
2020-03-29,31.0
2020-04-05,47.286881989880555
2020-04-12,24.418994521375737
2020-04-19,12.13066423172255
2020-04-26,48.75988016367247
2020-05-03,51.417546221603104
2020-05-10,46.0
2020-05-17,19.0
2020-05-24,41.0
2020-05-31,46.99710340045474
2020-06-07,23.0
2020-06-21,57.15332115861275
2020-06-28,26.603662405514463
2020-07-05,30.681771284593466
2020-07-26,31.076660579306374
2020-08-02,27.681771284593466
2020-08-09,30.47154987401928
2020-08-16,62.62631933240466
2020-08-23,30.02410522666283
2020-08-30,38.0
2020-09-06,37.18177128459347
2020-09-13,30.23432663723701
2020-09-20,42.0226569268902
2020-09-27,14.788330289653187
2020-10-04,24.813883816088648
2020-10-11,27.708773110801552
2020-10-18,48.49710340045474
2020-10-25,45.890544395395025
2020-11-15,35.0
2020-11-22,56.364990868959566
2020-11-29,78.04676215355303
2020-12-06,40.261328463445096
2020-12-13,41.0
2020-12-20,52.127767632177296
2020-12-27,79.96720497470139
2021-01-03,55.707324811028926
2021-01-10,30.181771284593466
2021-01-17,28.208773110801552
2021-02-07,38.944548047811196
2021-02-14,47.312435516316015
2021-02-28,29.23432663723701
2021-03-14,20.156217758158007
2021-03-21,21.05110705287092
2021-03-28,19.23577493700964
2021-04-11,30.0
2021-04-18,32.0
2021-04-25,22.340885642296733
2021-05-02,35.286881989880555
2021-05-09,40.23432663723701
2021-05-16,48.837989042751474
2021-05-23,50.31388381608865
2021-05-30,54.127767632177296
2021-06-13,25.0
2021-06-27,63.70587651125629
2021-07-04,46.0226569268902
2021-07-11,94.88764779584976
2021-07-18,55.04821045332566
2021-07-25,46.49710340045474
2021-08-01,59.654769458385374
2021-08-22,35.0226569268902
2021-08-29,34.207324811028926
2021-09-12,33.68177128459347
2021-09-19,70.46865327447402
2021-10-03,57.15332115861275
2021-10-10,65.0
2021-10-17,66.80953891677075
2021-10-31,55.495655100682114
2021-11-07,42.97154987401928
2021-11-14,55.417546221603104
2021-11-21,58.470101574246655
2021-11-28,53.075212279533744
2021-12-05,56.1007658059692
2021-12-12,59.99710340045474
2021-12-26,49.364990868959566
2018-02-04,96.14463135997697
2018-04-01,24.312435516316015
2018-06-10,28.732878337464385
2018-06-24,72.93730654894804
2018-07-15,22.102214105741833
2018-12-23,47.51976032734494
2019-01-06,29.837989042751474
2019-01-13,40.88909609562239
2019-02-10,16.576660579306374
2019-02-17,53.0453138537804
2019-03-24,24.312435516316015
2019-04-14,57.46575667492877
2019-06-23,46.41464962205785
2019-09-15,35.36354256918693
2019-09-22,14.366439168732192
2019-11-24,30.943099748038566
2020-07-12,29.837989042751474
2020-07-19,72.93730654894804
2020-11-01,19.89199269516765
2021-02-21,32.04821045332566
2021-04-04,54.15042455906749
2021-06-06,20.99710340045474
2021-06-20,32.04821045332566
2021-08-15,28.732878337464385
2021-09-05,39.7839853903353
2021-09-26,87.30374571768024
2021-12-19,23.207324811028926
2022-01-02,36.46865327447402
2022-01-09,92.8292992441157
2022-01-16,79.5679707806706
2022-01-23,78.4628600753835
2022-01-30,65.2015316119384
2022-02-06,29.837989042751474
2022-02-13,34.258431863899844
2022-02-20,43.09931750619658
2022-02-27,79.5679707806706
2022-03-06,92.8292992441157
2022-03-13,44.204428211483666
2022-03-20,78.4628600753835
2022-03-27,20.99710340045474
2022-04-03,22.102214105741833
2022-04-17,12.156217758158007
2022-04-24,51.94020314849331
2022-05-01,58.57086738021586
2022-05-08,39.7839853903353
2022-05-15,29.837989042751474
2022-05-22,53.0453138537804
2022-05-29,40.88909609562239
2022-06-05,33.15332115861275
2022-06-12,99.45996347583825
2022-06-19,74.04241725423515
2022-06-26,20.99710340045474
2022-07-03,27.627767632177292
2022-07-10,55.255535264354585
2022-07-24,68.51686372779969
2022-07-31,65.2015316119384
2022-08-07,93.93440994940279
2022-08-14,55.255535264354585
2022-08-21,104.98551700227371
2022-08-28,62.99131020136422
2022-09-04,22.102214105741833
2022-09-11,41.99420680090948
2022-09-18,45.309538916770755
2022-09-25,33.15332115861275
2022-10-02,59.67597808550295
2022-10-09,110.51107052870917
2022-10-16,34.258431863899844
2022-10-23,48.62487103263203
2022-10-30,49.729981737919125
2022-11-06,98.35485277055116
2022-11-13,49.729981737919125
2022-11-20,72.93730654894804
2022-11-27,47.51976032734494
2022-12-04,64.09642090665132
2022-12-11,44.204428211483666
2022-12-18,29.837989042751474
2022-12-25,43.09931750619658
