,MVT_GT_Milwaukee WI
2017-01-08,70.0
2017-01-15,36.0
2017-02-05,51.0
2017-02-19,34.0
2017-03-19,67.0
2017-05-07,82.0
2017-05-14,34.0
2017-05-28,50.0
2017-06-18,51.0
2017-06-25,34.0
2017-07-30,38.0
2017-08-13,37.0
2017-11-05,82.0
2017-11-12,100.0
2017-11-26,37.0
2017-12-03,73.0
2017-12-10,48.0
2017-12-24,31.0
2018-01-07,32.06319390072482
2018-01-14,24.856303000557553
2018-03-11,23.738487850529676
2018-03-18,60.772942351366005
2018-05-06,40.88789995091996
2018-05-27,61.890757501393885
2018-06-03,33.18100905075269
2018-06-10,91.71832110206296
2018-06-24,77.92235445175629
2018-07-22,30.945378750696943
2018-08-19,37.03445450083633
2018-09-02,50.830421151142986
2018-09-16,46.97697570105935
2018-09-23,23.738487850529676
2018-09-30,24.856303000557553
2018-10-21,88.9826908020072
2018-12-16,38.15226965086421
2019-01-06,34.29882420078057
2019-02-03,91.21832110206296
2019-02-10,64.12638780144964
2019-03-17,34.29882420078057
2019-03-24,30.945378750696943
2019-04-14,82.39361505186781
2019-05-19,28.209748450641186
2019-06-02,50.330421151142986
2019-06-16,44.2413454010036
2019-06-30,70.21546355158902
2019-07-28,64.62638780144964
2019-09-08,35.91663935080845
2019-09-22,67.97983325153328
2019-10-20,28.709748450641186
2019-11-17,22.1206727005018
2019-11-24,27.09193330061331
2019-12-15,53.06605145119874
2020-02-02,34.79882420078057
2020-02-16,24.856303000557553
2020-03-01,38.15226965086421
2020-03-22,27.59193330061331
2020-04-12,19.885042400446043
2020-04-19,34.29882420078057
2020-04-26,28.209748450641186
2020-05-03,42.00571510094784
2020-05-31,22.1206727005018
2020-06-07,87.86487565197932
2020-06-21,30.945378750696943
2020-07-12,22.1206727005018
2020-07-19,27.09193330061331
2020-08-02,43.12353025097572
2020-08-23,23.238487850529676
2020-09-20,46.97697570105935
2020-10-11,66.86201810150538
2020-10-18,39.770084800892086
2020-10-25,23.238487850529676
2020-11-01,28.209748450641186
2020-11-15,32.06319390072482
2020-11-22,30.945378750696943
2020-12-06,24.856303000557553
2020-12-20,27.09193330061331
2020-12-27,37.03445450083633
2021-01-10,23.238487850529676
2021-02-07,21.50285755047392
2021-03-21,23.738487850529676
2021-04-11,22.1206727005018
2021-04-18,83.51143020189568
2021-05-09,34.79882420078057
2021-05-23,29.327563600669066
2021-05-30,76.30453930172843
2021-06-06,48.094790851087225
2021-06-13,72.95109385164479
2021-06-27,74.06890900167267
2021-07-04,30.945378750696943
2021-07-18,43.12353025097572
2021-08-08,40.88789995091996
2021-09-05,27.59193330061331
2021-09-26,34.79882420078057
2021-10-03,55.30168175125449
2021-10-24,87.86487565197932
2021-10-31,32.06319390072482
2021-11-07,32.06319390072482
2021-11-21,53.06605145119874
2021-12-05,34.79882420078057
2021-12-19,34.29882420078057
2021-12-26,34.79882420078057
2022-01-16,43.24706050195144
2022-01-23,67.95966650306654
2022-02-13,82.78723010373561
2022-03-13,38.30453930172842
2022-03-20,50.66084230228597
2022-04-03,29.65512720133813
2022-04-17,28.419496901282372
2022-04-24,66.72403620301078
2022-05-01,55.60336350250899
2022-06-05,42.011430201895685
2022-06-19,92.67227250418165
2022-07-24,35.833278701616905
2022-07-31,46.953951402118705
2022-08-07,34.59764840156115
2022-08-28,34.59764840156115
2022-09-11,70.43092710317805
2022-10-02,46.953951402118705
2022-10-09,42.011430201895685
2022-10-16,39.54016960178417
2022-11-20,23.476975701059352
2022-11-27,40.775799901839925
2022-12-04,123.56303000557554
2022-12-11,28.419496901282372
2022-12-25,40.775799901839925
