,MVT_GT_El Paso TX
2017-01-15,30.0
2017-01-29,37.0
2017-04-09,25.0
2017-04-30,35.0
2017-05-07,43.0
2017-05-28,100.0
2017-06-04,58.0
2017-06-11,53.0
2017-06-18,42.0
2017-06-25,50.0
2017-07-16,38.0
2017-08-13,28.0
2017-08-27,68.0
2017-10-08,41.0
2017-11-12,87.0
2017-12-24,57.0
2018-01-28,90.45272642357003
2018-04-29,37.15059926084288
2018-06-17,39.107040248578414
2018-06-24,34.21593777923958
2018-07-01,29.824835309900756
2018-08-05,37.65059926084288
2018-10-21,22.97729185282639
2018-11-04,43.51992222404948
2018-11-25,81.14874197876014
2018-12-02,32.25949679150405
2018-12-23,40.58526074244618
2019-01-13,92.88738790517333
2019-02-17,31.28127629763629
2019-03-10,38.62881975471065
2019-04-07,27.868394322165223
2019-04-14,36.172378766975115
2019-04-21,29.824835309900756
2019-06-16,29.824835309900756
2019-06-23,43.99814271791725
2019-06-30,36.672378766975115
2019-08-25,29.324835309900756
2019-10-13,36.672378766975115
2019-11-03,43.99814271791725
2020-01-26,44.976363211785014
2020-04-19,17.10796888961979
2020-06-07,20.04263037122309
2020-07-05,34.21593777923958
2020-07-12,19.064409877355324
2020-10-04,19.064409877355324
2020-10-18,29.824835309900756
2020-11-29,37.65059926084288
2020-12-06,25.41195333442969
2021-01-10,53.28034765659491
2021-01-24,21.020850865090857
2021-01-31,28.34661481603299
2021-02-14,30.303055803768522
2021-02-21,36.672378766975115
2021-03-21,21.020850865090857
2021-03-28,95.82204938677663
2021-04-25,74.80119852168576
2021-05-09,70.8883165462147
2021-05-23,33.237717285371815
2021-06-06,34.21593777923958
2021-07-04,23.955512346694157
2021-07-18,28.84661481603299
2021-08-01,21.999071358958624
2021-10-03,30.303055803768522
2021-11-21,36.672378766975115
2021-12-05,67.95365506461141
2022-02-06,25.82390666885938
2022-03-06,18.17237876697512
2022-03-20,28.693229632065975
2022-04-17,21.998142717917247
2022-04-24,19.12881975471065
2022-05-15,25.82390666885938
2022-05-22,22.95458370565278
2022-06-19,36.34475753395024
2022-07-17,27.736788644330442
2022-07-24,45.90916741130556
2022-07-31,27.736788644330442
2022-08-21,19.12881975471065
2022-09-04,35.3883165462147
2022-09-11,33.47543457074364
2022-11-27,27.736788644330442
2022-12-04,48.77849037451216
2022-12-11,46.86560839904109
