,MVT_GT_Las Vegas NV
2017-01-08,27.0
2017-01-15,39.0
2017-01-22,47.0
2017-01-29,85.0
2017-02-05,33.0
2017-02-19,19.0
2017-02-26,21.0
2017-03-05,29.0
2017-03-12,37.0
2017-03-26,100.0
2017-04-09,45.0
2017-04-16,20.0
2017-04-30,46.0
2017-05-07,17.0
2017-05-14,28.0
2017-05-28,68.0
2017-06-04,29.0
2017-07-02,34.0
2017-07-09,17.0
2017-07-16,17.0
2017-07-23,38.0
2017-08-20,29.0
2017-08-27,31.0
2017-09-17,20.0
2017-09-24,14.0
2017-10-01,19.0
2017-10-08,43.0
2017-10-22,18.0
2017-11-26,40.0
2017-12-10,35.0
2017-12-17,67.0
2018-01-14,44.69408930322318
2018-02-25,23.336847628385698
2018-03-11,24.330049612901767
2018-03-18,18.370837705805343
2018-04-01,49.160099225803535
2018-04-08,21.850443659353555
2018-04-29,17.877635721289273
2018-06-17,24.330049612901767
2018-07-01,33.76886747354641
2018-07-08,38.234877396126755
2018-07-22,24.830049612901767
2018-07-29,26.816453581933906
2018-08-05,21.850443659353555
2018-08-26,24.830049612901767
2018-09-02,84.91537066838208
2018-09-09,30.789261519998192
2018-11-04,71.0105428851571
2018-11-18,64.55812899354459
2018-12-09,28.30285755096605
2018-12-16,35.75527144257855
2018-12-30,37.741675411610686
2019-01-13,39.228079380642825
2019-02-24,25.323251597417837
2019-03-10,28.30285755096605
2019-03-17,75.97655280773745
2019-04-28,23.336847628385698
2019-06-02,37.241675411610686
2019-06-09,51.646503194835674
2019-06-23,53.13290716386781
2019-07-14,54.12610914838389
2019-07-21,88.88817860644636
2019-07-28,38.234877396126755
2019-08-18,27.80965556644998
2019-10-06,73.9901488387053
2019-11-03,24.830049612901767
2019-11-17,18.370837705805343
2019-12-01,55.11931113289996
2019-12-08,20.857241674837482
2020-01-05,22.843645643869625
2020-01-19,55.11931113289996
2020-01-26,14.898029767741061
2020-02-02,31.28246350451426
2020-02-23,42.70768533419104
2020-03-01,34.76206945806247
2020-03-15,21.350443659353555
2020-04-12,80.9425627303178
2020-04-26,13.90482778322499
2020-05-10,35.75527144257855
2020-05-31,47.673695256771396
2020-06-07,23.836847628385698
2020-06-21,15.89123175225713
2020-07-05,98.82019845160707
2020-07-26,20.357241674837482
2020-08-09,29.796059535482122
2020-08-16,19.864039690321412
2020-08-23,26.316453581933906
2020-08-30,46.18049327225532
2020-09-06,49.660099225803535
2020-09-13,22.343645643869625
2020-10-04,19.864039690321412
2020-10-18,38.734877396126755
2020-12-20,41.714483349674964
2020-12-27,54.62610914838389
2021-01-03,35.75527144257855
2021-01-10,27.80965556644998
2021-02-07,18.870837705805343
2021-02-14,35.25527144257855
2021-03-07,19.864039690321412
2021-03-14,20.857241674837482
2021-03-21,21.350443659353555
2021-04-11,37.241675411610686
2021-05-09,92.86098654451064
2021-05-16,19.864039690321412
2021-05-30,28.30285755096605
2021-06-13,23.836847628385698
2021-06-20,33.76886747354641
2021-07-11,37.241675411610686
2021-07-18,17.877635721289273
2021-07-25,36.248473427094616
2021-08-01,19.864039690321412
2021-09-26,24.830049612901767
2021-10-03,62.07172502451245
2021-10-17,28.30285755096605
2021-10-31,49.660099225803535
2021-12-12,39.228079380642825
2022-01-02,40.442562730317796
2022-01-16,56.22502623483206
2022-01-23,43.40177463741422
2022-01-30,29.59211907096424
2022-02-13,36.49694685418923
2022-02-20,40.442562730317796
2022-02-27,38.46975479225351
2022-03-06,33.53773494709281
2022-03-13,27.61931113289996
2022-03-27,17.755271442578543
2022-04-10,13.80965556644998
2022-04-17,37.48335082322137
2022-04-24,16.768867473546404
2022-05-01,77.92591355353916
2022-05-08,14.79605953548212
2022-05-15,20.714483349674968
2022-05-29,22.68729128773925
2022-06-05,53.26581432773563
2022-06-19,38.46975479225351
2022-07-17,26.632907163867817
2022-07-31,31.564927009028523
2022-08-07,26.632907163867817
2022-08-14,71.02108577031417
2022-08-21,18.741675411610686
2022-08-28,13.80965556644998
2022-09-11,25.646503194835674
2022-10-09,15.782463504514261
2022-10-23,23.673695256771392
2022-10-30,33.53773494709281
2022-11-06,60.17064211096062
2022-11-13,31.564927009028523
2022-11-20,37.48335082322137
2022-11-27,17.755271442578543
2022-12-11,24.660099225803535
