,MVT_GT_Las Vegas NV
2017-01-22,50.0
2017-01-29,18.0
2017-02-05,17.0
2017-03-12,30.0
2017-03-26,100.0
2017-04-09,25.0
2017-04-16,18.0
2017-04-23,19.0
2017-06-04,20.0
2017-06-18,23.0
2017-06-25,38.0
2017-07-02,32.0
2017-07-23,22.0
2017-08-13,31.0
2017-08-20,46.0
2017-08-27,21.0
2017-09-24,16.0
2017-10-08,57.0
2017-11-12,28.0
2017-12-17,19.0
2018-01-21,21.242042635770886
2018-01-28,17.727909641563844
2018-02-11,16.556531976828165
2018-03-11,48.66959593048449
2018-03-18,41.81270760680609
2018-04-01,29.77030862418497
2018-04-08,25.75617562997793
2018-04-22,30.94168628892065
2018-05-06,48.16959593048449
2018-05-13,36.62719694786337
2018-05-20,57.869239583634254
2018-05-27,24.084797965242245
2018-06-03,46.99821826574882
2018-06-17,21.242042635770886
2018-07-15,49.34097359522018
2018-07-22,20.070664971035207
2018-08-05,17.727909641563844
2018-08-19,26.927553294713608
2018-08-26,20.070664971035207
2018-09-02,87.13954820781922
2018-09-09,26.427553294713608
2018-09-16,44.15546293627745
2018-09-23,17.227909641563844
2018-10-14,28.098930959449287
2018-11-11,32.11306395365633
2018-12-09,24.084797965242245
2018-12-23,29.27030862418497
2018-12-30,77.93990455466945
2019-01-06,40.64132994207041
2019-02-10,18.899287306299527
2019-02-17,18.399287306299527
2019-03-17,45.82684060101313
2019-04-07,60.71199491310561
2019-04-28,51.01235125995586
2019-05-12,17.227909641563844
2019-05-19,28.098930959449287
2019-06-09,38.96995227733473
2019-06-23,16.056531976828165
2019-06-30,73.92577156046242
2019-07-14,22.913420300506566
2019-08-04,16.056531976828165
2019-08-18,14.885154312092485
2019-09-01,13.713776647356804
2019-09-08,18.899287306299527
2019-09-15,28.598930959449287
2019-09-29,33.78444161839201
2019-10-06,46.49821826574882
2019-10-27,25.25617562997793
2019-11-03,30.94168628892065
2019-11-10,16.556531976828165
2019-11-17,21.242042635770886
2019-12-01,17.727909641563844
2019-12-08,26.427553294713608
2019-12-29,33.28444161839201
2020-01-19,33.78444161839201
2020-02-23,14.385154312092485
2020-03-01,21.742042635770886
2020-03-22,34.95581928312769
2020-04-12,24.584797965242245
2020-05-31,33.78444161839201
2020-06-07,17.227909641563844
2020-06-28,20.070664971035207
2020-07-05,40.14132994207041
2020-07-26,49.34097359522018
2020-08-09,34.95581928312769
2020-08-16,18.899287306299527
2020-09-13,13.213776647356804
2020-09-20,28.098930959449287
2020-10-04,28.598930959449287
2020-10-18,28.598930959449287
2020-11-08,13.713776647356804
2020-11-15,14.885154312092485
2020-11-22,41.81270760680609
2020-12-06,14.885154312092485
2021-01-03,16.556531976828165
2021-01-24,20.070664971035207
2021-01-31,14.385154312092485
2021-02-14,49.84097359522018
2021-02-21,16.556531976828165
2021-03-07,25.75617562997793
2021-04-18,17.227909641563844
2021-04-25,37.298574612599054
2021-05-02,24.084797965242245
2021-05-09,14.385154312092485
2021-05-16,24.084797965242245
2021-06-06,22.413420300506566
2021-06-20,32.11306395365633
2021-06-27,17.227909641563844
2021-07-04,18.399287306299527
2021-07-18,14.885154312092485
2021-07-25,41.31270760680609
2021-08-22,20.570664971035207
2021-08-29,26.927553294713608
2021-09-12,16.056531976828165
2021-09-19,26.927553294713608
2021-09-26,16.056531976828165
2021-10-10,14.385154312092485
2021-10-17,49.34097359522018
2021-10-24,21.742042635770886
2021-10-31,22.913420300506566
2021-11-14,25.25617562997793
2021-12-19,48.16959593048449
2022-01-16,26.855106589427216
2022-01-23,26.855106589427216
2022-01-30,30.8833725778413
2022-02-13,22.82684060101313
2022-02-20,28.197861918898575
2022-02-27,48.33919186096899
2022-03-06,36.25439389572674
2022-03-13,55.05296850832579
2022-03-20,29.540617248369937
2022-03-27,21.484085271541772
2022-04-03,12.084797965242247
2022-04-17,24.169595930484494
2022-04-24,13.427553294713608
2022-05-01,33.56888323678402
2022-05-08,10.742042635770886
2022-05-22,20.141329942070413
2022-05-29,25.512351259955857
2022-06-05,13.427553294713608
2022-06-12,24.169595930484494
2022-06-19,134.27553294713607
2022-06-26,30.8833725778413
2022-07-03,18.79857461259905
2022-07-10,16.11306395365633
2022-07-17,25.512351259955857
2022-07-31,13.427553294713608
2022-08-07,37.5971492251981
2022-09-04,14.770308624184969
2022-09-11,21.484085271541772
2022-09-25,18.79857461259905
2022-10-02,18.79857461259905
2022-10-23,20.141329942070413
2022-10-30,22.82684060101313
2022-11-06,36.25439389572674
2022-12-04,45.65368120202626
2022-12-11,41.625415213612186
2022-12-18,28.197861918898575
