,MVT_GT_Fresno-Visalia CA
2017-01-01,20.0
2017-01-08,100.0
2017-01-22,66.0
2017-01-29,32.0
2017-02-19,56.0
2017-03-19,46.0
2017-03-26,28.0
2017-04-30,27.0
2017-05-07,29.0
2017-05-28,21.0
2017-06-18,46.0
2017-07-09,55.0
2017-07-16,20.0
2017-08-20,31.0
2017-09-17,26.0
2017-09-24,37.0
2017-10-15,20.0
2017-11-26,51.0
2017-12-03,47.0
2017-12-17,22.0
2018-03-11,25.971065096834444
2018-04-29,64.18745783288547
2018-05-13,67.1286872880893
2018-05-20,18.12778654962424
2018-06-03,55.86376946727399
2018-06-24,24.01024546003189
2018-07-29,46.05967128326123
2018-08-12,17.147376731222963
2018-09-09,21.069016004828065
2018-09-23,92.61934256652246
2018-10-14,18.12778654962424
2018-12-02,20.588606186426787
2018-12-09,26.95147491523572
2018-12-23,79.37401492730588
2018-12-30,39.196802554452304
2019-01-13,26.95147491523572
2019-03-03,18.12778654962424
2019-03-17,27.931884733636995
2019-05-26,34.294753462445925
2019-06-02,22.049425823229342
2019-06-09,25.971065096834444
2019-06-16,41.15762219125486
2019-06-30,26.95147491523572
2019-07-07,27.931884733636995
2019-07-21,43.118441828057406
2019-08-11,96.04098184012756
2019-09-15,34.794753462445925
2019-10-06,55.36376946727399
2019-10-13,25.971065096834444
2019-11-03,56.84417928567527
2019-11-24,30.873114188840823
2019-12-08,35.275163280847195
2019-12-15,27.931884733636995
2019-12-22,19.108196368025514
2019-12-29,35.775163280847195
2020-01-05,36.25557309924848
2020-01-19,27.931884733636995
2020-01-26,21.069016004828065
2020-02-02,56.84417928567527
2020-04-05,34.294753462445925
2020-05-24,38.71639273605103
2020-05-31,31.853524007242097
2020-06-07,40.177212372853575
2020-07-05,24.990655278433167
2020-08-16,19.108196368025514
2020-08-30,35.775163280847195
2020-09-13,12.245327639216583
2020-09-20,17.647376731222963
2020-10-11,17.647376731222963
2020-11-01,23.029835641630616
2020-11-08,22.049425823229342
2020-11-22,30.873114188840823
2020-12-06,21.069016004828065
2020-12-20,45.079261464859954
2021-01-10,25.971065096834444
2021-02-14,25.971065096834444
2021-02-28,28.91229455203827
2021-03-14,17.647376731222963
2021-04-04,27.431884733636995
2021-04-18,28.91229455203827
2021-06-20,40.177212372853575
2021-07-04,24.01024546003189
2021-07-11,31.853524007242097
2021-07-25,17.647376731222963
2021-09-12,27.931884733636995
2021-09-19,31.353524007242097
2021-10-03,75.95237565370078
2021-10-17,22.049425823229342
2021-10-31,27.931884733636995
2021-12-05,66.64827746968803
2021-12-12,25.471065096834444
2022-01-02,22.09885164645868
2022-01-09,69.1790138497837
2022-03-06,17.294753462445925
2022-03-20,53.80589966094288
2022-03-27,47.08016220332502
2022-04-03,13.45147491523572
2022-05-15,16.333933825643374
2022-06-19,18.255573099248476
2022-09-11,35.5503265616944
2022-09-25,31.707048014484194
2022-10-23,17.294753462445925
2022-11-06,35.5503265616944
2022-11-20,35.5503265616944
2022-12-18,30.746228377681643
