,MVT_GT_Baltimore MD
2017-01-01,100.0
2017-01-08,43.0
2017-01-29,29.0
2017-02-26,32.0
2017-04-02,24.0
2017-04-09,22.0
2017-05-07,40.0
2017-06-04,30.0
2017-07-16,59.0
2017-07-30,27.0
2017-08-06,43.0
2017-08-27,55.0
2017-09-03,40.0
2017-09-10,26.0
2017-09-17,25.0
2017-10-08,21.0
2017-10-15,74.0
2017-11-19,62.0
2017-11-26,23.0
2017-12-17,45.0
2017-12-24,40.0
2017-12-31,20.0
2018-01-07,19.732595685808953
2018-02-25,25.976794247745268
2018-04-01,20.093062192690763
2018-04-08,48.15125596108147
2018-04-15,48.15125596108147
2018-04-22,32.22099280968158
2018-06-03,17.151196165163512
2018-07-08,31.000059795917956
2018-07-22,19.232595685808953
2018-08-12,29.279126782154332
2018-09-16,23.895394727099827
2018-10-28,31.000059795917956
2018-11-25,18.011662672045325
2018-12-02,37.24425835785428
2018-12-09,34.302392330327024
2019-01-20,20.093062192690763
2019-02-03,71.68618418129948
2019-02-17,17.151196165163512
2019-04-07,22.6744617133362
2019-04-28,53.17452150925416
2019-05-12,56.976854043663224
2019-07-07,69.96525116753585
2019-07-14,35.16285883720884
2019-08-04,31.000059795917956
2019-09-22,36.02332534409065
2019-09-29,33.94192582344521
2019-11-03,41.04659089226334
2019-12-01,34.802392330327024
2019-12-29,17.151196165163512
2020-01-05,22.6744617133362
2020-01-12,38.965191371617905
2020-01-19,26.83726075462708
2020-01-26,27.697727261508895
2020-02-02,16.2907296582817
2020-02-16,26.83726075462708
2020-03-01,19.732595685808953
2020-03-15,19.232595685808953
2020-04-19,18.87212917892714
2020-04-26,28.91866027527252
2020-05-10,30.139593289036146
2020-05-17,23.034928220218013
2020-05-31,35.16285883720884
2020-10-11,29.279126782154332
2021-01-03,19.732595685808953
2021-01-24,20.953528699572576
2021-01-31,33.0814593165634
2021-02-14,30.139593289036146
2021-02-21,28.05819376839071
2021-03-28,23.895394727099827
2021-04-04,17.151196165163512
2021-04-18,24.25586123398164
2021-05-09,49.872188974845095
2021-05-23,38.104724864736085
2021-05-30,25.976794247745268
2021-06-06,23.895394727099827
2021-07-11,31.000059795917956
2021-07-18,15.930263151399885
2021-07-25,14.70933013763626
2021-08-01,49.872188974845095
2021-08-22,21.81399520645439
2021-08-29,52.81405500237234
2021-09-12,44.3489234266724
2021-09-19,17.151196165163512
2021-09-26,19.732595685808953
2021-10-10,20.093062192690763
2021-10-17,63.22105260559954
2021-11-14,18.87212917892714
2021-12-26,15.930263151399885
2022-01-02,33.88385164689042
2022-02-06,26.67452150925416
2022-02-13,19.4651913716179
2022-02-20,17.302392330327024
2022-03-06,18.744258357854275
2022-04-03,34.60478466065405
2022-04-10,26.67452150925416
2022-05-01,72.09330137636259
2022-05-08,25.23265548172691
2022-05-15,13.697727261508893
2022-05-29,17.302392330327024
2022-06-12,18.744258357854275
2022-06-19,27.395454523017786
2022-07-10,35.325717674417675
2022-07-17,17.302392330327024
2022-07-24,20.186124385381525
2022-07-31,16.581459316563397
2022-08-14,28.116387536781414
2022-09-11,47.581578908399315
2022-09-25,20.907057399145152
2022-10-09,19.4651913716179
2022-10-23,23.06985644043603
2022-10-30,58.3955741148537
2022-11-06,36.76758370194492
2022-11-20,16.581459316563397
2022-11-27,23.06985644043603
2022-12-11,32.441985619363166
