,MVT_GT_Portland OR
2017-01-15,17.0
2017-02-12,100.0
2017-02-19,26.0
2017-02-26,22.0
2017-03-05,25.0
2017-04-16,42.0
2017-05-21,43.0
2017-06-04,39.0
2017-06-11,22.0
2017-06-25,31.0
2017-07-02,37.0
2017-07-09,55.0
2017-07-16,50.0
2017-07-23,67.0
2017-07-30,37.0
2017-08-06,34.0
2017-08-13,25.0
2017-09-24,12.0
2017-10-08,59.0
2017-11-05,45.0
2017-12-10,41.0
2017-12-17,37.0
2018-01-07,19.445335875199202
2018-01-14,37.94349690514134
2018-02-11,27.73403525622747
2018-02-18,24.81327298834187
2018-03-04,32.60197236937014
2018-03-18,13.63022391679947
2018-03-25,35.99632205988427
2018-04-01,35.99632205988427
2018-04-08,22.366098143084802
2018-05-20,21.89251072045627
2018-05-27,22.366098143084802
2018-06-10,31.128384946741605
2018-06-17,53.02089566719788
2018-06-24,23.839685565713335
2018-07-01,17.024573607313602
2018-07-22,61.28318247085467
2018-07-29,33.07555979199867
2018-08-05,25.286860410970405
2018-08-12,30.65479752411307
2018-08-26,20.918923297827735
2018-09-02,23.339685565713335
2018-09-09,24.81327298834187
2018-09-30,64.20394473874028
2018-10-14,14.103811339428002
2018-10-21,43.28502144091254
2018-10-28,65.67753216136882
2018-11-04,70.04546927451148
2018-11-11,17.024573607313602
2018-11-18,30.65479752411307
2018-11-25,28.207622678856005
2018-12-02,17.998161029942136
2018-12-09,34.049147214627205
2018-12-16,21.89251072045627
2018-12-30,15.077398762056536
2019-01-06,48.1529585540552
2019-02-17,23.839685565713335
2019-03-03,15.077398762056536
2019-03-24,35.02273463725574
2019-03-31,35.02273463725574
2019-04-28,21.89251072045627
2019-05-12,52.04730824456934
2019-05-19,43.78502144091254
2019-05-26,94.85874226285334
2019-06-02,25.786860410970405
2019-06-09,33.07555979199867
2019-06-16,63.730357316111736
2019-07-07,30.15479752411307
2019-07-14,24.81327298834187
2019-08-04,31.628384946741605
2019-08-11,37.94349690514134
2019-08-18,50.10013339931227
2019-08-25,37.44349690514134
2019-09-08,35.99632205988427
2019-09-15,25.286860410970405
2019-09-22,39.890671750398404
2019-09-29,31.128384946741605
2019-10-06,18.97174845257067
2019-10-20,25.286860410970405
2019-10-27,15.077398762056536
2019-11-10,29.181210101484538
2019-11-17,31.128384946741605
2019-11-24,17.024573607313602
2019-12-08,28.707622678856005
2019-12-15,45.232196286169604
2019-12-29,68.09829442925441
2020-01-05,44.25860886354107
2020-01-12,51.07372082194081
2020-01-19,13.13022391679947
2020-01-26,28.707622678856005
2020-02-02,31.128384946741605
2020-02-09,22.866098143084802
2020-02-16,17.024573607313602
2020-02-23,17.024573607313602
2020-03-01,42.811434018284004
2020-03-08,47.67937113142667
2020-03-22,29.681210101484538
2020-04-26,17.998161029942136
2020-05-03,23.839685565713335
2020-05-10,12.656636494170934
2020-05-24,33.57555979199867
2020-05-31,24.31327298834187
2020-06-07,25.786860410970405
2020-06-21,24.81327298834187
2020-06-28,41.33784659565547
2020-07-05,48.6529585540552
2020-07-12,25.286860410970405
2020-07-26,31.628384946741605
2020-08-02,16.05098618468507
2020-08-09,18.97174845257067
2020-08-23,27.73403525622747
2020-08-30,31.128384946741605
2020-09-06,28.207622678856005
2020-09-13,44.25860886354107
2020-09-20,33.07555979199867
2020-09-27,58.862420202969076
2020-10-04,41.83784659565547
2020-10-25,39.390671750398404
2020-11-08,14.103811339428002
2020-11-15,38.91708432776987
2020-11-29,27.73403525622747
2020-12-13,38.91708432776987
2020-12-20,27.23403525622747
