,MVT_GT_New York NY
2017-01-01,51.0
2017-01-08,59.0
2017-01-15,53.0
2017-01-22,44.0
2017-01-29,38.0
2017-02-05,27.0
2017-02-12,16.0
2017-02-19,67.0
2017-02-26,34.0
2017-03-05,39.0
2017-03-12,33.0
2017-03-19,56.0
2017-03-26,39.0
2017-04-02,47.0
2017-04-09,30.0
2017-04-16,32.0
2017-04-30,41.0
2017-05-07,31.0
2017-05-14,28.0
2017-05-21,81.0
2017-05-28,16.0
2017-06-04,59.0
2017-06-11,33.0
2017-06-18,33.0
2017-06-25,38.0
2017-07-02,36.0
2017-07-09,25.0
2017-07-16,46.0
2017-07-23,38.0
2017-07-30,41.0
2017-08-06,33.0
2017-08-13,49.0
2017-08-20,56.0
2017-08-27,32.0
2017-09-03,51.0
2017-09-10,36.0
2017-09-17,31.0
2017-09-24,41.0
2017-10-01,42.0
2017-10-08,29.0
2017-10-15,47.0
2017-10-22,55.0
2017-10-29,37.0
2017-11-05,15.0
2017-11-12,99.0
2017-11-19,52.0
2017-11-26,40.0
2017-12-03,27.0
2017-12-10,36.0
2017-12-17,100.0
2017-12-31,49.0
2018-01-07,47.094406752469254
2018-01-14,16.926573840167592
2018-01-21,45.251749368452494
2018-01-28,47.094406752469254
2018-02-04,35.69580506435194
2018-02-11,55.80769367255304
2018-02-18,51.20105021251115
2018-02-25,42.06643460041897
2018-03-04,39.30244852439384
2018-03-11,25.139860760251384
2018-03-18,34.27447637234356
2018-03-25,46.17307806046087
2018-04-01,52.62237890451952
2018-04-08,60.835665824603325
2018-04-15,52.12237890451952
2018-04-22,45.751749368452494
2018-04-29,32.01049029631842
2018-05-06,37.0384624483687
2018-05-13,26.06118945225976
2018-05-20,28.325175528284902
2018-05-27,50.77972152050277
2018-06-03,61.2569945166117
2018-06-10,50.77972152050277
2018-06-17,34.27447637234356
2018-06-24,37.95979114037708
2018-07-01,34.77447637234356
2018-07-08,34.27447637234356
2018-07-15,46.17307806046087
2018-07-22,36.11713375636032
2018-07-29,35.69580506435194
2018-08-05,52.12237890451952
2018-08-12,32.01049029631842
2018-08-19,52.12237890451952
2018-08-26,20.111888608201106
2018-09-02,43.90909198443573
2018-09-09,24.218532068243004
2018-09-16,58.993008440586564
2018-09-23,53.04370759652791
2018-09-30,7.791958228075416
2018-10-07,27.90384683627652
2018-10-14,26.06118945225976
2018-10-21,33.853147680335184
2018-10-28,51.20105021251115
2018-11-04,40.72377721640221
2018-11-11,46.17307806046087
2018-11-18,21.954545992217867
2018-11-25,47.094406752469254
2018-12-02,48.93706413648601
2018-12-09,30.667832912301662
2018-12-16,33.353147680335184
2018-12-23,56.22902236456142
2018-12-30,57.150351056569804
2019-01-06,46.67307806046087
2019-01-13,26.98251814426814
2019-01-20,24.718532068243004
2019-01-27,26.56118945225976
2019-02-03,8.213286920083796
2019-02-10,45.751749368452494
2019-02-17,44.83042067644411
2019-02-24,22.875874684226247
2019-03-03,26.06118945225976
2019-03-10,39.30244852439384
2019-03-17,44.83042067644411
2019-03-24,23.797203376234627
2019-03-31,30.167832912301662
2019-04-07,20.111888608201106
2019-04-14,37.95979114037708
2019-04-21,21.954545992217867
2019-04-28,34.27447637234356
2019-05-05,34.27447637234356
2019-05-12,26.06118945225976
2019-05-19,42.98776329242735
2019-05-26,24.718532068243004
2019-06-02,39.80244852439384
2019-06-09,27.90384683627652
2019-06-16,54.38636498054467
2019-06-23,17.84790253217597
2019-06-30,43.90909198443573
2019-07-07,37.95979114037708
2019-07-14,46.17307806046087
2019-07-21,45.251749368452494
2019-07-28,32.931818988326796
2019-08-04,61.7569945166117
2019-08-11,29.746504220293282
2019-08-18,57.150351056569804
2019-08-25,40.22377721640221
2019-09-01,33.353147680335184
2019-09-08,50.77972152050277
2019-09-15,23.797203376234627
2019-09-22,62.678323208620085
2019-09-29,12.319930380125692
2019-10-06,25.639860760251384
2019-10-13,61.2569945166117
2019-10-20,27.90384683627652
2019-10-27,54.88636498054467
2019-11-03,32.931818988326796
2019-11-10,48.43706413648601
2019-11-17,36.11713375636032
2019-11-24,35.69580506435194
2019-12-01,39.30244852439384
2019-12-08,35.19580506435194
2019-12-15,39.30244852439384
2019-12-22,44.83042067644411
2019-12-29,32.931818988326796
2020-01-05,19.190559916192726
2020-01-12,42.98776329242735
2020-01-19,60.835665824603325
2020-01-26,42.06643460041897
2020-02-02,45.251749368452494
2020-02-09,22.875874684226247
2020-02-16,55.80769367255304
2020-02-23,31.089161604310043
2020-03-01,59.91433713259494
2020-03-08,22.875874684226247
2020-03-15,22.875874684226247
2020-03-22,32.01049029631842
2020-03-29,32.431818988326796
2020-04-05,27.90384683627652
2020-04-12,23.797203376234627
2020-04-26,48.93706413648601
2020-05-03,52.12237890451952
2020-05-10,53.04370759652791
2020-05-17,44.83042067644411
2020-05-24,32.01049029631842
2020-05-31,48.01573544447763
2020-06-07,49.85839282849439
2020-06-14,36.11713375636032
2020-06-21,41.1451059084106
2020-06-28,55.80769367255304
2020-07-05,50.27972152050277
2020-07-12,39.30244852439384
2020-07-19,63.59965190062846
2020-07-26,20.111888608201106
2020-08-02,60.835665824603325
2020-08-09,58.993008440586564
2020-08-16,64.02098059263685
2020-08-23,29.246504220293282
2020-08-30,59.41433713259494
2020-09-06,64.02098059263685
2020-09-13,46.67307806046087
2020-09-20,58.071679748578184
2020-09-27,53.96503628853628
2020-10-04,10.055944304100553
2020-10-11,47.594406752469254
2020-10-18,32.01049029631842
2020-10-25,72.23426751272063
2020-11-01,10.977272996108933
2020-11-08,30.667832912301662
2020-11-15,29.746504220293282
2020-11-22,74.99825358874577
2020-11-29,53.96503628853628
2020-12-06,63.09965190062846
2020-12-13,68.12762405267874
2020-12-20,36.11713375636032
2020-12-27,30.167832912301662
2021-01-03,47.594406752469254
2021-01-10,37.0384624483687
2021-01-17,71.81293882071225
2021-01-24,48.01573544447763
2021-01-31,50.27972152050277
2021-02-07,25.139860760251384
2021-02-14,39.80244852439384
2021-02-21,42.06643460041897
2021-02-28,33.853147680335184
2021-03-07,29.246504220293282
2021-03-14,38.88111983238545
2021-03-21,21.033217300209486
2021-03-28,43.90909198443573
2021-04-04,41.1451059084106
2021-04-11,25.139860760251384
2021-04-18,39.80244852439384
2021-04-25,33.853147680335184
2021-05-02,52.12237890451952
2021-05-09,46.17307806046087
2021-05-16,52.62237890451952
2021-05-23,52.12237890451952
2021-05-30,48.01573544447763
2021-06-06,72.73426751272063
2021-06-13,49.85839282849439
2021-06-20,36.11713375636032
2021-06-27,60.835665824603325
2021-07-04,30.667832912301662
2021-07-11,61.7569945166117
2021-07-18,53.96503628853628
2021-07-25,53.04370759652791
2021-08-01,43.40909198443573
2021-08-08,34.27447637234356
2021-08-15,42.98776329242735
2021-08-22,46.17307806046087
2021-08-29,39.80244852439384
2021-09-05,52.62237890451952
2021-09-12,32.931818988326796
2021-09-19,18.76923122418435
2021-09-26,41.1451059084106
2021-10-03,62.678323208620085
2021-10-10,46.17307806046087
2021-10-17,31.089161604310043
2021-10-24,56.22902236456142
2021-10-31,54.88636498054467
2021-11-07,43.90909198443573
2021-11-14,52.12237890451952
2021-11-21,46.17307806046087
2021-11-28,78.18356835677929
2021-12-05,58.071679748578184
2021-12-12,58.993008440586564
2021-12-19,49.85839282849439
2021-12-26,38.88111983238545
2022-01-09,37.076924896737395
2022-01-16,51.4021004250223
2022-01-23,77.52447932954182
2022-01-30,45.50349873690498
2022-02-06,26.122378904519525
2022-02-13,64.88461856929044
2022-02-20,61.5139890332234
2022-02-27,48.03147088895526
2022-03-06,50.55944304100554
2022-03-13,69.94056287339099
2022-03-20,68.25524810535748
2022-03-27,72.46853502544127
2022-04-03,84.26573840167589
2022-04-10,64.04196118527368
2022-04-17,72.46853502544127
2022-04-24,82.58042363364238
2022-05-01,49.716785656988776
2022-05-08,39.60489704878767
2022-05-15,65.7272759533072
2022-05-22,31.178323208620082
2022-05-29,37.076924896737395
2022-06-05,13.482518144268143
2022-06-12,69.09790548937423
2022-06-19,53.93007257707257
2022-06-26,39.60489704878767
2022-07-03,80.89510886560886
2022-07-10,68.25524810535748
2022-07-17,51.4021004250223
2022-07-24,65.7272759533072
2022-07-31,41.29021181682119
2022-08-07,59.82867426518988
2022-08-14,50.55944304100554
2022-08-21,53.93007257707257
2022-08-28,74.99650717749155
2022-09-04,36.234267512720635
2022-09-11,80.0524514815921
2022-09-18,44.66084135288823
2022-09-25,48.874128272972015
2022-10-02,62.356646417240164
2022-10-09,42.132869200837945
2022-10-16,73.31119240945803
2022-10-23,58.14335949715637
2022-10-30,63.19930380125692
2022-11-06,76.68182194552506
2022-11-13,62.356646417240164
2022-11-20,34.548952744687114
2022-11-27,51.4021004250223
2022-12-04,73.31119240945803
2022-12-11,40.44755443280443
2022-12-18,63.19930380125692
2022-12-25,42.132869200837945
