,MVT_GT_Bakersfield CA
2017-02-05,57.0
2017-02-12,18.0
2017-02-19,34.0
2017-03-26,27.0
2017-04-02,22.0
2017-06-04,25.0
2017-06-18,18.0
2017-07-02,38.0
2017-07-23,24.0
2017-07-30,16.0
2017-08-06,69.0
2017-09-03,16.0
2017-09-10,18.0
2017-09-17,17.0
2017-10-08,18.0
2017-12-31,15.0
2018-03-04,33.0
2018-04-01,25.264390928959365
2018-04-15,19.46957200413361
2018-08-05,31.0
2018-09-23,15.0
2018-10-28,28.0
2018-11-11,26.574423851718322
2019-01-27,24.0
2019-02-03,14.0
2019-03-31,27.0
2019-04-07,18.0
2019-04-14,18.0
2019-04-21,31.0
2019-05-12,100.0
2019-06-02,42.43914400826722
2019-08-04,17.0
2019-09-08,44.0
2019-10-20,18.124588465513085
2019-10-27,32.0
2019-11-10,40.0
2019-12-08,15.0
2020-01-12,15.46957200413361
2020-01-19,29.0
2020-01-26,29.0
2020-03-01,15.0
2020-04-05,20.0
2020-05-03,15.694489697236227
2020-05-10,16.849506158615704
2020-07-26,39.0
2020-08-02,20.624588465513085
2020-08-30,24.0
2020-09-13,45.0
2020-09-20,12.0
2020-10-11,26.384456774477272
2020-11-29,25.589637849651517
2020-12-06,31.0
2020-12-27,14.0
2021-01-03,13.0
2021-01-10,11.0
2021-01-17,18.53947323585675
2021-02-07,19.264390928959365
2021-02-21,32.30386416481612
2021-02-28,27.0
2021-03-28,19.46957200413361
2021-04-25,23.0
2021-05-30,44.0
2021-06-13,34.253699551021356
2021-06-27,18.0
2021-08-01,27.0
2021-08-29,40.0
2021-09-19,35.0
2021-10-31,36.0
2021-11-21,32.64432508344146
2018-01-28,26.21874893515978
2018-03-25,33.8083867848113
2018-05-27,24.838814780677687
2018-06-10,28.97861724412397
2018-06-17,46.227794175150144
2018-07-01,24.838814780677687
2018-11-25,68.9967077241047
2018-12-30,44.157892943427
2019-01-20,26.908716012400827
2019-03-03,35.18832093929339
2019-06-23,47.60772832963224
2019-07-07,24.838814780677687
2019-07-21,17.93914400826722
2019-08-18,22.0789464717135
2019-09-01,20.00904523999036
2020-02-16,37.94818924825758
2020-06-28,19.319078162749314
2020-08-16,15.179275699303032
2020-08-23,35.18832093929339
2020-11-15,15.179275699303032
2021-02-14,17.93914400826722
2021-06-06,47.60772832963224
2021-07-04,22.0789464717135
2021-07-18,51.74753079307852
2021-09-05,26.21874893515978
2021-12-26,20.00904523999036
2022-02-06,16.559209853785127
2022-03-13,15.179275699303032
2022-04-03,14.489308622061985
2022-04-10,13.10937446757989
2022-05-01,14.489308622061985
2022-05-15,14.489308622061985
2022-05-22,17.249176931026174
2022-06-19,28.288650166882924
2022-07-24,27.598683089641874
2022-07-31,20.699012317231407
2022-08-21,22.0789464717135
2022-09-25,48.29769540687328
2022-10-09,18.629111085508267
2022-11-27,38.63815632549863
2022-12-11,14.489308622061985
