,MVT_GT_Boston MA-Manchester NH
2017-01-08,29.0
2017-02-05,47.0
2017-02-19,68.0
2017-03-05,26.0
2017-03-12,25.0
2017-03-19,16.0
2017-03-26,23.0
2017-04-09,48.0
2017-04-16,28.0
2017-04-23,35.0
2017-05-07,27.0
2017-05-21,17.0
2017-06-04,29.0
2017-06-11,27.0
2017-06-18,53.0
2017-07-02,27.0
2017-07-09,53.0
2017-07-16,35.0
2017-08-13,75.0
2017-08-20,30.0
2017-09-03,18.0
2017-09-10,25.0
2017-09-17,30.0
2017-09-24,20.0
2017-10-08,27.0
2017-11-05,16.0
2017-11-12,26.0
2017-11-19,47.0
2017-12-10,33.0
2017-12-17,75.0
2018-01-07,32.935162967085
2018-01-14,36.078679263793504
2018-01-28,28.243807904807
2018-02-18,23.0046140769595
2018-02-25,20.9089365458205
2018-03-04,25.100291608098498
2018-04-15,16.7175814835425
2018-05-06,72.15735852758701
2018-05-20,69.0138422308785
2018-05-27,37.626518029363
2018-07-01,30.839485435946
2018-07-08,25.600291608098498
2018-07-29,42.8657118572105
2018-08-05,16.2175814835425
2018-08-26,25.100291608098498
2018-09-02,26.148130373668
2018-09-16,49.152744450627495
2018-10-28,53.3440995129055
2018-11-18,35.030840498223995
2018-12-02,18.3132590146815
2018-12-09,15.669742717973
2018-12-23,70.06168099644799
2018-12-30,36.078679263793504
2019-01-06,28.243807904807
2019-01-13,47.0570669194885
2019-01-27,28.243807904807
2019-02-10,26.148130373668
2019-02-24,32.935162967085
2019-03-03,41.317873091641
2019-03-17,26.648130373668
2019-03-24,25.600291608098498
2019-03-31,18.3132590146815
2019-04-07,15.669742717973
2019-04-14,16.7175814835425
2019-04-28,46.009228153919
2019-05-05,21.956775311389997
2019-05-19,19.861097780251
2019-06-02,23.0046140769595
2019-06-09,21.956775311389997
2019-06-23,18.8132590146815
2019-06-30,63.774648403030994
2019-07-28,21.956775311389997
2019-08-04,39.222195560502
2019-08-25,21.956775311389997
2019-10-20,18.3132590146815
2019-10-27,29.7916466703765
2019-11-03,24.552452842529
2019-11-10,48.104905685058
2019-11-24,18.8132590146815
2019-12-08,28.743807904807
2019-12-15,16.2175814835425
2019-12-22,25.100291608098498
2020-01-05,21.956775311389997
2020-01-26,33.9830017326545
2020-02-02,20.9089365458205
2020-02-09,40.770034326071496
2020-02-16,51.7484219817665
2020-02-23,30.339485435946
2020-03-29,26.148130373668
2020-04-12,27.195969139237498
2020-04-19,41.817873091641
2020-04-26,36.078679263793504
2020-05-03,28.743807904807
2020-05-17,17.265420249111997
2020-05-24,16.2175814835425
2020-05-31,23.0046140769595
2020-06-07,16.2175814835425
2020-06-28,17.765420249111997
2020-07-05,25.100291608098498
2020-07-12,31.887324201515497
2020-07-26,17.265420249111997
2020-08-02,35.030840498223995
2020-08-09,18.3132590146815
2020-08-16,72.15735852758701
2020-08-23,39.222195560502
2020-08-30,31.887324201515497
2020-09-06,24.052452842529
2020-09-20,18.3132590146815
2020-09-27,19.861097780251
2020-10-04,17.765420249111997
2020-10-11,53.3440995129055
2020-10-25,43.913550622779994
2020-11-01,27.195969139237498
2020-11-08,41.317873091641
2020-11-15,28.743807904807
2020-11-29,23.0046140769595
2020-12-13,37.626518029363
2020-12-27,52.796260747336
2021-01-03,26.148130373668
2021-01-17,19.861097780251
2021-01-24,28.243807904807
2021-02-07,30.839485435946
2021-02-28,31.387324201515497
2021-03-21,99.8533276668245
2021-03-28,40.270034326071496
2021-04-04,20.9089365458205
2021-04-11,17.265420249111997
2021-05-02,40.270034326071496
2021-05-09,20.9089365458205
2021-05-23,32.935162967085
2021-06-06,37.626518029363
2021-06-13,69.0138422308785
2021-06-27,37.626518029363
2021-07-04,21.956775311389997
2021-07-25,37.126518029363
2021-08-15,19.361097780251
2021-08-22,21.956775311389997
2021-08-29,30.839485435946
2021-09-12,15.669742717973
2021-09-26,49.652744450627495
2021-10-31,47.0570669194885
2021-11-14,25.100291608098498
2021-11-21,27.195969139237498
2021-11-28,28.743807904807
2021-12-12,27.195969139237498
2022-01-02,33.966003465308994
2022-01-23,20.817873091640998
2022-01-30,109.5677531139
2022-02-06,24.104905685057997
2022-02-13,13.148130373668
2022-02-20,38.348713589865
2022-02-27,19.722195560501998
2022-03-13,48.20981137011599
2022-03-20,50.40116643239399
2022-03-27,24.104905685057997
2022-04-03,15.339485435946
2022-04-10,15.339485435946
2022-04-24,43.827101245559994
2022-05-08,24.104905685057997
2022-05-22,44.922778776699
2022-05-29,13.148130373668
2022-06-12,35.061680996448
2022-06-19,19.722195560501998
2022-06-26,32.87032593417
2022-07-03,16.435162967085
2022-07-10,28.487615809614
2022-07-17,27.391938278475
2022-07-24,54.78387655695
2022-07-31,18.626518029362998
2022-08-07,32.87032593417
2022-08-14,36.157358527587
2022-08-21,32.87032593417
2022-08-28,15.339485435946
2022-09-11,31.774648403030998
2022-10-02,21.913550622779997
2022-10-09,53.688199025810995
2022-10-16,18.626518029362998
2022-10-23,16.435162967085
2022-11-06,58.070909150366994
2022-11-13,66.836329399479
2022-11-20,32.87032593417
2022-12-04,15.339485435946
2022-12-11,36.157358527587
2022-12-25,21.913550622779997
