,MVT_GT_San Francisco-Oakland-San Jose CA
2017-01-01,31.0
2017-01-08,40.0
2017-01-15,31.0
2017-01-22,18.0
2017-01-29,36.0
2017-02-05,29.0
2017-02-12,38.0
2017-02-19,33.0
2017-02-26,46.0
2017-03-05,36.0
2017-03-12,27.0
2017-03-19,12.0
2017-03-26,24.0
2017-04-02,28.0
2017-04-09,41.0
2017-04-23,57.0
2017-04-30,27.0
2017-05-07,25.0
2017-05-14,26.0
2017-05-21,27.0
2017-05-28,18.0
2017-06-04,39.0
2017-06-11,22.0
2017-06-18,36.0
2017-06-25,43.0
2017-07-02,41.0
2017-07-09,39.0
2017-07-16,34.0
2017-07-23,56.0
2017-07-30,39.0
2017-08-06,30.0
2017-08-13,25.0
2017-08-20,11.0
2017-08-27,19.0
2017-09-03,27.0
2017-09-10,14.0
2017-09-17,18.0
2017-09-24,49.0
2017-10-01,24.0
2017-10-08,28.0
2017-10-15,29.0
2017-10-22,31.0
2017-10-29,61.0
2017-11-05,15.0
2017-11-12,36.0
2017-11-19,25.0
2017-11-26,27.0
2017-12-03,31.0
2017-12-10,33.0
2017-12-17,39.0
2017-12-24,10.0
2017-12-31,41.0
2018-01-07,12.87282201821171
2018-01-14,50.99128807284684
2018-01-21,30.06303386122768
2018-01-28,28.983686405026617
2018-02-04,33.301076229830876
2018-02-11,28.983686405026617
2018-02-18,25.24564403642342
2018-02-25,17.19021184301597
2018-03-11,9.134779649608518
2018-03-18,18.769559299217036
2018-03-25,35.95977114223301
2018-04-01,8.555432193407452
2018-04-08,37.03911859843407
2018-04-15,34.88042368603194
2018-04-22,24.666296580222358
2018-04-29,18.769559299217036
2018-05-06,11.293474562010648
2018-05-13,26.824991492624488
2018-05-20,38.118466054635135
2018-05-27,24.166296580222358
2018-06-03,13.952169474412775
2018-06-10,26.824991492624488
2018-06-17,28.983686405026617
2018-06-24,20.928254211619162
2018-07-01,57.467372810053234
2018-07-08,52.070635529047905
2018-07-15,18.769559299217036
2018-07-22,19.8489067554181
2018-07-29,25.74564403642342
2018-08-05,39.1978135108362
2018-08-12,33.801076229830876
2018-08-19,20.928254211619162
2018-08-26,32.221728773629806
2018-09-02,27.40433894882555
2018-09-09,26.324991492624488
2018-09-16,38.118466054635135
2018-09-23,16.110864386814903
2018-09-30,19.8489067554181
2018-10-07,31.642381317428743
2018-10-21,23.086949124021295
2018-10-28,28.983686405026617
2018-11-04,8.055432193407452
2018-11-11,27.90433894882555
2018-11-25,45.09455079184152
2018-12-02,20.928254211619162
2018-12-09,9.634779649608518
2018-12-16,24.166296580222358
2018-12-23,70.84019482826494
2018-12-30,16.110864386814903
2019-01-06,25.24564403642342
2019-01-20,30.56303386122768
2019-01-27,46.67389824804259
2019-02-03,27.90433894882555
2019-02-10,26.324991492624488
