,MVT_GT_Tucson AZ
2017-01-08,68.0
2017-01-22,37.0
2017-02-12,30.0
2017-04-02,28.0
2017-04-30,24.0
2017-05-07,100.0
2017-05-21,45.0
2017-08-20,40.0
2017-09-10,25.0
2017-10-01,34.0
2017-11-05,25.0
2017-11-12,30.0
2018-02-04,47.074777029867604
2018-03-25,40.20695173988652
2018-06-17,69.14048869694832
2018-07-01,29.914654855630527
2018-08-26,25.00906536278689
2018-10-07,36.282480145611615
2018-11-04,55.90483811698614
2018-11-18,66.69713500124215
2018-12-02,22.565711667080713
2019-01-20,26.971301159924344
2019-03-10,31.87689065276798
2019-03-31,68.1593707983796
2019-04-07,50.99924862414251
2019-04-28,78.95166768263559
2019-05-05,30.395772754199253
2019-05-19,38.74471594274907
2019-05-26,47.074777029867604
2019-08-04,43.1503054355927
2019-08-11,31.87689065276798
2019-09-08,64.73489920410469
2019-09-29,21.584593768511986
2019-11-17,20.10347586994326
2019-11-24,24.027947464218165
2019-12-29,47.074777029867604
2020-01-26,96.11178985687266
2020-04-19,35.30136224704289
2020-05-03,32.85800855133671
2020-05-10,35.80136224704289
2020-05-31,19.122357971374534
2020-06-07,27.95241905849307
2020-06-14,38.24471594274907
2020-08-16,19.122357971374534
2020-08-23,33.339126449905436
2020-09-13,28.4335369570618
2020-10-11,26.971301159924344
2020-11-15,29.914654855630527
2020-11-29,19.122357971374534
2021-01-10,62.77266340696723
2021-04-25,52.96148442127996
2021-05-02,30.895772754199253
2021-06-06,28.9335369570618
2021-06-13,38.74471594274907
2021-11-14,22.065711667080713
2021-12-12,40.70695173988652
2022-01-30,81.79004275668353
2022-03-20,18.282480145611615
2022-03-27,18.282480145611615
2022-04-17,37.52719608836068
2022-05-22,18.282480145611615
2022-07-03,52.92296884255993
2022-07-10,35.60272449408577
2022-07-17,22.131423334161425
2022-08-14,31.75378130553596
2022-09-11,69.28097739389663
2022-09-18,39.45166768263559
2022-10-09,20.20695173988652
2022-10-16,30.791545508398507
