,MVT_GT_Fresno-Visalia CA
2017-01-08,29.0
2017-03-12,35.0
2017-03-19,37.0
2017-04-30,33.0
2017-05-07,39.0
2017-05-14,53.0
2017-05-28,100.0
2017-06-11,30.0
2017-08-20,23.0
2017-09-03,39.0
2017-10-22,26.0
2017-10-29,28.0
2017-11-05,18.0
2017-11-12,32.0
2017-11-19,21.0
2017-12-17,22.0
2018-01-07,25.88146777310105
2018-01-28,30.358673114082016
2018-02-11,22.895144568512464
2018-03-25,32.84955525047441
2018-04-22,26.876908841297244
2018-05-27,29.863232045885823
2018-06-17,28.86779097768963
2018-06-24,63.208228364556426
2018-07-08,80.13072652389172
2018-07-29,20.904262432120078
2018-08-12,22.395144568512464
2018-08-26,29.363232045885823
2018-09-02,40.31308379604396
2018-10-07,35.83587845506299
2018-11-25,39.81764272784777
2018-12-09,30.858673114082016
2018-12-23,50.7674944780059
2018-12-30,38.32220165965157
2019-01-20,40.31308379604396
2019-02-10,46.78573020522113
2019-03-17,85.1079318648727
2019-05-19,21.89970350031627
2019-06-09,57.23558195537926
2019-06-16,29.363232045885823
2019-06-23,30.858673114082016
2019-07-21,50.7674944780059
2019-07-28,32.84955525047441
2019-08-04,44.79484806882874
2019-09-08,51.7629355462021
2019-09-15,22.895144568512464
2019-09-29,22.395144568512464
2019-11-03,21.89970350031627
2019-11-10,99.04410681961942
2019-12-15,45.79028913702493
2019-12-22,54.24925875079067
2020-01-05,48.776612341613514
2020-01-19,39.81764272784777
2020-02-02,19.908821363923884
2020-02-09,63.208228364556426
2020-02-16,16.9224981593353
2020-03-08,24.386026704904854
2020-04-05,19.908821363923884
2020-04-12,12.940733886550525
2020-04-26,17.917939227531495
2020-05-31,25.88146777310105
2020-06-07,35.33587845506299
2020-08-09,82.12160866028412
2020-08-16,37.82676059145538
2020-08-30,40.81308379604396
2020-09-20,15.927057091139107
2020-10-11,21.39970350031627
2020-11-01,54.24925875079067
2020-11-08,43.29940700063254
2020-11-22,35.83587845506299
2020-12-06,22.895144568512464
2020-12-20,18.91338029572769
2021-01-10,29.863232045885823
2021-02-21,15.927057091139107
2021-02-28,37.32676059145538
2021-05-09,43.29940700063254
2021-06-27,35.83587845506299
2021-07-11,42.30396593243635
2021-07-18,17.917939227531495
2021-08-01,24.886026704904854
2021-08-22,17.917939227531495
2021-08-29,35.83587845506299
2021-09-05,34.840437386866796
2021-10-24,33.3449963186706
2021-10-31,19.908821363923884
2021-11-28,53.25381768259449
2021-12-05,20.904262432120078
2022-01-09,35.67175691012598
2022-01-16,43.59881400126508
2022-01-23,21.79940700063254
2022-01-30,30.717346228164036
2022-02-06,19.817642727847765
2022-02-27,24.772053409809708
2022-03-06,23.78117127341732
2022-03-27,29.72646409177165
2022-04-03,25.762935546202097
2022-04-10,32.69911050094881
2022-05-01,16.844996318670603
2022-05-08,47.56234254683464
2022-05-22,50.5349889560118
2022-08-21,21.79940700063254
2022-09-04,14.863232045885825
2022-10-02,37.65352118291076
2022-10-09,45.58057827404986
2022-11-06,64.40733886550524
2022-11-20,17.83587845506299
2022-12-04,28.73558195537926
2022-12-11,23.78117127341732
