,MVT_GT_Bakersfield CA
2017-01-29,34.0
2017-02-12,45.0
2017-03-26,57.0
2017-04-30,25.0
2017-05-28,28.0
2017-07-23,24.0
2017-10-01,22.0
2017-11-05,21.0
2017-12-10,21.0
2017-12-17,40.0
2017-12-24,30.0
2017-12-31,33.0
2018-01-07,32.916319334584784
2018-01-21,44.0594291058483
2018-02-04,29.877289396967463
2018-03-25,37.98136923061366
2018-04-01,41.52039916823098
2018-04-08,22.78621954252704
2018-04-29,23.299229521732812
2018-05-06,20.76019958411549
2018-05-20,66.34564864837535
2018-05-27,24.81223950093859
2018-06-03,26.838259459350137
2018-06-10,57.72855883552337
2018-06-24,21.773209563321267
2018-07-01,31.903309355379008
2018-07-15,26.838259459350137
2018-07-29,38.99437920981943
2018-08-05,58.74156881472915
2018-09-09,19.247189604909714
2018-09-16,31.903309355379008
2018-11-25,35.955349272202106
2018-12-02,24.81223950093859
2018-12-23,101.30099792057746
2018-12-30,83.05380831566774
2019-01-13,34.44233929299634
2019-01-27,24.81223950093859
2019-06-30,56.2155488563176
2019-07-07,23.299229521732812
2019-07-21,34.94233929299634
2019-08-04,47.098459043465624
2019-08-25,19.247189604909714
2019-12-15,22.28621954252704
2020-02-02,72.92370852360999
2020-02-16,32.416319334584784
2020-02-23,53.176518918700275
2020-03-08,14.682139708880843
2020-03-29,14.182139708880843
2020-04-05,19.747189604909714
2020-04-19,16.208159667292392
2020-04-26,26.838259459350137
2020-06-14,26.838259459350137
2020-07-19,22.78621954252704
2020-07-26,20.76019958411549
2020-08-16,27.85126943855591
2020-09-06,32.416319334584784
2020-09-13,53.176518918700275
2020-09-20,19.747189604909714
2020-10-11,57.22855883552337
2020-10-25,41.02039916823098
2020-12-20,17.22116964649817
2021-01-31,47.098459043465624
2021-03-14,15.695149688086618
2021-03-21,27.35126943855591
2021-04-04,18.23417962570394
2021-04-11,30.890299376173235
2021-04-25,33.92932931379056
2021-05-16,39.507389189025204
2021-06-06,23.799229521732812
2021-06-13,26.338259459350137
2021-07-04,90.14487817010816
2021-08-22,62.806618710758016
2021-08-29,26.838259459350137
2021-09-12,17.72116964649817
2021-09-19,51.65049896028873
2021-10-03,27.35126943855591
2021-10-17,42.53340914743676
2021-10-24,20.26019958411549
2021-11-21,17.72116964649817
2021-12-12,25.325249480144365
2022-02-13,31.80661871075802
2022-02-27,18.468359251407882
2022-03-20,15.390299376173235
2022-04-10,22.57243908505408
2022-04-24,27.702538877111824
2022-05-15,17.442339292996333
2022-06-19,35.91069854440421
2022-06-26,21.54641912664253
2022-07-24,57.457117671046745
2022-07-31,36.936718502815765
2022-09-25,20.52039916823098
2022-10-09,27.702538877111824
2022-10-16,20.52039916823098
2022-11-06,38.98875841963886
2022-11-20,27.702538877111824
2022-11-27,43.09283825328506
2022-12-04,31.80661871075802
