,MVT_GT_Philadelphia PA
2017-01-08,49.0
2017-01-15,74.0
2017-01-22,61.0
2017-01-29,23.0
2017-02-12,39.0
2017-02-19,63.0
2017-02-26,37.0
2017-03-12,40.0
2017-03-26,28.0
2017-04-02,26.0
2017-04-16,42.0
2017-04-23,36.0
2017-05-07,45.0
2017-05-14,32.0
2017-05-21,65.0
2017-05-28,97.0
2017-06-18,23.0
2017-06-25,48.0
2017-07-02,53.0
2017-07-23,85.0
2017-07-30,68.0
2017-08-06,32.0
2017-08-13,100.0
2017-08-20,27.0
2017-09-03,41.0
2017-09-17,27.0
2017-09-24,20.0
2017-10-01,23.0
2017-10-22,25.0
2017-11-12,53.0
2017-11-19,54.0
2017-11-26,34.0
2017-12-03,41.0
2017-12-17,35.0
2017-12-24,51.0
2017-12-31,41.0
2018-01-07,55.46326311976608
2018-01-14,47.194988802218674
2018-01-28,37.79257732589757
2018-02-11,36.694988802218674
2018-02-18,53.194988802218674
2018-02-25,38.609645905284424
2018-03-04,40.70723442896332
2018-03-11,29.341371587737015
2018-03-25,50.280331699152924
2018-04-01,33.0
2018-04-08,21.0
2018-04-22,18.804822952642212
2018-05-06,36.64619454037923
2018-05-13,45.06085164344498
2018-05-20,38.609645905284424
2018-05-27,33.20723442896332
2018-06-03,38.609645905284424
2018-06-17,56.32912596099237
2018-06-24,29.10964590528442
2018-07-01,42.841371587737015
2018-07-08,26.98775437325536
2018-07-22,34.93896011141591
2018-07-29,64.31688033424774
2018-08-05,47.877920222831825
2018-08-12,39.52430300835017
2018-08-19,33.0
2018-08-26,18.0
2018-09-09,54.59740027853978
2018-09-16,36.51205738160553
2018-09-23,63.06085164344498
2018-09-30,51.23153743731348
2018-10-07,32.30482295264221
2018-10-28,53.316880334247735
2018-11-04,24.390165849576462
2018-11-11,62.3046347075031
2018-11-18,30.12189153202906
2018-12-02,56.18274317547403
2018-12-09,51.280331699152924
2018-12-16,62.853428969342545
2018-12-23,53.89016584957646
2019-01-13,38.29257732589757
2019-01-27,25.0
2019-02-03,35.194988802218674
2019-02-17,73.36548635094806
2019-02-24,52.999811754860886
2019-03-03,59.999811754860886
2019-03-24,32.487754373255356
2019-03-31,46.841371587737015
2019-04-14,34.74378306405812
2019-04-28,28.207234428963314
2019-05-05,41.194988802218674
2019-05-12,25.707234428963314
2019-05-26,35.65844016712387
2019-06-09,37.80482295264221
2019-06-16,17.0
2019-06-23,23.0
2019-06-30,48.0
2019-07-07,30.292577325897568
2019-07-14,35.92671448467127
2019-07-21,41.73153743731348
2019-07-28,40.79257732589757
2019-08-04,25.707234428963314
2019-08-11,24.524303008350167
2019-08-18,68.7680860724083
2019-08-25,18.0
2019-09-01,44.877920222831825
2019-09-08,32.67068579386851
2019-09-15,29.804822952642212
2019-09-29,25.0
2019-10-06,44.01205738160553
2019-10-13,28.938960111415913
2019-10-20,60.46326311976608
2019-11-03,36.52430300835017
2019-11-10,36.0
2019-11-17,57.68274317547403
2019-11-24,64.0
2019-12-01,42.64619454037923
2019-12-15,56.085154651795136
2019-12-22,44.41446885792663
2019-12-29,39.23153743731348
2020-01-05,51.499811754860886
2020-01-12,23.98775437325536
2020-01-19,44.694988802218674
2020-01-26,48.780331699152924
2020-02-02,57.68274317547403
2020-02-09,15.0
2020-02-16,28.524303008350167
2020-02-23,23.707234428963314
2020-03-01,26.97550874651072
2020-03-08,23.0
2020-03-29,25.438960111415913
2020-04-12,18.35361721448166
2020-04-26,57.18274317547403
2020-05-03,18.438960111415913
2020-05-10,72.15825192198474
2020-05-31,34.341371587737015
2020-06-21,35.97550874651072
2020-06-28,14.0
2020-07-05,21.48775437325536
2020-07-26,28.390165849576462
2020-08-02,90.0
2020-08-09,58.41446885792663
2020-08-23,29.792577325897568
2020-08-30,50.63394891363458
2020-09-06,40.02430300835017
2020-09-20,48.46326311976608
2020-10-04,52.0
2020-10-11,32.0
2020-10-18,38.29257732589757
2020-10-25,88.75584044566365
2020-11-01,52.780331699152924
2020-11-08,15.0
2020-11-15,44.96326311976608
2020-11-22,49.377920222831825
2020-11-29,55.01205738160553
2020-12-06,41.82912596099237
2020-12-13,38.0
2020-12-20,36.0
2020-12-27,129.7068579386851
2021-01-03,72.02411476321106
2021-01-17,27.12189153202906
2021-01-31,20.0
2021-02-07,73.78033169915292
2021-02-14,47.841371587737015
2021-02-28,34.20723442896332
2021-03-07,29.0
2021-03-14,40.92671448467127
2021-03-21,31.62189153202906
2021-04-04,27.524303008350167
2021-04-18,27.0
2021-04-25,29.390165849576462
2021-05-02,34.52430300835017
2021-05-09,38.89016584957646
2021-05-23,29.060851643444973
2021-05-30,18.62189153202906
2021-06-06,23.0
2021-06-27,37.06085164344498
2021-07-04,59.23153743731348
2021-07-11,60.353428969342545
2021-07-18,53.999811754860886
2021-07-25,50.377920222831825
2021-08-01,34.56085164344498
2021-08-22,51.03636038995569
2021-08-29,43.64619454037923
2021-09-05,47.91446885792663
2021-09-12,46.47550874651072
2021-09-19,79.24359481891901
2021-10-03,48.46326311976608
2021-10-10,51.13394891363458
2021-10-17,83.1094576601453
2021-10-24,26.97550874651072
2021-11-07,73.90222323118199
2021-11-14,47.64619454037923
2021-11-21,68.18274317547403
2021-11-28,51.73153743731348
2021-12-05,49.82912596099237
2021-12-12,43.999811754860886
2021-12-19,34.0
2021-12-26,65.0
2018-01-21,58.82893771585326
2018-03-18,47.38997760443735
2018-04-15,39.21929181056884
2018-06-10,49.02411476321105
2018-07-15,26.146194540379227
2018-09-02,39.21929181056884
2018-12-30,34.316880334247735
2019-01-06,24.512057381605526
2019-01-20,19.60964590528442
2019-02-10,34.316880334247735
2019-03-10,37.585154651795136
2019-03-17,34.316880334247735
2019-04-07,50.65825192198475
2019-04-21,17.97550874651072
2019-05-19,60.46307487462696
2019-09-22,16.341371587737015
2019-10-27,37.585154651795136
2020-03-15,62.097212033400666
2020-04-19,17.97550874651072
2020-05-17,49.02411476321105
2020-06-07,17.97550874651072
2021-01-10,68.63376066849547
2021-01-24,47.38997760443735
2021-03-28,17.97550874651072
2021-04-11,19.60964590528442
2021-05-16,22.877920222831825
